blueWins,blueTotalGolds,blueTotalLevel,blueTotalMinionKills,blueTotalJungleMinionKills,blueTotalDamageToChampion,blueFirstBlood,blueKill,blueDeath,blueAssist,blueWardPlaced,blueWardKills,blueFirstTower,blueFirstInhibitor,blueTowerKills,blueMidTowerKills,blueTopTowerKills,blueBotTowerKills,blueInhibitor,blueFirstDragon,blueDragon,blueRiftHeralds,redTotalGolds,redTotalLevel,redTotalMinionKills,redTotalJungleMinionKills,redTotalDamageToChampion,redFirstBlood,redKill,redDeath,redAssist,redWardPlaced,redWardKills,redFirstTower,redFirstInhibitor,redTowerKills,redMidTowerKills,redTopTowerKills,redBotTowerKills,redInhibitor,redFirstDragon,redDragon,redRiftHeralds,matchMin,blueWATER_DRAGON,blueFIRE_DRAGON,blueAIR_DRAGON,blueEARTH_DRAGON,blueCHEMTECH_DRAGON,blueHEXTECH_DRAGON,redWATER_DRAGON,redFIRE_DRAGON,redAIR_DRAGON,redEARTH_DRAGON,redCHEMTECH_DRAGON,redHEXTECH_DRAGON
1,13382,33,165,44,9414,0,4,6,4,0,2,0,0,0,0,0,0,0,0,0,0,15165,33,189,44,14189,1,6,4,5,0,2,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0
0,15112,31,183,41,14225,0,7,9,7,35,0,0,0,0,0,0,0,0,0,0,0,15080,32,151,40,10323,1,9,7,9,13,16,0,0,0,0,0,0,0,1,1,0,25,0,0,0,0,0,0,0,1,0,0,0,0
0,13491,31,145,32,10892,1,4,3,6,15,17,0,0,0,0,0,0,0,1,1,0,14674,33,183,64,9895,0,3,4,4,45,1,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,1,0,0,0,0,0,0,0
0,12268,30,191,28,8994,0,1,11,1,8,1,0,0,0,0,0,0,0,0,0,0,17705,33,176,55,14632,1,11,1,9,10,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0
1,15846,32,159,48,14018,0,9,6,10,11,1,0,0,0,0,0,0,0,0,0,0,14423,29,136,40,11293,1,6,9,8,102,1,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0
1,12192,30,148,32,7740,0,2,5,3,16,2,0,0,0,0,0,0,0,0,0,0,13502,32,168,40,8112,1,5,2,3,18,3,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0
0,12486,31,157,44,6822,1,2,1,2,16,1,0,0,0,0,0,0,0,0,0,0,13058,32,194,48,9623,0,1,2,1,14,3,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0
0,13614,32,162,64,13190,0,4,3,2,14,2,0,0,0,0,0,0,0,0,0,0,13836,32,185,48,11386,1,3,4,1,12,3,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0
0,13167,31,164,48,8215,0,3,4,2,10,3,0,0,0,0,0,0,0,1,1,0,13426,31,181,60,6457,1,4,3,2,17,1,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,1,0,0,0,0,0,0,0
0,15735,33,222,52,10968,1,5,5,5,120,1,0,0,0,0,0,0,0,0,0,0,15268,34,171,56,9399,0,5,5,3,16,1,0,0,0,0,0,0,0,0,0,1,42,0,0,0,0,0,0,0,0,0,0,0,0
0,13617,32,189,48,12315,0,3,8,8,11,2,0,0,0,0,0,0,0,0,0,0,15889,34,199,51,12513,1,8,3,20,12,4,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0
0,14127,29,167,32,9929,1,6,4,10,0,6,0,0,0,0,0,0,0,0,0,0,14242,33,185,36,13695,0,4,6,6,0,3,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0
1,17330,34,194,48,17195,1,10,1,6,14,1,0,0,0,0,0,0,0,0,0,0,11888,31,166,32,6513,0,1,10,1,12,1,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0
0,14310,32,164,52,11221,1,5,4,6,6,2,0,0,0,0,0,0,0,0,0,0,13970,33,173,44,12725,0,4,5,2,14,1,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0
0,11500,31,153,52,7082,0,0,7,0,9,2,0,0,0,0,0,0,0,0,0,0,16221,32,204,52,9761,1,7,0,7,14,1,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0
1,14813,35,176,43,9074,0,5,2,3,15,12,0,0,0,0,0,0,0,0,0,0,12991,33,185,48,9150,1,2,5,2,33,1,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0
1,15305,30,161,39,12285,0,9,7,9,12,1,0,0,0,0,0,0,0,0,0,0,15595,31,163,52,13593,1,7,9,8,17,2,0,0,0,0,0,0,0,1,1,0,42,0,0,0,0,0,0,0,1,0,0,0,0
0,13807,31,166,48,9832,1,5,7,2,12,0,0,0,0,0,0,0,0,1,1,0,16100,33,163,42,14054,0,7,5,6,54,1,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,1,0,0,0,0,0,0,0
1,14981,34,170,43,13926,0,8,4,4,16,1,0,0,0,0,0,0,0,0,0,0,12895,30,124,40,11430,1,4,8,3,12,1,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0
1,14595,31,168,51,10903,0,5,6,3,0,0,0,0,0,0,0,0,0,0,0,0,14579,31,160,43,11121,1,6,5,4,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0
0,13675,31,191,56,7507,1,1,3,2,20,1,0,0,0,0,0,0,0,0,0,0,12953,32,167,40,8005,0,3,1,2,15,2,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0
1,15169,32,143,44,12929,1,10,6,7,35,0,0,0,0,0,0,0,0,0,0,0,14169,30,165,32,13293,0,6,10,8,166,2,0,0,0,0,0,0,0,1,1,0,33,0,0,0,0,0,0,0,0,0,0,0,1
0,13327,30,151,44,9500,0,5,8,7,16,1,0,0,0,0,0,0,0,0,0,0,16200,33,204,52,13760,1,8,5,7,17,1,0,0,0,0,0,0,0,1,1,0,23,0,0,0,0,0,0,0,0,0,0,1,0
0,15042,31,168,48,15178,0,6,9,2,10,2,0,0,0,0,0,0,0,1,1,0,15544,33,171,44,12146,1,9,6,3,14,0,0,0,0,0,0,0,0,0,0,0,34,1,0,0,0,0,0,0,0,0,0,0,0
1,13110,33,195,43,10736,0,3,6,2,12,5,0,0,0,0,0,0,0,0,0,0,13478,31,141,44,12590,1,6,3,4,14,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0
1,14909,33,176,48,10478,1,6,3,7,15,1,0,0,0,0,0,0,0,0,0,0,13249,31,173,48,10237,0,3,6,5,13,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0
0,14544,32,161,56,10245,0,6,2,5,12,2,0,0,0,0,0,0,0,0,0,0,13226,32,181,44,10449,1,2,6,2,12,2,0,0,0,0,0,0,0,1,1,0,31,0,0,0,0,0,0,0,0,0,0,1,0
0,12698,30,149,32,10844,0,5,6,4,89,0,0,0,0,0,0,0,0,0,0,0,14147,32,158,32,13440,1,6,5,4,17,1,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0
0,16071,32,190,54,15156,1,9,9,3,17,1,0,0,0,0,0,0,0,0,0,0,14832,31,125,40,12688,0,9,9,5,21,1,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0
1,14649,32,151,28,16803,0,8,12,5,8,1,0,0,0,0,0,0,0,0,0,0,17195,34,190,56,17376,1,12,8,10,12,3,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0
0,15648,32,150,40,15738,1,9,9,5,14,3,0,0,0,0,0,0,0,0,0,0,16513,32,180,60,14620,0,9,9,9,17,3,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0
1,14866,31,173,35,10752,0,5,4,7,16,5,0,0,0,0,0,0,0,0,0,0,13587,30,184,48,9441,1,4,5,2,15,1,0,0,0,0,0,0,0,0,0,1,39,0,0,0,0,0,0,0,0,0,0,0,0
1,12291,30,141,48,9410,1,2,7,1,12,8,0,0,0,0,0,0,0,0,0,0,14462,33,169,48,13514,0,7,2,3,31,5,0,0,0,0,0,0,0,1,1,0,37,0,0,0,0,0,0,0,0,1,0,0,0
0,15729,33,173,48,13416,1,7,6,8,21,2,0,0,0,0,0,0,0,0,0,0,15115,32,195,26,12776,0,6,7,7,16,1,0,0,0,0,0,0,0,0,0,1,38,0,0,0,0,0,0,0,0,0,0,0,0
0,13786,31,114,45,11439,1,5,6,8,16,2,0,0,0,0,0,0,0,0,0,0,15477,32,171,42,17429,0,6,5,9,11,6,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0
0,13711,30,163,55,8582,0,4,8,2,14,0,0,0,0,0,0,0,0,0,0,0,16117,32,183,46,13202,1,8,4,8,15,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0
0,13263,33,198,48,8322,0,2,4,1,14,0,0,0,0,0,0,0,0,0,0,0,13204,31,157,52,7892,1,4,2,3,20,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0
1,15820,32,200,36,15048,1,8,6,9,10,0,0,0,0,0,0,0,0,1,1,0,13487,31,144,44,12074,0,6,8,9,36,1,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,1,0,0,0,0,0,0,0
1,16481,31,183,31,16663,1,11,7,9,11,0,0,0,0,0,0,0,0,0,0,0,15071,30,125,40,13394,0,7,11,6,10,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0
0,12660,31,145,40,9141,1,3,10,2,11,0,0,0,0,0,0,0,0,0,0,0,15950,33,195,52,13650,0,10,3,5,17,1,0,0,0,0,0,0,0,1,1,0,24,0,0,0,0,0,0,0,0,1,0,0,0
0,14645,32,178,44,10627,0,5,10,6,12,0,0,0,0,0,0,0,0,0,0,0,15907,33,178,44,16182,1,10,5,10,9,1,0,0,0,0,0,0,0,1,1,0,28,0,0,0,0,0,0,0,0,0,0,0,1
0,13162,32,161,40,11554,0,4,9,4,9,2,0,0,0,0,0,0,0,0,0,0,16642,34,176,64,13213,1,9,4,7,11,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0
0,12692,31,163,40,11505,0,2,5,3,10,3,0,0,0,0,0,0,0,0,0,0,13778,33,160,47,11561,1,5,2,1,17,2,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0
0,13995,34,210,56,7541,0,3,4,2,10,2,0,0,0,0,0,0,0,0,0,0,13565,32,180,40,7800,1,4,3,7,17,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0
0,13712,32,165,56,12284,1,4,5,2,14,3,0,0,0,0,0,0,0,0,0,0,13055,29,165,24,10377,0,5,4,5,21,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0
1,14656,29,152,60,12416,0,6,9,4,10,0,0,0,0,0,0,0,0,0,0,0,17025,31,144,37,12067,1,9,6,6,12,1,1,0,1,0,0,1,0,0,0,1,29,0,0,0,0,0,0,0,0,0,0,0,0
0,13698,32,207,48,7947,0,2,4,2,13,3,0,0,0,0,0,0,0,0,0,0,13931,32,164,48,8230,1,4,2,7,15,2,0,0,0,0,0,0,0,0,0,1,40,0,0,0,0,0,0,0,0,0,0,0,0
1,14708,30,124,48,14392,1,7,6,10,14,3,0,0,0,0,0,0,0,0,0,0,15107,30,161,40,12568,0,6,7,4,15,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0
0,14278,31,138,48,12906,1,5,6,3,14,0,0,0,0,0,0,0,0,0,0,0,13543,30,160,36,11860,0,6,5,2,11,0,0,0,0,0,0,0,0,1,1,0,47,0,0,0,0,0,0,1,0,0,0,0,0
1,15796,34,183,48,13683,1,8,0,6,0,1,0,0,0,0,0,0,0,1,1,0,11047,31,176,48,9585,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,0,0,0,0,0,0,0,0,0,0,0
1,16259,34,212,56,13276,1,9,4,5,14,2,0,0,0,0,0,0,0,1,1,0,13587,30,156,48,8177,0,4,9,3,11,3,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,1,0,0,0,0,0,0
1,14000,29,131,40,11422,1,7,4,6,23,2,0,0,0,0,0,0,0,0,0,0,14118,31,159,52,11886,0,4,7,3,16,1,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0
1,15261,33,170,48,15405,1,9,9,12,15,0,0,0,0,0,0,0,0,0,0,0,14744,30,130,43,15509,0,9,9,15,19,0,0,0,0,0,0,0,0,1,1,0,28,0,0,0,0,0,0,0,1,0,0,0,0
1,12565,30,149,39,12852,0,3,13,1,14,0,0,0,0,0,0,0,0,0,0,0,15707,33,163,32,14431,1,13,3,4,13,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0
0,15363,31,185,51,10462,1,5,4,5,13,3,0,0,0,0,0,0,0,0,0,1,12968,32,173,44,9301,0,4,5,1,10,2,0,0,0,0,0,0,0,1,1,0,28,0,0,0,0,0,0,0,0,0,0,0,1
1,13188,31,168,36,7123,1,3,1,1,12,16,0,0,0,0,0,0,0,0,0,0,13378,33,196,40,9113,0,1,3,0,31,3,0,0,0,0,0,0,0,1,1,0,35,0,0,0,0,0,0,1,0,0,0,0,0
0,12678,31,130,56,10335,1,3,11,3,0,0,0,0,0,0,0,0,0,0,0,0,16903,34,200,48,14271,0,11,3,11,0,1,0,0,0,0,0,0,0,0,0,1,31,0,0,0,0,0,0,0,0,0,0,0,0
1,13878,32,195,48,11157,0,5,9,1,10,1,0,0,0,0,0,0,0,0,0,0,15709,32,178,45,14110,1,9,5,9,12,1,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0
0,14159,32,165,48,11642,0,5,8,2,18,0,0,0,0,0,0,0,0,0,0,0,15124,32,161,48,13914,1,8,5,7,10,2,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0
0,14430,30,153,44,13483,0,4,12,3,12,1,0,0,0,0,0,0,0,0,0,0,17186,32,166,48,17062,1,12,4,12,9,2,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0
1,17104,32,166,42,16901,1,11,3,14,16,0,0,0,0,0,0,0,0,0,0,1,13157,30,154,46,12467,0,3,11,3,10,3,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0
1,16040,33,213,40,13233,0,8,4,6,14,2,0,0,0,0,0,0,0,0,0,0,13701,31,175,51,12301,1,4,8,2,14,0,0,0,0,0,0,0,0,1,1,0,39,0,0,0,0,0,0,0,0,0,0,1,0
1,15016,31,174,48,12995,1,6,3,8,12,0,0,0,0,0,0,0,0,0,0,1,13534,32,191,44,8086,0,3,6,2,11,2,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0
1,17376,34,209,40,12602,1,8,1,8,0,2,0,0,0,0,0,0,0,0,0,0,12149,32,166,40,7064,0,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0
0,15256,32,164,32,14016,1,6,7,9,0,2,0,0,0,0,0,0,0,0,0,0,14849,34,194,48,12592,0,7,6,2,0,1,0,0,0,0,0,0,0,1,1,0,36,0,0,0,0,0,0,0,0,0,1,0,0
0,13330,30,140,56,9917,1,4,8,6,14,1,0,0,0,0,0,0,0,0,0,0,16694,35,210,36,14749,0,8,4,5,13,4,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0
0,15287,32,171,44,12255,1,9,3,10,15,3,0,0,0,0,0,0,0,0,0,0,12475,30,158,28,12836,0,3,9,2,217,2,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0
0,11536,30,125,40,9190,0,1,6,2,16,2,0,0,0,0,0,0,0,0,0,0,15122,34,203,48,13589,1,6,1,4,11,4,0,0,0,0,0,0,0,1,1,0,48,0,0,0,0,0,0,0,0,0,0,1,0
0,13123,31,177,44,10383,0,3,9,2,26,2,0,0,0,0,0,0,0,1,1,0,15482,32,167,48,11945,1,9,3,8,16,11,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,1,0,0,0,0,0,0
0,13271,31,179,44,10307,0,4,7,2,27,2,0,0,0,0,0,0,0,0,0,0,15143,35,196,56,12550,1,7,4,1,16,1,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0
1,14800,32,172,46,12065,0,6,9,8,15,4,0,0,0,0,0,0,0,0,0,0,16130,32,189,40,13432,1,9,6,7,17,3,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0
1,14853,33,176,48,12433,1,7,2,9,16,0,0,0,0,0,0,0,0,0,0,0,12853,31,157,44,10447,0,2,7,2,11,5,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0
1,16356,32,143,48,12752,1,12,3,13,15,4,0,0,0,0,0,0,0,0,0,0,12933,30,168,35,12012,0,3,12,3,30,3,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0
0,14133,31,173,32,14630,1,6,7,3,8,17,0,0,0,0,0,0,0,0,0,0,14048,33,148,52,12135,0,7,6,2,89,2,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0
1,19628,33,158,48,15583,1,14,3,13,12,3,1,0,1,0,0,1,0,1,1,0,12579,31,174,40,11196,0,3,14,1,16,1,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,1,0,0,0,0,0,0
1,16752,33,179,59,11803,1,10,1,6,12,1,0,0,0,0,0,0,0,0,0,0,12299,31,179,40,7386,0,1,10,1,13,1,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0
1,14894,31,199,55,8640,1,4,4,3,14,2,0,0,0,0,0,0,0,0,0,0,13561,31,186,33,8870,0,4,4,5,12,2,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0
0,14869,34,177,56,12494,1,6,3,2,10,22,0,0,0,0,0,0,0,0,0,0,13548,33,174,40,13376,0,3,6,2,321,0,0,0,0,0,0,0,0,1,1,0,34,0,0,0,0,0,0,0,0,0,0,1,0
0,13857,33,168,44,10192,0,5,5,1,0,1,0,0,0,0,0,0,0,0,0,0,13885,32,150,44,10833,1,5,5,3,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0
1,14125,32,196,36,8458,1,4,2,2,15,1,0,0,0,0,0,0,0,0,0,0,12342,33,168,48,8922,0,2,4,0,152,0,0,0,0,0,0,0,0,1,1,0,17,0,0,0,0,0,0,0,0,1,0,0,0
1,14792,33,182,44,13858,0,7,4,5,9,1,0,0,0,0,0,0,0,0,0,0,12489,30,149,40,13108,1,4,7,1,10,3,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0
1,13623,32,177,44,9044,1,4,3,5,31,1,0,0,0,0,0,0,0,0,0,0,13365,30,176,36,9179,0,3,4,3,14,7,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0
1,17810,33,153,60,14862,1,10,2,10,33,3,1,0,1,0,0,1,0,0,0,0,11971,29,180,24,11687,0,2,10,0,13,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0
0,13473,31,159,44,13904,0,3,5,3,44,1,0,0,0,0,0,0,0,0,0,0,14261,33,171,36,11098,1,5,3,6,13,15,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0
1,15497,32,194,44,12624,0,7,5,7,17,2,0,0,0,0,0,0,0,1,1,0,15249,32,186,64,9986,1,5,7,6,13,2,0,0,0,0,0,0,0,0,0,0,28,0,1,0,0,0,0,0,0,0,0,0,0
0,12089,30,131,48,9213,0,3,4,2,13,1,0,0,0,0,0,0,0,0,0,0,14499,30,163,35,11209,1,4,3,6,17,1,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0
1,14978,34,175,52,12379,1,6,6,5,13,2,0,0,0,0,0,0,0,0,0,0,13999,31,182,44,16395,0,6,6,4,13,2,0,0,0,0,0,0,0,1,1,0,32,0,0,0,0,0,0,0,1,0,0,0,0
0,12019,31,128,58,7101,0,3,6,1,6,1,0,0,0,0,0,0,0,0,0,0,15329,33,185,45,9650,1,6,3,5,10,1,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0
1,14932,33,176,35,14510,1,7,3,6,7,0,0,0,0,0,0,0,0,0,0,0,12340,32,153,52,10560,0,3,7,1,11,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0
1,16898,30,169,48,13910,1,11,9,10,12,2,0,0,0,0,0,0,0,0,0,0,15391,28,130,38,15070,0,9,11,10,9,2,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0
0,14293,32,140,48,12269,0,6,7,2,83,3,0,0,0,0,0,0,0,1,1,1,15385,30,184,27,12559,1,7,6,10,15,1,0,0,0,0,0,0,0,0,0,0,34,0,1,0,0,0,0,0,0,0,0,0,0
1,15300,34,208,48,9977,1,5,2,3,82,3,0,0,0,0,0,0,0,0,0,0,13107,32,182,60,8762,0,2,5,1,20,1,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0
1,14230,31,161,43,13591,1,7,4,0,14,0,0,0,0,0,0,0,0,0,0,0,13358,31,148,44,10263,0,4,7,3,8,1,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0
0,15088,29,147,32,12720,1,7,11,9,0,4,0,0,0,0,0,0,0,0,0,0,17485,35,194,44,16989,0,11,7,12,0,3,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0
1,16377,32,190,36,12276,1,10,5,14,14,3,0,0,0,0,0,0,0,1,1,0,15278,32,211,40,11513,0,5,10,5,14,0,0,0,0,0,0,0,0,0,0,0,30,0,0,1,0,0,0,0,0,0,0,0,0
0,14515,31,177,32,13475,1,7,11,4,10,1,0,0,0,0,0,0,0,0,0,0,16564,32,160,40,14679,0,11,7,10,16,0,0,0,0,0,0,0,0,1,1,0,38,0,0,0,0,0,0,0,0,0,1,0,0
1,15713,33,186,36,15373,0,8,9,4,20,3,0,0,0,0,0,0,0,0,0,0,15715,33,174,32,16402,1,9,8,7,13,3,0,0,0,0,0,0,0,1,1,0,27,0,0,0,0,0,0,0,0,1,0,0,0
