,gameId,blueWins,blueTotalGolds,blueCurrentGolds,blueTotalLevel,blueAvgLevel,blueTotalMinionKills,blueTotalJungleMinionKills,blueTotalDamageToChampion,blueFirstBlood,blueKill,blueDeath,blueAssist,blueWardPlaced,blueWardKills,blueFirstTower,blueFirstInhibitor,blueFirstTowerLane,blueTowerKills,blueMidTowerKills,blueTopTowerKills,blueBotTowerKills,blueInhibitor,blueFirstDragon,blueDragonType,blueDragon,blueRiftHeralds,redWins,redTotalGolds,redCurrentGolds,redTotalLevel,redAvgLevel,redTotalMinionKills,redTotalJungleMinionKills,redTotalDamageToChampion,redFirstBlood,redKill,redDeath,redAssist,redWardPlaced,redWardKills,redFirstTower,redFirstInhibitor,redFirstTowerLane,redTowerKills,redMidTowerKills,redTopTowerKills,redBotTowerKills,redInhibitor,redFirstDragon,redDragonType,redDragon,redRiftHeralds,matchMin
61,KR_6416211861,False,23521,3121,41,8.2,356,75,19748,0,5,19,6,36,9,0,0,,0,0,0,0,0,0,,0,0,True,28305,1570,44,8.8,343,74,33737,1,19,5,31,30,9,0,0,,0,0,0,0,0,1,EARTH_DRAGON,1,1,17
62,KR_6415201848,False,26713,1838,43,8.6,327,85,35032,1,12,18,14,22,8,0,0,,0,0,0,0,0,0,,0,1,True,27031,3449,43,8.6,294,53,36682,0,18,12,21,23,8,0,0,,0,0,0,0,0,1,CHEMTECH_DRAGON,1,0,23
63,KR_6410122922,True,29173,5793,47,9.4,353,87,29881,1,14,8,13,35,3,1,0,BOT_LANE,1,0,0,1,0,1,CHEMTECH_DRAGON,1,1,False,21954,2504,42,8.4,301,56,26599,0,8,14,7,25,3,0,0,,0,0,0,0,0,0,,0,0,22
64,KR_6420185029,True,27135,5015,47,9.4,375,88,30181,1,14,6,14,26,6,0,0,,0,0,0,0,0,0,,0,0,False,22027,1704,43,8.6,331,76,23194,0,6,14,3,90,6,0,0,,0,0,0,0,0,1,"EARTH_DRAGON,WATER_DRAGON",2,1,29
65,KR_6418954727,True,23604,2139,45,9.0,391,58,21903,0,8,6,5,31,9,0,0,,0,0,0,0,0,0,CHEMTECH_DRAGON,1,0,False,23779,3944,43,8.6,325,80,20546,1,6,8,7,28,12,1,0,BOT_LANE,1,0,0,1,0,1,WATER_DRAGON,1,1,23
66,KR_6418944272,False,25161,3511,43,8.6,358,63,24023,1,10,9,15,36,7,0,0,,0,0,0,0,0,0,,0,1,True,24607,1667,44,8.8,365,84,25924,0,9,10,13,29,5,0,0,,0,0,0,0,0,1,HEXTECH_DRAGON,1,0,26
67,KR_6415091643,False,24236,3316,45,9.0,338,79,27218,1,7,7,10,41,10,0,0,,0,0,0,0,0,0,,0,1,True,24625,2350,44,8.8,401,78,23198,0,7,7,6,23,23,0,0,,0,0,0,0,0,1,WATER_DRAGON,1,0,29
68,KR_6415753104,False,24263,2173,44,8.8,320,68,26831,1,8,14,7,36,3,0,0,,0,0,0,0,0,0,,0,1,True,26685,3069,46,9.2,359,64,31500,0,14,8,21,25,6,0,0,,0,0,0,0,0,1,CHEMTECH_DRAGON,1,0,24
69,KR_6414884048,True,24727,2531,44,8.8,421,64,17865,0,7,9,8,38,15,0,0,,0,0,0,0,0,0,,0,0,False,25710,2725,45,9.0,379,80,19194,1,9,7,10,34,19,0,0,,0,0,0,0,0,1,"AIR_DRAGON,FIRE_DRAGON",2,1,29
70,KR_6414391658,True,26401,4556,44,8.8,348,76,31320,0,12,11,15,31,14,0,0,,0,0,0,0,0,1,EARTH_DRAGON,1,0,False,24797,2342,44,8.8,303,84,31753,1,11,12,12,29,4,0,0,,0,0,0,0,0,0,,0,1,29
71,KR_6418145893,True,23770,1065,40,8.0,308,48,23053,0,8,12,10,21,6,0,0,,0,0,0,0,0,0,,0,1,False,27189,5479,44,8.8,367,54,27470,1,12,8,12,37,9,1,0,MID_LANE,1,1,0,0,0,1,CHEMTECH_DRAGON,1,0,22
72,KR_6419467278,True,27168,1834,45,9.0,370,64,24708,0,11,9,13,28,8,1,0,MID_LANE,1,1,0,0,0,1,CHEMTECH_DRAGON,1,1,False,25179,2994,45,9.0,368,52,24196,1,9,11,7,24,9,0,0,,0,0,0,0,0,0,,0,0,29
73,KR_6424988289,False,22627,1502,42,8.4,356,72,25911,0,4,13,5,26,9,0,0,,0,0,0,0,0,0,,0,0,True,27550,5150,46,9.2,361,94,28040,1,13,4,16,31,11,0,0,,0,0,0,0,0,1,"CHEMTECH_DRAGON,HEXTECH_DRAGON",2,1,21
74,KR_6411919715,False,27574,1779,46,9.2,346,88,27066,1,10,8,10,64,13,1,0,MID_LANE,1,1,0,0,0,0,,0,1,True,25381,4460,46,9.2,399,64,27076,0,8,10,7,36,15,0,0,,1,0,0,1,0,1,"WATER_DRAGON,CHEMTECH_DRAGON",2,0,22
75,KR_6416703446,False,24183,1783,44,8.8,344,60,31660,0,10,15,7,33,9,0,0,,0,0,0,0,0,0,,0,0,True,28659,4714,45,9.0,366,84,29079,1,15,10,12,58,9,1,0,BOT_LANE,1,0,0,1,0,1,HEXTECH_DRAGON,1,1,29
76,KR_6423320580,False,25390,3370,42,8.4,295,59,29799,1,13,15,19,20,7,0,0,,0,0,0,0,0,1,FIRE_DRAGON,1,1,True,28922,3479,43,8.6,337,64,27759,0,15,13,13,33,5,1,0,MID_LANE,2,1,0,1,0,0,EARTH_DRAGON,1,0,24
77,KR_6421485064,False,25172,3057,41,8.2,257,80,27101,0,13,17,24,122,10,0,0,,0,0,0,0,0,0,,0,0,True,30771,5511,43,8.6,355,68,35516,1,17,13,30,31,8,1,0,BOT_LANE,2,0,1,1,0,1,"AIR_DRAGON,HEXTECH_DRAGON",2,1,21
78,KR_6425235414,False,22854,2479,39,7.8,246,64,26192,0,9,33,13,67,4,0,0,,0,0,0,0,0,0,,0,0,True,39055,7500,46,9.2,368,64,39314,1,33,9,44,44,6,1,0,BOT_LANE,6,2,2,2,0,1,FIRE_DRAGON,1,1,17
79,KR_6424239204,True,27271,2526,44,8.8,330,67,34420,0,15,15,13,23,7,0,0,,1,0,0,1,0,1,AIR_DRAGON,1,0,False,28779,4263,46,9.2,322,80,34258,1,15,15,17,28,8,1,0,TOP_LANE,1,0,1,0,0,0,,0,1,31
80,KR_6412611611,True,26622,3894,43,8.6,363,68,29255,1,11,9,12,37,11,1,0,TOP_LANE,1,0,1,0,0,0,,0,1,False,25311,3421,43,8.6,356,76,28563,0,9,11,11,26,13,0,0,,1,0,0,1,0,1,FIRE_DRAGON,1,0,29
81,KR_6421327468,True,25569,3069,43,8.6,368,62,26602,0,10,9,16,26,10,0,0,,0,0,0,0,0,0,,0,0,False,24033,2623,44,8.8,342,70,16954,1,9,10,12,25,4,0,0,,0,0,0,0,0,1,"CHEMTECH_DRAGON,WATER_DRAGON",2,1,33
82,KR_6424797514,False,26678,3203,43,8.6,360,68,21000,1,10,15,11,52,9,0,0,,1,0,1,0,0,0,,0,0,True,26671,2396,42,8.4,323,66,25426,0,15,10,24,29,8,1,0,TOP_LANE,1,0,1,0,0,1,"AIR_DRAGON,WATER_DRAGON",2,1,18
83,KR_6418414099,True,29224,6935,45,9.0,332,76,31546,1,15,4,21,49,14,1,0,BOT_LANE,1,0,0,1,0,0,,0,1,False,21850,4700,42,8.4,329,60,20937,0,4,15,6,43,5,0,0,,0,0,0,0,0,1,WATER_DRAGON,1,0,21
84,KR_6408353938,False,21696,3986,42,8.4,363,76,18497,0,4,11,5,29,6,0,0,,0,0,0,0,0,0,,0,0,True,28654,4374,46,9.2,411,88,21963,1,11,4,12,32,10,1,0,BOT_LANE,2,0,1,1,0,1,"FIRE_DRAGON,AIR_DRAGON",2,1,18
85,KR_6414966389,False,26599,2604,44,8.8,327,71,28614,0,13,17,15,25,10,0,0,,0,0,0,0,0,0,,0,0,True,28831,3381,45,9.0,309,80,26718,1,17,13,24,32,5,1,0,MID_LANE,2,2,0,0,0,1,"AIR_DRAGON,EARTH_DRAGON",2,1,23
86,KR_6420375729,True,25510,2750,43,8.6,395,71,25226,1,9,11,9,32,10,0,0,,0,0,0,0,0,0,,0,0,False,25193,3198,45,9.0,352,80,22423,0,11,9,11,27,8,0,0,,0,0,0,0,0,1,EARTH_DRAGON,1,1,32
87,KR_6421619720,False,27229,4049,43,8.6,362,67,22172,1,13,11,18,34,18,1,0,TOP_LANE,1,0,1,0,0,0,,0,1,True,24453,3548,44,8.8,346,60,27574,0,11,13,9,36,11,0,0,,0,0,0,0,0,1,"FIRE_DRAGON,EARTH_DRAGON",2,0,33
88,KR_6421844419,True,25004,2814,44,8.8,343,60,22517,0,7,8,8,38,5,0,0,,1,0,0,1,0,0,,0,0,False,23742,2957,42,8.4,308,67,22226,1,8,7,11,29,7,1,0,TOP_LANE,1,0,1,0,0,0,,0,1,42
89,KR_6411488755,False,22955,1740,44,8.8,353,68,24309,1,6,5,8,32,13,0,0,,0,0,0,0,0,1,AIR_DRAGON,1,0,True,24426,3627,45,9.0,404,72,20799,0,5,6,5,41,16,0,0,,0,0,0,0,0,0,,0,1,43
90,KR_6414752745,False,24276,2136,45,9.0,314,71,23106,0,10,18,6,39,8,0,0,,0,0,0,0,0,0,,0,0,True,29496,4876,45,9.0,339,84,33910,1,18,10,10,34,10,1,0,MID_LANE,1,1,0,0,0,0,,0,1,22
91,KR_6422821054,False,24911,1706,44,8.8,339,72,28781,0,10,10,16,22,9,0,0,,0,0,0,0,0,0,,0,0,True,26859,5449,44,8.8,366,60,23317,1,10,10,9,32,7,1,0,MID_LANE,1,1,0,0,0,1,"FIRE_DRAGON,AIR_DRAGON",2,1,27
92,KR_6418423866,True,31285,5670,45,9.0,367,74,27463,1,17,5,19,27,6,0,0,,3,1,1,1,0,1,"HEXTECH_DRAGON,AIR_DRAGON",2,1,False,18510,3135,37,7.4,251,58,18152,0,5,17,5,19,3,1,0,MID_LANE,1,1,0,0,0,0,,0,0,18
