blueWins,blueTotalGolds,blueTotalLevel,blueTotalMinionKills,blueTotalJungleMinionKills,blueTotalDamageToChampion,blueFirstBlood,blueKill,blueDeath,blueAssist,blueWardPlaced,blueWardKills,blueFirstTower,blueFirstInhibitor,blueTowerKills,blueMidTowerKills,blueTopTowerKills,blueBotTowerKills,blueInhibitor,blueFirstDragon,blueDragon,blueRiftHeralds,redTotalGolds,redTotalLevel,redTotalMinionKills,redTotalJungleMinionKills,redTotalDamageToChampion,redFirstBlood,redKill,redDeath,redAssist,redWardPlaced,redWardKills,redFirstTower,redFirstInhibitor,redTowerKills,redMidTowerKills,redTopTowerKills,redBotTowerKills,redInhibitor,redFirstDragon,redDragon,redRiftHeralds,matchMin,blueWATER_DRAGON,blueFIRE_DRAGON,blueAIR_DRAGON,blueEARTH_DRAGON,blueCHEMTECH_DRAGON,blueHEXTECH_DRAGON,redWATER_DRAGON,redFIRE_DRAGON,redAIR_DRAGON,redEARTH_DRAGON,redCHEMTECH_DRAGON,redHEXTECH_DRAGON
1,11097,26,141,32,8520,1,4,5,9,13,0,0,0,0,0,0,0,0,0,0,0,16722,36,191,44,18709,0,5,4,6,11,1,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0
0,10990,26,184,40,7835,1,2,3,0,17,2,0,0,0,0,0,0,0,0,0,0,16167,37,190,50,10979,0,3,2,4,219,1,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0
0,11409,27,176,52,6617,0,3,4,3,12,3,0,0,0,0,0,0,0,0,0,0,16931,40,214,48,11956,1,4,3,5,124,2,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0
0,13572,27,165,56,13837,1,11,8,9,14,2,0,0,0,0,0,0,0,0,0,0,18513,37,167,48,16825,0,8,11,6,13,4,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0
0,11144,27,172,52,6929,0,3,7,3,14,1,0,0,0,0,0,0,0,0,0,0,18174,38,169,52,13310,1,7,3,6,10,2,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0
0,11812,27,173,52,8240,1,4,3,3,13,4,0,0,0,0,0,0,0,0,0,0,15968,40,184,48,12248,0,3,4,3,19,2,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0
0,12137,24,143,40,13105,0,7,6,5,16,0,0,0,0,0,0,0,0,1,1,0,17217,36,150,40,17592,1,6,7,7,12,0,0,0,0,0,0,0,0,0,0,1,34,0,1,0,0,0,0,0,0,0,0,0,0
1,12127,27,182,35,8436,0,3,4,1,44,0,0,0,0,0,0,0,0,0,0,1,15882,37,202,36,10510,1,4,3,4,15,1,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0
1,13141,27,157,45,10921,1,8,4,14,16,4,0,0,0,0,0,0,0,1,1,0,16839,38,189,50,16132,0,4,8,7,12,2,0,0,0,0,0,0,0,0,0,0,26,0,1,0,0,0,0,0,0,0,0,0,0
1,12595,26,144,42,10998,1,7,8,8,12,3,0,0,0,0,0,0,0,0,0,0,18078,37,211,49,16774,0,8,7,5,13,1,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0
0,9517,23,98,32,6971,0,2,13,3,11,0,0,0,0,0,0,0,0,0,0,0,20361,38,179,40,15492,1,13,2,12,11,0,1,0,1,1,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0
1,12500,26,158,32,12061,1,7,7,5,12,1,0,0,0,0,0,0,0,0,0,0,17874,39,182,28,16382,0,7,7,7,13,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0
1,12831,28,180,52,10319,1,6,3,4,12,15,0,0,0,0,0,0,0,1,1,0,15610,36,188,40,10609,0,3,6,3,34,0,0,0,0,0,0,0,0,0,0,0,26,0,1,0,0,0,0,0,0,0,0,0,0
0,9950,24,96,40,10015,0,3,16,1,10,0,0,0,0,0,0,0,0,0,0,0,22076,39,192,43,20299,1,16,3,15,13,1,1,0,1,0,0,1,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0
1,12841,25,145,32,14106,1,8,9,7,162,1,0,0,0,0,0,0,0,1,1,0,17812,35,162,40,17424,0,9,8,7,10,1,0,0,0,0,0,0,0,0,0,0,30,1,0,0,0,0,0,0,0,0,0,0,0
1,12150,27,163,50,9594,1,5,3,1,12,0,0,0,0,0,0,0,0,1,1,0,15397,39,187,49,12326,0,3,5,0,12,2,0,0,0,0,0,0,0,0,0,0,33,0,1,0,0,0,0,0,0,0,0,0,0
0,12110,24,174,32,9941,0,5,5,3,16,1,0,0,0,0,0,0,0,0,0,0,15852,37,167,52,13025,1,5,5,2,12,1,0,0,0,0,0,0,0,0,0,1,31,0,0,0,0,0,0,0,0,0,0,0,0
0,10869,27,148,52,7743,0,2,9,0,11,16,0,0,0,0,0,0,0,0,0,1,19034,40,213,56,12619,1,9,2,5,36,1,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0
1,13029,25,155,40,10243,1,9,5,8,89,2,0,0,0,0,0,0,0,0,0,0,15896,36,158,40,13100,0,5,9,3,10,1,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0
0,11796,25,154,48,7189,1,6,5,3,11,0,0,0,0,0,0,0,0,0,0,0,16424,39,196,40,12766,0,5,6,1,12,2,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0
1,13586,27,148,36,14346,0,11,10,5,23,0,0,0,0,0,0,0,0,0,0,0,18846,36,165,29,15732,1,10,11,11,10,1,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0
0,10267,22,113,36,9055,0,5,4,5,0,1,0,0,0,0,0,0,0,0,0,0,16075,40,214,51,12143,1,4,5,6,0,1,0,0,0,0,0,0,0,1,1,0,19,0,0,0,0,0,0,0,1,0,0,0,0
1,14346,29,182,40,11343,1,11,1,9,12,1,0,0,0,0,0,0,0,0,0,0,14568,35,164,40,12343,0,1,11,1,5,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0
0,12085,26,164,40,13526,1,7,4,5,13,2,0,0,0,0,0,0,0,0,0,0,15812,36,199,52,12303,0,4,7,3,15,1,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0
1,12175,27,149,52,10066,0,6,8,4,13,1,0,0,0,0,0,0,0,0,0,0,18041,38,188,52,15349,1,8,6,4,11,0,0,0,0,0,0,0,0,1,1,1,31,0,0,0,0,0,0,0,0,0,0,0,1
1,12421,25,143,24,11519,1,8,7,14,13,3,0,0,0,0,0,0,0,0,0,0,18045,33,180,44,17885,0,7,8,8,17,2,0,0,0,0,0,0,0,1,1,0,26,0,0,0,0,0,0,0,0,1,0,0,0
0,11218,23,156,48,9071,0,5,4,4,9,2,0,0,0,0,0,0,0,0,0,0,16894,37,205,52,10992,1,4,5,5,151,0,0,0,0,0,0,0,0,1,1,0,25,0,0,0,0,0,0,0,0,0,1,0,0
1,12248,27,182,41,8115,1,5,5,5,13,0,0,0,0,0,0,0,0,0,0,0,15813,37,166,30,12369,0,5,5,3,6,5,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0
0,12324,26,169,39,11648,1,7,5,6,10,1,0,0,0,0,0,0,0,0,0,0,17001,36,178,48,12312,0,5,7,7,10,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0
0,12140,25,157,44,10766,1,6,7,6,32,5,0,0,0,0,0,0,0,0,0,0,17416,38,181,44,14184,0,7,6,9,12,3,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0
0,11771,26,168,52,9329,0,3,10,2,9,0,0,0,0,0,0,0,0,0,0,0,18424,39,167,44,14030,1,10,3,9,13,1,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0
0,11063,26,161,48,9315,0,3,5,0,14,2,0,0,0,0,0,0,0,0,0,0,15420,37,139,36,12370,1,5,3,4,12,1,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0
1,11508,26,130,28,9136,1,7,4,5,115,0,0,0,0,0,0,0,0,0,0,0,16752,38,173,44,13997,0,4,7,3,12,3,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0
0,11320,27,132,52,9088,1,5,6,3,11,1,0,0,0,0,0,0,0,0,0,0,17496,38,199,55,11697,0,6,5,5,18,1,0,0,0,0,0,0,0,1,1,0,28,0,0,0,0,0,0,0,0,0,0,0,1
0,11310,25,142,48,10915,0,4,14,4,9,0,0,0,0,0,0,0,0,0,0,0,20149,39,210,40,21454,1,14,4,15,5,2,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0
1,12855,27,187,43,8799,1,6,3,5,338,2,0,0,0,0,0,0,0,0,0,0,14789,35,161,31,15170,0,3,6,4,11,2,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0
0,9469,25,144,42,7832,0,1,7,1,10,3,0,0,0,0,0,0,0,0,0,0,17146,40,172,44,15970,1,7,1,8,15,2,0,0,0,0,0,0,0,1,1,0,22,0,0,0,0,0,0,1,0,0,0,0,0
0,11541,28,170,60,9257,0,4,4,2,10,1,0,0,0,0,0,0,0,1,1,0,15551,37,165,40,12810,1,4,4,3,206,1,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,1,0,0,0,0,0,0
0,11469,26,149,44,5496,0,5,7,6,10,2,0,0,0,0,0,0,0,0,0,0,17959,38,182,36,17705,1,7,5,6,15,2,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0
1,11604,26,153,48,7501,1,4,1,4,12,0,0,0,0,0,0,0,0,0,0,0,14945,37,166,60,11503,0,1,4,1,11,2,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0
1,13316,26,162,50,12451,0,10,10,8,13,1,0,0,0,0,0,0,0,0,0,0,19195,39,183,31,18189,1,10,10,7,10,0,0,0,0,0,0,0,0,1,1,0,32,0,0,0,0,0,0,0,0,0,0,1,0
1,12369,26,168,44,9068,1,7,1,8,14,13,0,0,0,0,0,0,0,0,0,0,14587,36,157,32,16411,0,1,7,1,32,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0
1,11282,28,137,40,8467,1,7,6,7,11,1,0,0,0,0,0,0,0,0,0,0,17723,36,155,68,15394,0,6,7,4,66,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0
1,15492,27,175,40,15290,1,14,4,6,145,0,0,0,0,0,0,0,0,0,0,0,14651,34,144,40,17743,0,4,14,4,13,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0
1,11214,26,152,40,13539,0,5,4,1,11,2,0,0,0,0,0,0,0,1,1,0,15569,35,159,52,15274,1,4,5,6,21,0,0,0,0,0,0,0,0,0,0,0,34,1,0,0,0,0,0,0,0,0,0,0,0
1,13574,27,173,36,9878,1,8,8,5,12,1,0,0,0,0,0,0,0,0,0,0,16968,37,174,44,13767,0,8,8,4,15,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0
0,10977,26,193,40,4489,1,2,2,1,9,1,0,0,0,0,0,0,0,0,0,0,16123,39,203,48,13085,0,2,2,2,22,2,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0
0,12111,28,181,44,10318,1,4,8,1,14,2,0,0,0,0,0,0,0,0,0,0,16759,36,184,52,13639,0,8,4,8,11,1,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0
0,12699,26,156,40,10668,1,9,8,7,47,0,0,0,0,0,0,0,0,0,0,0,18277,38,215,44,17653,0,8,9,5,12,1,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0
0,11615,25,153,36,10841,1,5,5,4,13,1,0,0,0,0,0,0,0,0,0,1,16482,39,158,52,13800,0,5,5,4,10,2,0,0,0,0,0,0,0,1,1,0,31,0,0,0,0,0,0,0,1,0,0,0,0
0,10721,25,132,28,7553,0,5,13,5,11,0,0,0,0,0,0,0,0,0,0,0,20109,37,196,47,20914,1,13,5,13,14,2,0,0,0,0,0,0,0,1,1,0,28,0,0,0,0,0,0,0,0,0,1,0,0
0,12324,28,170,56,8913,0,4,6,1,16,2,0,0,0,0,0,0,0,1,1,1,15945,36,183,32,11147,1,6,4,4,13,0,0,0,0,0,0,0,0,0,0,0,42,0,1,0,0,0,0,0,0,0,0,0,0
0,10917,27,179,43,6496,1,2,10,1,0,0,0,0,0,0,0,0,0,0,0,0,17672,40,170,44,18290,0,10,2,10,0,1,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0
0,12931,27,159,40,11783,1,8,6,8,14,0,0,0,0,0,0,0,0,0,0,0,17155,36,201,36,16181,0,6,8,8,7,2,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0
1,10545,27,177,43,5247,0,1,4,2,7,2,0,0,0,0,0,0,0,0,0,0,16665,38,219,44,9939,1,4,1,5,15,1,0,0,0,0,0,0,0,1,1,0,37,0,0,0,0,0,0,0,0,0,0,1,0
0,12381,26,193,48,8616,1,4,5,5,10,0,0,0,0,0,0,0,0,0,0,0,16474,37,156,44,15152,0,5,4,10,12,1,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0
0,10022,25,141,36,7711,0,2,8,0,14,0,0,0,0,0,0,0,0,0,0,0,17754,38,184,44,13178,1,8,2,7,11,1,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0
1,11846,26,152,44,8027,0,7,6,5,35,2,0,0,0,0,0,0,0,0,0,0,16661,33,137,52,17133,1,6,7,11,13,12,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0
0,11489,26,174,60,9692,0,3,8,1,70,2,0,0,0,0,0,0,0,1,1,1,17942,40,191,52,12546,1,8,3,4,13,1,0,0,0,0,0,0,0,0,0,0,32,1,0,0,0,0,0,0,0,0,0,0,0
0,13050,23,137,36,13584,1,10,10,13,15,4,0,0,0,0,0,0,0,0,0,0,18793,34,147,40,17880,0,10,10,11,15,3,0,0,0,0,0,0,0,1,1,0,34,0,0,0,0,0,0,0,0,1,0,0,0
1,11448,27,186,52,7510,1,3,1,5,17,0,0,0,0,0,0,0,0,1,1,0,14747,36,167,40,10795,0,1,3,1,78,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,1,0,0,0,0,0,0,0
1,13880,28,182,36,11976,1,10,1,8,15,1,0,0,0,0,0,0,0,0,0,0,14183,38,159,51,10170,0,1,10,1,8,2,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0
1,10635,26,180,55,8013,0,1,4,1,11,4,0,0,0,0,0,0,0,1,1,0,15832,38,188,39,12986,1,4,1,3,17,1,0,0,0,0,0,0,0,0,0,0,37,0,0,0,1,0,0,0,0,0,0,0,0
0,13087,27,186,40,9241,1,7,1,7,13,4,0,0,0,0,0,0,0,0,0,0,15178,37,188,52,11271,0,1,7,1,13,3,0,0,0,0,0,0,0,1,1,0,32,0,0,0,0,0,0,0,0,0,0,0,1
1,11370,26,152,44,8575,0,3,4,3,15,1,0,0,0,0,0,0,0,0,0,0,16213,37,197,52,13958,1,4,3,1,21,0,0,0,0,0,0,0,0,0,0,1,34,0,0,0,0,0,0,0,0,0,0,0,0
0,11896,26,135,48,9160,1,6,4,7,23,1,0,0,0,0,0,0,0,0,0,0,16513,35,177,44,13725,0,4,6,3,16,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0
1,12100,26,159,39,9710,1,7,5,5,14,2,0,0,0,0,0,0,0,1,1,0,16430,36,199,28,13883,0,5,7,5,15,3,0,0,0,0,0,0,0,0,0,0,27,0,0,1,0,0,0,0,0,0,0,0,0
1,13788,29,197,48,11254,0,8,3,2,11,1,0,0,0,0,0,0,0,1,1,0,14485,37,170,40,8895,1,3,8,4,10,1,0,0,0,0,0,0,0,0,0,0,30,0,1,0,0,0,0,0,0,0,0,0,0
1,11951,26,164,40,11706,0,6,4,8,26,3,0,0,0,0,0,0,0,0,0,0,16097,37,151,44,15639,1,4,6,5,11,2,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0
0,12352,25,132,40,12907,0,6,11,3,13,2,0,0,0,0,0,0,0,0,0,0,19108,40,201,44,16775,1,11,6,10,14,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0
1,12152,27,144,43,12453,1,8,2,4,13,2,0,0,0,0,0,0,0,0,0,0,14582,35,140,32,11675,0,2,8,3,13,1,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0
0,12737,26,149,52,12022,0,8,7,2,20,2,0,0,0,0,0,0,0,0,0,0,16559,37,158,34,15077,1,7,8,6,19,1,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0
0,10250,25,184,48,8384,0,0,6,0,24,3,0,0,0,0,0,0,0,0,0,0,17645,38,205,40,13482,1,6,0,7,9,5,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0
0,11586,26,146,40,11647,0,7,10,4,199,3,0,0,0,0,0,0,0,0,0,0,19518,37,191,40,18100,1,10,7,7,15,3,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0
0,13719,27,187,48,12399,1,8,8,5,7,1,0,0,0,0,0,0,0,0,0,1,16760,35,170,36,14692,0,8,8,9,12,0,0,0,0,0,0,0,0,1,1,0,31,0,0,0,0,0,0,0,0,0,0,0,1
1,11186,27,160,60,7440,1,4,3,2,10,0,0,0,0,0,0,0,0,1,1,0,15917,37,208,36,12638,0,3,4,3,12,1,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,1,0,0,0,0,0,0,0
1,12142,24,171,32,10931,1,7,7,6,15,1,0,0,0,0,0,0,0,1,1,0,17439,38,154,52,18903,0,7,7,5,10,1,0,0,0,0,0,0,0,0,0,1,34,1,0,0,0,0,0,0,0,0,0,0,0
1,11904,26,175,48,12103,0,6,10,6,10,0,0,0,0,0,0,0,0,0,0,0,19551,39,186,44,18406,1,10,6,13,14,3,0,0,0,0,0,0,0,1,1,0,37,0,0,0,0,0,0,0,1,0,0,0,0
1,13123,27,171,37,13855,0,8,4,5,12,5,0,0,0,0,0,0,0,0,0,0,14708,36,148,44,13481,1,4,8,3,13,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0
0,11389,24,160,32,10000,1,4,4,5,14,1,0,0,0,0,0,0,0,0,0,0,15537,33,160,44,14083,0,4,4,3,19,2,0,0,0,0,0,0,0,1,1,0,31,0,0,0,0,0,0,1,0,0,0,0,0
0,10487,24,144,38,8355,1,3,9,2,17,0,0,0,0,0,0,0,0,0,0,0,17923,37,181,47,15737,0,9,3,11,13,0,0,0,0,0,0,0,0,1,1,0,37,0,0,0,0,0,0,1,0,0,0,0,0
1,12006,27,160,44,11145,1,5,3,4,55,2,0,0,0,0,0,0,0,0,0,0,15029,37,154,40,14208,0,3,5,3,16,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0
1,12860,27,161,50,12390,1,7,7,2,16,3,0,0,0,0,0,0,0,0,0,0,15551,34,154,42,16168,0,7,7,5,13,3,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0
1,13644,27,199,40,10698,0,8,3,8,18,0,0,0,0,0,0,0,0,1,1,0,15956,36,192,44,11640,1,3,8,4,120,4,0,0,0,0,0,0,0,0,0,0,24,1,0,0,0,0,0,0,0,0,0,0,0
0,11538,25,146,36,12580,1,6,5,5,13,2,0,0,0,0,0,0,0,0,0,0,16808,37,197,36,14389,0,5,6,5,13,1,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0
1,11393,27,171,44,8644,0,3,9,1,81,2,0,0,0,0,0,0,0,0,0,0,18733,36,171,36,15516,1,9,3,9,18,4,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0
1,13342,27,177,34,12877,0,8,6,8,13,0,0,0,0,0,0,0,0,0,0,0,16277,36,157,44,14656,1,6,8,5,10,1,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0
1,12631,28,206,46,8770,1,3,2,2,16,0,0,0,0,0,0,0,0,0,0,0,13776,36,125,46,7857,0,2,3,2,11,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0
0,11159,26,160,52,11076,0,5,10,6,11,0,0,0,0,0,0,0,0,0,0,0,18799,36,172,35,18351,1,10,5,13,17,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0
0,10218,25,148,52,8919,0,2,5,3,9,0,0,0,0,0,0,0,0,0,0,0,17647,40,219,44,14152,1,5,2,4,9,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0
0,13504,25,126,36,11705,1,11,5,13,16,0,0,0,0,0,0,0,0,0,0,0,17013,34,151,44,11809,0,5,11,7,120,3,0,0,0,0,0,0,0,1,1,0,35,0,0,0,0,0,0,0,0,0,1,0,0
0,11857,25,183,36,7709,1,4,7,4,0,2,0,0,0,0,0,0,0,1,1,0,17109,38,177,34,13576,0,7,4,6,0,3,0,0,0,0,0,0,0,0,0,0,39,0,1,0,0,0,0,0,0,0,0,0,0
1,12336,25,174,40,12432,1,9,3,9,15,0,0,0,0,0,0,0,0,0,0,0,16417,37,168,36,12248,0,3,9,3,8,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0
1,12789,25,134,56,12161,0,8,8,11,117,2,0,0,0,0,0,0,0,0,0,0,17075,33,149,24,16684,1,8,8,6,14,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0
1,12778,28,204,48,9807,0,6,2,4,19,3,0,0,0,0,0,0,0,0,0,0,14631,38,166,44,13909,1,2,6,0,12,2,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0
0,11401,26,151,36,9849,0,4,8,7,73,0,0,0,0,0,0,0,0,0,0,0,18448,37,182,56,15814,1,8,4,9,15,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0
0,13045,28,178,60,13070,0,7,10,6,12,1,0,0,0,0,0,0,0,0,0,0,18123,38,158,48,17853,1,10,7,5,49,1,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0
0,11566,26,179,45,9232,1,5,2,5,9,4,0,0,0,0,0,0,0,0,0,0,15519,37,176,43,12110,0,2,5,1,19,2,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0
0,13126,26,174,52,10982,0,7,6,6,12,3,0,0,0,0,0,0,0,0,0,0,17992,39,184,48,16429,1,6,7,4,9,2,0,0,0,0,0,0,0,0,0,1,32,0,0,0,0,0,0,0,0,0,0,0,0
1,11699,26,188,48,4658,1,3,3,3,14,3,0,0,0,0,0,0,0,0,0,0,15729,38,232,44,10044,0,3,3,1,16,3,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0
