blueWins,blueTotalGolds,blueTotalLevel,blueTotalMinionKills,blueTotalJungleMinionKills,blueTotalDamageToChampion,blueFirstBlood,blueKill,blueDeath,blueAssist,blueWardPlaced,blueWardKills,blueFirstTower,blueFirstInhibitor,blueTowerKills,blueMidTowerKills,blueTopTowerKills,blueBotTowerKills,blueInhibitor,blueFirstDragon,blueDragon,blueRiftHeralds,redTotalGolds,redTotalLevel,redTotalMinionKills,redTotalJungleMinionKills,redTotalDamageToChampion,redFirstBlood,redKill,redDeath,redAssist,redWardPlaced,redWardKills,redFirstTower,redFirstInhibitor,redTowerKills,redMidTowerKills,redTopTowerKills,redBotTowerKills,redInhibitor,redFirstDragon,redDragon,redRiftHeralds,matchMin,blueWATER_DRAGON,blueFIRE_DRAGON,blueAIR_DRAGON,blueEARTH_DRAGON,blueCHEMTECH_DRAGON,blueHEXTECH_DRAGON,redWATER_DRAGON,redFIRE_DRAGON,redAIR_DRAGON,redEARTH_DRAGON,redCHEMTECH_DRAGON,redHEXTECH_DRAGON
1,15539,34,176,40,12749,0,9,6,5,0,2,0,0,0,0,0,0,0,0,0,0,14068,30,155,40,14252,1,6,9,4,0,1,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0
1,15286,34,168,44,14600,0,6,10,3,11,2,0,0,0,0,0,0,0,0,0,0,15176,33,164,60,14908,1,10,6,8,19,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0
0,13298,32,155,44,11637,0,4,8,3,13,6,0,0,0,0,0,0,0,0,0,0,15261,33,174,47,15639,1,8,4,8,27,4,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0
1,13286,33,153,44,12046,0,5,3,2,12,2,0,0,0,0,0,0,0,0,0,0,11867,31,132,16,10700,1,3,5,3,12,1,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0
1,15169,33,166,20,16871,0,10,4,10,14,2,0,0,0,0,0,0,0,0,0,0,12366,30,142,32,10175,1,4,10,0,7,2,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0
1,16624,31,164,36,13946,0,10,5,11,22,4,0,0,0,0,0,0,0,0,0,0,13819,29,143,44,12619,1,5,10,8,14,1,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0
0,12579,32,151,44,8844,0,2,4,1,12,1,0,0,0,0,0,0,0,0,0,0,13628,32,194,38,12174,1,4,2,2,16,2,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0
0,14335,33,179,44,13162,0,5,8,1,14,1,0,0,0,0,0,0,0,0,0,0,15149,32,137,52,13231,1,8,5,8,17,1,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0
0,12229,32,160,48,9424,1,1,5,1,15,0,0,0,0,0,0,0,0,0,0,0,13660,32,159,40,10470,0,5,1,4,9,4,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0
1,14400,32,165,52,11066,0,6,6,5,15,0,0,0,0,0,0,0,0,0,0,0,14793,32,157,36,11900,1,6,6,5,13,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0
0,12231,30,156,43,7879,0,2,9,2,10,13,0,0,0,0,0,0,0,0,0,0,17090,33,184,42,13755,1,9,2,11,33,3,0,0,0,0,0,0,0,1,1,0,19,0,0,0,0,0,0,0,1,0,0,0,0
1,13410,30,147,44,8104,1,3,7,4,9,0,0,0,0,0,0,0,0,0,0,1,14198,32,143,52,15214,0,7,3,3,18,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0
0,11923,31,187,24,8077,0,1,7,1,12,3,0,0,0,0,0,0,0,0,0,0,14991,31,182,44,11438,1,7,1,6,17,2,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0
1,14216,31,169,32,12246,0,6,2,3,13,0,0,0,0,0,0,0,0,0,0,0,11268,28,118,44,10475,1,2,6,0,13,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0
1,12567,31,159,52,9776,1,3,6,5,11,0,0,0,0,0,0,0,0,0,0,0,14144,32,174,28,12768,0,6,3,7,13,0,0,0,0,0,0,0,0,1,1,0,38,0,0,0,0,0,0,0,1,0,0,0,0
1,15376,31,177,44,14519,1,6,1,4,13,2,0,0,0,0,0,0,0,0,0,0,10799,29,113,36,8689,0,1,6,2,10,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0
1,13039,32,127,44,10186,1,5,7,4,11,1,0,0,0,0,0,0,0,0,0,0,14072,32,173,35,13310,0,7,5,3,16,2,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0
1,12670,32,174,47,7919,0,1,1,1,12,1,0,0,0,0,0,0,0,0,0,0,12111,32,166,48,6739,1,1,1,0,15,1,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0
1,15538,31,178,52,13781,1,7,4,4,12,1,0,0,0,0,0,0,0,0,0,0,13573,30,178,40,11134,0,4,7,4,10,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0
0,12676,29,135,24,9902,0,5,3,7,11,0,0,0,0,0,0,0,0,0,0,0,13032,31,177,40,8688,1,3,5,2,12,2,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0
0,11006,30,128,31,8404,0,1,6,1,13,0,0,0,0,0,0,0,0,0,0,0,14675,32,186,29,10979,1,6,1,3,11,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0
0,15134,33,205,48,9977,1,5,3,4,12,2,0,0,0,0,0,0,0,0,0,0,13732,32,203,55,11823,0,3,5,1,11,1,0,0,0,0,0,0,0,1,1,0,39,0,0,0,0,0,0,0,0,0,0,0,1
0,13816,33,191,40,7968,0,4,5,5,18,1,0,0,0,0,0,0,0,0,0,0,13187,31,161,48,9245,1,5,4,0,11,1,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0
0,13142,29,116,36,12647,0,6,12,4,13,0,0,0,0,0,0,0,0,0,0,0,16043,29,160,32,14625,1,12,6,10,19,1,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0
1,13389,32,175,52,8211,1,4,2,1,0,1,0,0,0,0,0,0,0,0,0,0,12841,33,173,36,9166,0,2,4,1,0,1,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0
1,14283,31,148,56,9269,0,6,4,3,12,3,0,0,0,0,0,0,0,1,1,0,12761,31,163,32,11747,1,4,6,3,16,2,0,0,0,0,0,0,0,0,0,0,26,1,0,0,0,0,0,0,0,0,0,0,0
0,13426,33,149,40,14321,0,6,4,3,0,2,0,0,0,0,0,0,0,0,0,0,12815,32,130,56,8270,1,4,6,2,0,1,0,0,0,0,0,0,0,1,1,0,27,0,0,0,0,0,0,1,0,0,0,0,0
1,13618,34,202,48,10292,0,1,3,0,13,2,0,0,0,0,0,0,0,0,0,1,13411,31,173,48,9174,1,3,1,2,11,1,0,0,0,0,0,0,0,1,1,0,34,0,0,0,0,0,0,0,0,0,1,0,0
1,12145,32,181,44,10429,0,0,5,0,41,0,0,0,0,0,0,0,0,0,0,0,13769,32,162,52,9858,1,5,0,3,12,15,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0
0,14871,33,178,44,14137,1,5,7,5,14,0,0,0,0,0,0,0,0,0,0,0,13701,32,142,36,11668,0,7,5,5,17,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0
1,16038,35,203,44,14241,1,7,4,3,0,0,0,0,0,0,0,0,0,1,1,0,12522,29,141,40,6519,0,4,7,1,0,0,0,0,0,0,0,0,0,0,0,0,17,0,1,0,0,0,0,0,0,0,0,0,0
1,14775,33,166,48,9881,1,6,4,6,13,1,0,0,0,0,0,0,0,0,0,0,12392,32,134,44,10365,0,4,6,3,7,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0
1,15805,31,157,44,15542,1,10,3,7,72,1,0,0,0,0,0,0,0,0,0,0,12289,32,146,52,12353,0,3,10,2,169,0,0,0,0,0,0,0,0,1,1,0,17,0,0,0,0,0,0,0,0,0,0,1,0
1,13052,32,170,42,13375,0,4,5,3,14,1,0,0,0,0,0,0,0,0,0,0,14399,33,172,48,11114,1,5,4,2,16,2,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0
0,13445,34,165,60,9505,0,3,5,1,71,2,0,0,0,0,0,0,0,0,0,0,13538,32,162,44,10708,1,5,3,1,23,1,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0
1,17673,33,155,52,16454,1,12,5,13,11,1,0,0,0,0,0,0,0,0,0,0,13946,29,151,48,13356,0,5,12,4,9,1,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0
0,12858,32,179,32,12000,0,3,3,1,23,2,0,0,0,0,0,0,0,0,0,0,12676,32,146,47,10574,1,3,3,2,29,6,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0
0,14531,31,115,64,11130,0,8,6,6,8,0,0,0,0,0,0,0,0,0,0,0,14889,30,144,40,14927,1,6,8,6,15,1,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0
1,13799,32,172,48,9576,0,5,2,5,12,3,0,0,0,0,0,0,0,0,0,0,12536,31,156,44,8607,1,2,5,2,181,2,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0
1,16437,31,170,35,14229,0,11,4,8,209,2,0,0,0,0,0,0,0,0,0,0,12929,29,149,40,10982,1,4,11,2,74,1,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0
1,12872,33,180,40,11309,0,3,8,1,8,3,0,0,0,0,0,0,0,0,0,0,13858,32,164,55,13623,1,8,3,1,80,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0
0,12325,32,177,44,12937,0,2,5,0,9,0,0,0,0,0,0,0,0,0,0,0,13813,32,172,40,10196,1,5,2,4,11,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0
0,11974,29,106,32,10344,0,4,7,4,11,2,0,0,0,0,0,0,0,0,0,0,14188,29,145,36,14706,1,7,4,9,14,3,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0
0,13396,30,146,32,9314,0,5,4,3,162,0,0,0,0,0,0,0,0,1,1,0,13385,33,149,52,10404,1,4,5,0,14,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,1,0,0,0,0,0,0,0,0
1,12549,28,150,44,9320,0,3,4,5,10,0,0,0,0,0,0,0,0,0,0,0,13792,32,182,52,10433,1,4,3,3,11,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0
0,13029,30,111,36,12837,1,5,11,5,11,1,0,0,0,0,0,0,0,0,0,0,15084,33,159,40,17129,0,11,5,5,23,1,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0
0,13462,34,136,52,10668,1,4,4,3,11,0,0,0,0,0,0,0,0,0,0,0,14088,33,171,56,10834,0,4,4,3,11,2,0,0,0,0,0,0,0,1,1,0,32,0,0,0,0,0,0,0,1,0,0,0,0
1,13158,33,129,52,9500,0,4,3,3,11,0,0,0,0,0,0,0,0,0,0,0,12982,31,167,40,9067,1,3,4,4,5,2,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0
0,15901,31,108,40,11465,0,10,8,12,8,0,0,0,0,0,0,0,0,0,0,0,16251,32,193,46,14393,1,8,10,5,210,1,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0
1,16124,34,198,40,13582,1,8,4,9,0,2,0,0,0,0,0,0,0,1,1,0,13199,32,145,40,9533,0,4,8,4,0,2,0,0,0,0,0,0,0,0,0,0,21,0,0,0,1,0,0,0,0,0,0,0,0
1,14534,32,138,52,13174,1,6,7,7,16,2,0,0,0,0,0,0,0,0,0,0,15000,32,151,44,10512,0,7,6,6,13,1,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0
0,14835,33,189,44,11946,1,8,5,2,14,1,0,0,0,0,0,0,0,0,0,0,13660,32,136,56,11366,0,5,8,4,9,1,0,0,0,0,0,0,0,1,1,0,33,0,0,0,0,0,0,0,0,0,0,0,1
1,14398,31,164,36,11684,1,7,3,3,23,0,0,0,0,0,0,0,0,0,0,0,12894,31,166,52,10437,0,3,7,2,9,1,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0
0,13644,32,107,60,11391,1,8,3,5,22,1,0,0,0,0,0,0,0,0,0,0,12599,30,154,36,12447,0,3,8,4,7,3,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0
0,13573,33,154,40,11584,1,5,2,3,13,0,0,0,0,0,0,0,0,0,0,0,12674,31,172,48,10562,0,2,5,2,8,1,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0
0,12914,31,145,48,12341,0,4,10,3,9,1,0,0,0,0,0,0,0,0,0,0,16606,33,179,40,15009,1,10,4,10,23,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0
1,14109,33,167,48,15177,1,6,3,1,13,0,0,0,0,0,0,0,0,1,1,0,13033,30,148,44,8844,0,3,6,2,12,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,1,0,0,0,0,0,0,0
1,13910,31,173,40,14397,1,6,5,2,11,4,0,0,0,0,0,0,0,0,0,0,13373,31,141,50,11791,0,5,6,4,15,1,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0
0,12224,29,147,28,9388,0,4,8,3,0,1,0,0,0,0,0,0,0,0,0,0,14397,32,151,56,12485,1,8,4,0,0,0,0,0,0,0,0,0,0,1,1,0,39,0,0,0,0,0,0,0,0,0,1,0,0
0,14744,32,174,48,11737,0,6,5,5,13,3,0,0,0,0,0,0,0,0,0,0,14499,33,159,60,12061,1,5,6,4,15,2,0,0,0,0,0,0,0,0,0,1,30,0,0,0,0,0,0,0,0,0,0,0,0
0,13399,29,123,48,11537,0,4,7,5,9,2,0,0,0,0,0,0,0,0,0,0,15556,31,183,40,11395,1,7,4,7,13,2,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0
1,13653,34,192,52,8639,1,4,3,0,14,0,0,0,0,0,0,0,0,0,0,0,12912,32,174,44,8174,0,3,4,1,9,0,0,0,0,0,0,0,0,1,1,0,44,0,0,0,0,0,0,0,0,1,0,0,0
0,11626,28,139,28,6960,0,2,4,1,26,2,0,0,0,0,0,0,0,0,0,0,14787,34,150,59,10377,1,4,2,3,13,1,1,0,1,1,0,0,0,1,1,0,25,0,0,0,0,0,0,1,0,0,0,0,0
0,14854,32,174,44,9176,0,7,3,4,38,1,0,0,0,0,0,0,0,0,0,0,12327,29,133,39,12140,1,3,7,6,14,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0
0,12880,27,123,36,11731,1,5,8,5,12,2,0,0,0,0,0,0,0,0,0,0,15089,31,173,36,13453,0,8,5,4,11,2,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0
