,blueWins,blueFirstBlood,blueFirstTower,blueFirstInhibitor,blueFirstDragon,matchMin,TotalGold_Gap,AvgLever_Gap,TotalMinionKills_Gap,TotalJungleMinionKills_Gap,TotalDamageToChampion_Gap,Kill_Gap,Assist_Gap,WardPlaced_Gap,WardKills_Gap,TowerKills_Gap,MidTowerKills_Gap,TopTowerKills_Gap,BotTowerKills_Gap,Inhibitor_Gap,Dragon_Gap,RiftHeralds_Gap,humanPrediction
24,True,1,0,0,0,27,745,0.39999999999999947,-20,4,3234,4,5,-1,-1,0,0,0,0,0,0,-1,1
25,True,0,0,0,0,26,872,0.20000000000000018,-8,4,-756,1,5,-6,1,0,0,0,0,0,0,-1,1
26,True,0,0,0,0,31,-1631,0.20000000000000018,-7,-12,2505,-2,-6,5,-5,0,0,0,0,0,0,1,0
27,True,1,0,0,0,20,1906,0.0,27,-16,2373,5,8,5,-1,0,0,0,0,0,-1,0,1
28,True,0,0,0,0,27,1817,0.0,20,24,1846,0,4,-6,2,0,0,0,0,0,-1,0,1
29,False,0,0,0,0,36,249,0.39999999999999947,40,2,-291,-3,-3,20,-1,0,0,0,0,0,0,0,1
30,True,1,0,0,0,22,1115,0.0,11,15,1119,2,2,-5,-3,0,0,0,0,0,0,0,1
31,False,0,0,0,0,38,377,0.0,-6,9,2423,2,0,-1,3,0,0,0,0,0,-1,0,1
32,False,0,0,0,0,26,-4550,-0.20000000000000018,-49,-8,-5326,-7,-11,4,-3,0,0,0,0,0,0,0,0
33,True,1,0,0,0,21,659,0.20000000000000018,2,19,1415,0,1,-2,2,0,0,0,0,0,0,1,1
34,False,0,0,0,0,25,-275,0.0,-31,-10,-2449,-1,-2,2,-2,0,0,0,0,0,-1,0,0
35,False,1,0,0,0,37,2569,0.20000000000000018,45,0,5237,2,1,5,3,0,0,0,0,0,-1,0,1
36,True,1,0,0,0,24,834,0.1999999999999993,-4,0,2220,1,10,1,3,0,0,0,0,0,-1,0,1
37,True,1,0,0,1,26,-1311,0.0,-26,-9,-2115,-2,-3,-6,-1,0,0,0,0,0,1,0,0
38,True,0,0,0,0,23,185,-0.39999999999999947,12,-12,-692,1,5,0,2,0,0,0,0,0,0,0,1
39,False,1,0,0,0,32,1131,0.0,3,3,1064,2,1,0,-4,0,0,0,0,0,0,0,1
40,False,0,0,0,1,29,-1124,0.39999999999999947,34,13,-3017,-4,-3,-1,-1,0,0,0,0,0,1,0,0
41,False,0,0,0,0,31,-28,0.5999999999999996,26,-1,-1051,-2,3,-1,-2,0,0,0,0,0,-1,1,0
42,True,1,0,0,1,17,1882,0.6000000000000005,29,-4,5784,2,2,8,-4,0,0,0,0,0,1,0,1
43,True,0,0,0,1,32,-855,-0.20000000000000018,-15,8,2279,-2,-5,-2,-4,0,0,0,0,0,1,0,0
44,False,1,0,0,0,28,-3176,-0.20000000000000018,-11,-4,-1044,-6,-9,4,-3,0,0,0,0,0,-1,0,0
45,True,0,0,0,1,24,993,0.40000000000000036,-11,20,-1275,1,7,-39,-1,0,0,0,0,0,1,0,1
46,False,0,0,0,1,37,-1726,-0.39999999999999947,-29,5,213,-2,-1,-8,2,0,0,0,0,0,1,-1,0
47,True,1,0,0,0,25,1149,0.20000000000000018,21,3,-3074,0,2,1,-5,0,0,0,0,0,0,-1,1
48,True,1,0,0,0,28,-449,-0.1999999999999993,14,16,1124,-2,0,23,0,0,0,0,0,0,0,0,0
49,False,0,0,0,0,23,-3251,-0.39999999999999947,-47,-16,-2190,-2,-3,-14,-6,0,0,0,0,0,-1,0,0
50,True,1,0,0,0,22,1296,0.20000000000000018,10,-18,949,2,9,2,-2,0,0,0,0,0,0,0,1
51,False,0,0,0,0,32,187,-0.20000000000000018,-1,-32,-420,4,2,119,1,0,0,0,0,0,0,0,1
52,True,1,0,0,0,23,1067,0.1999999999999993,23,-19,6021,1,-5,3,-3,0,0,0,0,0,0,0,1
53,False,1,0,0,0,24,-274,0.0,-53,14,-2355,0,-1,-4,0,0,0,0,0,0,0,1,0
54,False,0,0,0,0,36,-211,-0.1999999999999993,-13,-10,1364,1,1,2,-1,0,0,0,0,0,0,0,0
55,True,0,0,0,0,32,-482,-0.1999999999999993,-20,7,2595,1,-1,3,-3,0,0,0,0,0,-1,1,0
56,True,1,0,0,0,42,227,0.20000000000000018,-10,-11,2768,0,0,-6,4,0,0,0,0,0,0,0,1
57,True,1,0,0,0,27,2184,0.20000000000000018,-2,-4,4631,5,2,0,-2,0,0,0,0,0,-1,0,1
58,False,0,0,0,0,20,-5039,-0.39999999999999947,-51,1,-5607,-7,-12,-17,-4,0,0,0,0,0,0,1,0
59,False,0,0,0,0,27,-539,0.0,5,-6,-1032,-3,4,2,2,0,0,0,0,0,0,0,0
60,True,0,0,0,0,25,583,0.20000000000000018,12,-9,3273,0,4,-217,0,0,0,0,0,0,-1,0,1
61,False,0,0,0,0,26,581,0.39999999999999947,30,-12,-39,0,-1,-2,1,0,0,0,0,0,-1,-1,1
62,True,0,0,0,0,26,2752,0.39999999999999947,50,-5,1528,5,3,3,1,0,0,0,0,0,0,0,1
63,True,0,0,0,1,37,82,0.20000000000000018,-23,-8,271,2,0,-6,-3,0,0,0,0,0,1,0,1
64,True,0,0,0,0,17,2290,0.5999999999999996,17,4,5121,5,4,49,6,0,0,0,0,0,-1,1,1
65,False,1,0,0,0,30,-926,0.0,21,-20,-3736,-1,-3,1,-3,0,0,0,0,0,-1,0,0
66,True,0,0,0,0,19,621,0.39999999999999947,0,4,-771,2,1,-6,2,0,0,0,0,0,0,0,1
67,False,1,0,0,0,24,251,-0.20000000000000018,-7,0,-1857,1,-1,-6,2,0,0,0,0,0,-1,0,1
68,False,0,0,0,0,24,-3007,0.0,-12,-7,-1804,-5,-6,-1,-3,0,0,0,0,0,-1,0,0
69,False,1,0,0,1,22,232,-0.39999999999999947,-2,-17,992,1,4,4,-1,0,0,0,0,0,1,-1,1
70,False,0,0,0,0,23,549,-0.20000000000000018,-25,16,-1204,1,9,3,0,0,0,0,0,0,0,0,1
71,True,0,0,0,0,22,2895,0.5999999999999996,-10,-3,4131,8,7,-15,12,0,0,0,0,0,0,0,1
72,True,1,0,0,0,17,3321,0.6000000000000005,-15,19,6926,7,9,23,1,0,0,0,0,0,0,0,1
73,False,0,0,0,0,20,-3457,-0.7999999999999998,-52,0,978,-4,-5,-16,-3,0,0,0,0,0,0,-1,0
74,False,0,0,0,0,17,-1158,-0.20000000000000018,-27,6,633,-1,1,-11,0,0,0,0,0,0,0,0,0
75,True,0,0,0,0,22,1167,0.1999999999999993,42,5,-123,0,-4,4,-1,0,0,0,0,0,-1,0,1
76,True,1,0,0,0,25,2238,0.5999999999999996,-4,-15,2107,5,6,-4,2,0,0,0,0,0,0,0,1
77,True,1,0,0,1,24,1526,0.0,41,-19,672,3,3,-2,5,0,0,0,0,0,1,1,1
78,True,0,0,0,0,32,455,-0.20000000000000018,18,0,1009,-2,0,18,-1,0,0,0,0,0,-1,1,1
79,True,1,0,0,0,23,3132,0.20000000000000018,22,7,7184,4,5,4,-1,0,0,0,0,0,0,1,1
80,True,0,0,0,0,27,-1602,-0.20000000000000018,-27,3,-3292,0,-1,-12,0,0,0,0,0,0,0,0,0
81,False,0,0,0,0,30,-2541,-0.20000000000000018,-5,-25,-1772,-4,1,5,-1,0,0,0,0,0,0,0,0
82,False,0,0,0,0,33,-3249,-0.40000000000000036,-18,1,-5907,-5,-6,-1,-1,0,0,0,0,0,-1,-1,0
83,False,0,0,0,0,26,-1404,0.0,30,-4,-863,-3,-3,-8,3,0,0,0,0,0,0,-1,0
84,False,1,0,0,0,24,3583,0.5999999999999996,13,-18,-1925,4,4,-1,-2,0,0,0,0,0,0,0,1
85,True,1,0,0,0,25,3122,0.1999999999999993,-11,4,3694,7,11,-3,2,0,0,0,0,0,0,0,1
86,True,1,0,0,0,27,1012,0.20000000000000018,41,-4,3960,0,-1,8,-4,0,0,0,0,0,-1,0,1
87,True,0,0,0,0,24,777,0.5999999999999996,51,16,2964,-6,-9,-13,1,0,0,0,0,0,0,1,1
88,True,1,0,0,1,28,3149,0.39999999999999947,-24,-5,1233,8,11,6,2,0,0,0,0,0,1,0,1
89,False,0,0,0,0,23,-1018,0.0,-19,-8,-3248,1,1,-1,0,0,0,0,0,0,-1,0,0
90,True,0,0,0,1,32,-979,0.39999999999999947,20,19,2926,-3,-9,30,3,0,0,0,0,0,1,0,0
91,False,0,0,0,0,24,-760,-0.40000000000000036,-6,-24,-985,-3,-5,-2,0,0,0,0,0,0,-1,-1,0
92,True,1,0,0,1,24,3018,0.40000000000000036,26,-16,5078,6,9,5,0,0,0,0,0,0,1,0,1
93,True,1,0,0,1,24,-2416,0.20000000000000018,17,4,-243,-6,-11,-2,-3,0,0,0,0,0,1,-1,0
94,False,1,0,0,1,23,941,-0.39999999999999947,12,-7,2518,1,3,-16,8,0,0,0,0,0,1,0,1
95,True,0,0,0,0,31,1180,0.8000000000000007,19,-11,231,-2,-6,-12,1,0,0,0,0,0,-1,0,1
96,False,0,0,0,0,28,-718,-0.39999999999999947,10,-27,3496,0,-2,85,1,0,0,0,0,0,-1,0,0
97,False,0,0,0,0,30,-4212,-0.7999999999999998,-24,16,-2454,-8,-14,1,-3,0,0,0,0,0,0,0,0
98,False,0,0,0,0,21,-256,-0.20000000000000018,7,-4,-436,1,2,-5,0,0,0,0,0,0,0,0,0
99,True,0,0,0,0,30,-1145,-0.20000000000000018,-14,-12,961,-4,-4,-1,-3,0,0,0,0,0,-1,0,0
100,True,1,0,0,1,20,4513,0.40000000000000036,17,8,2477,8,8,0,2,0,0,0,0,0,1,0,1
101,True,1,0,0,0,23,1341,0.1999999999999993,9,-20,1904,2,3,-14,-1,0,0,0,0,0,0,1,1
102,True,1,0,0,1,21,1318,0.0,-19,4,4312,1,6,12,-2,0,0,0,0,0,1,1,1
103,False,0,0,0,0,21,-4431,-0.1999999999999993,-4,6,-6145,-10,-19,-12,0,0,0,0,0,0,-1,0,0
104,False,0,0,0,0,21,-4156,-0.40000000000000036,-41,-8,-3921,-6,-10,-4,2,0,0,0,0,0,-1,0,0
105,True,0,0,0,0,25,-2629,-0.39999999999999947,-8,16,-3933,-6,-11,-10,2,0,0,0,0,0,0,0,0
106,True,1,0,0,0,17,2426,0.20000000000000018,2,-9,1403,7,5,-6,3,0,0,0,0,0,0,1,1
107,True,1,0,0,1,26,1958,0.5999999999999996,59,7,1814,0,0,32,-13,0,0,0,0,0,1,0,1
108,False,0,0,0,0,28,-796,0.1999999999999993,21,0,-2295,-1,-4,-3,-1,0,0,0,0,0,-1,0,0
109,True,1,0,0,0,23,1395,0.1999999999999993,9,16,-4308,0,2,-4,0,0,0,0,0,0,0,0,1
110,False,0,0,0,0,21,-5087,-0.20000000000000018,-4,16,-4024,-10,-15,-10,-2,0,0,0,0,0,-1,-1,0
111,False,0,0,0,0,17,-1002,0.0,-1,-12,-709,-2,-3,-2,0,0,0,0,0,0,-1,-1,0
112,True,1,0,0,0,22,1110,0.20000000000000018,36,-8,-2176,1,3,-27,8,0,0,0,0,0,0,-1,1
113,True,0,0,0,1,30,2202,0.39999999999999947,59,2,1977,1,1,-3,2,0,0,0,0,0,1,-1,1
114,False,0,0,0,0,34,-147,0.1999999999999993,1,8,1143,-1,0,5,-2,0,0,0,0,0,0,-1,0
115,False,0,0,0,0,24,-2679,-0.20000000000000018,-5,-12,-2843,-6,-7,0,1,0,0,0,0,0,0,0,0
116,True,1,0,0,1,17,733,0.20000000000000018,-3,-16,5259,3,4,-9,3,0,0,0,0,0,1,0,1
117,True,1,0,0,1,34,36,0.0,17,16,2048,-2,-6,-9,4,0,0,0,0,0,1,-1,1
118,True,1,0,0,0,22,1344,0.20000000000000018,12,7,4167,1,3,18,-1,0,0,0,0,0,0,1,1
119,False,0,0,0,0,18,-3206,-0.1999999999999993,9,4,-2460,-5,-5,-5,1,0,0,0,0,0,-1,0,0
120,False,0,0,0,0,17,-4570,-0.40000000000000036,-54,8,-1649,-8,-10,-3,3,0,0,0,0,0,-1,0,0
121,False,0,0,0,0,33,4667,0.5999999999999996,45,-14,5814,8,9,0,2,0,0,0,0,0,0,0,1
122,False,0,0,0,0,20,-3587,-0.39999999999999947,16,-6,-6106,-8,-13,-7,-1,0,0,0,0,0,-1,0,0
123,False,1,0,0,1,24,-1659,-0.20000000000000018,-24,0,-2830,-1,0,-4,-2,0,0,0,0,0,1,0,0
124,False,0,0,0,1,37,-1502,0.0,-5,-12,-179,-1,-5,-14,0,0,0,0,0,0,1,-1,0
125,True,1,0,0,0,28,1485,0.20000000000000018,-19,20,386,3,1,-4,0,0,0,0,0,0,-1,0,1
126,False,1,0,0,0,28,2166,0.20000000000000018,-24,-20,4275,7,9,-16,2,0,0,0,0,0,0,0,1
127,False,0,0,0,1,34,853,-0.1999999999999993,12,4,3085,0,1,7,2,0,0,0,0,0,1,-1,1
128,True,1,0,0,1,25,3108,0.0,26,-3,5611,5,10,19,-1,0,0,0,0,0,1,0,1
129,False,0,0,0,1,27,-1196,0.20000000000000018,-14,-3,3344,1,1,35,0,0,0,0,0,0,1,-1,0
130,False,0,0,0,0,19,-2956,-0.7999999999999998,-54,6,-2627,-5,-8,-3,-2,0,0,0,0,0,-1,0,0
131,False,0,0,0,0,31,910,0.20000000000000018,10,-4,4894,1,5,0,-3,0,0,0,0,0,0,0,1
132,True,1,0,0,0,23,550,0.39999999999999947,5,8,-151,2,-2,0,-1,0,0,0,0,0,0,0,1
133,True,1,0,0,0,29,1424,-0.20000000000000018,-23,0,-386,4,9,-37,-3,0,0,0,0,0,0,0,1
134,True,1,0,0,1,24,2313,0.40000000000000036,27,8,2711,4,9,5,0,0,0,0,0,0,1,0,1
135,False,1,0,0,0,21,1156,0.0,3,-12,2786,1,-1,0,0,0,0,0,0,0,0,-1,1
136,True,1,0,0,0,20,1800,-0.1999999999999993,-7,2,-793,4,3,16,3,0,0,0,0,0,-1,-1,1
137,True,1,0,0,0,38,1338,0.1999999999999993,17,-4,622,3,1,-5,-1,0,0,0,0,0,0,0,1
138,False,1,0,0,0,34,-151,0.20000000000000018,-9,0,341,2,-4,-2,2,0,0,0,0,0,0,0,0
139,True,1,0,0,1,32,-894,0.0,-34,-4,-181,1,-2,1,3,0,0,0,0,0,1,0,0
140,True,0,0,0,0,24,715,0.0,-23,2,1349,3,-4,9,-6,0,0,0,0,0,0,0,1
141,True,0,0,0,1,28,216,0.20000000000000018,19,0,-4162,0,-11,-2,3,0,0,0,0,0,1,-1,1
142,True,1,0,0,0,24,1724,0.20000000000000018,39,12,1424,3,2,4,1,0,0,0,0,0,0,0,1
143,False,0,0,0,0,22,-4984,-0.7999999999999998,-39,-5,-7569,-8,-13,-17,1,0,0,0,0,0,0,0,0
144,False,1,0,0,0,27,1682,0.40000000000000036,3,17,2035,1,2,10,1,0,0,0,0,0,0,0,1
145,True,1,0,0,0,33,1924,0.5999999999999996,22,4,-255,2,0,-2,-1,0,0,0,0,0,-1,1,1
146,True,0,0,0,0,17,1577,0.1999999999999993,3,4,1948,4,4,-2,4,0,0,0,0,0,0,0,1
147,False,0,0,0,1,28,-1460,-0.39999999999999947,-12,4,-1482,-1,-9,-1,1,0,0,0,0,0,1,0,0
148,False,0,0,0,0,21,-2095,0.39999999999999947,-1,-3,-3874,-3,-9,-2,3,0,0,0,0,0,-1,1,0
149,False,0,0,0,1,25,596,0.20000000000000018,30,-13,-998,1,1,2,1,0,0,0,0,0,1,0,1
150,False,1,0,0,0,27,770,-0.40000000000000036,-12,-15,3651,6,17,-13,-1,0,0,0,0,0,-1,0,1
151,True,0,0,0,0,28,2490,0.39999999999999947,59,0,239,1,2,-2,3,0,0,0,0,0,0,1,1
152,False,0,0,0,0,26,-986,0.0,-25,-15,-1401,1,-1,-6,0,0,0,0,0,0,0,0,0
153,False,0,0,0,1,20,-261,-0.20000000000000018,-16,6,-353,0,1,24,4,0,0,0,0,0,1,-1,0
154,False,1,0,0,1,24,1125,0.20000000000000018,10,12,3116,1,1,15,-2,0,0,0,0,0,1,0,1
155,True,1,0,0,0,26,2772,0.0,6,-4,5997,7,9,-5,0,0,0,0,0,0,0,0,1
156,False,1,0,0,0,23,-26,0.20000000000000018,6,12,-5481,-1,-2,13,0,0,0,0,0,0,-1,0,0
157,False,1,0,0,0,21,-654,-0.1999999999999993,-26,-4,73,-2,-5,3,0,0,0,0,0,0,0,0,0
158,False,1,0,0,0,27,581,-0.20000000000000018,-31,-16,461,2,8,10,2,0,0,0,0,0,0,0,1
159,True,0,0,0,1,31,-85,0.20000000000000018,12,24,-1524,-2,-3,-88,2,0,0,0,0,0,1,-1,0
160,True,1,0,0,1,37,-590,-0.20000000000000018,17,4,-1538,-1,-2,-2,0,0,0,0,0,0,1,0,0
161,False,0,0,0,0,39,-1665,-0.20000000000000018,-46,4,-1086,-2,-3,0,-2,0,0,0,0,0,0,0,0
162,False,1,0,0,0,27,2530,0.20000000000000018,25,-12,3373,4,7,0,1,0,0,0,0,0,-1,0,1
163,True,1,0,0,1,20,3275,0.20000000000000018,21,-8,5103,8,14,-16,3,0,0,0,0,0,1,0,1
164,True,0,0,0,1,25,983,-0.40000000000000036,49,-8,-3265,3,1,-3,5,0,0,0,0,0,1,-1,1
165,True,1,0,0,0,17,3245,0.39999999999999947,-8,8,1418,5,2,17,1,0,0,0,0,0,0,1,1
166,False,1,0,0,0,22,-4826,-1.1999999999999993,-94,-4,-3954,-5,-5,118,-3,0,0,0,0,0,-1,-1,0
167,True,1,0,0,0,27,1209,0.1999999999999993,7,17,1797,0,-1,2,3,0,0,0,0,0,0,0,1
168,True,1,0,0,0,20,4881,0.40000000000000036,47,21,7014,7,11,17,-3,0,0,0,0,0,0,0,1
169,False,1,0,0,1,24,-3530,-0.5999999999999996,-11,-33,-2406,-7,-5,0,-1,0,0,0,0,0,1,1,0
170,False,1,0,0,0,27,-1855,0.0,-27,-1,876,-3,-8,36,-3,0,0,0,0,0,-1,1,0
171,True,0,0,0,0,17,1184,0.20000000000000018,35,10,-1590,2,6,8,-3,0,0,0,0,0,0,1,1
172,False,0,0,0,1,31,1029,-0.20000000000000018,13,-20,344,3,8,9,0,0,0,0,0,0,1,0,1
173,False,1,0,0,0,30,-874,-0.20000000000000018,-17,0,936,1,-4,-3,-2,0,0,0,0,0,0,0,0
174,False,0,0,0,1,23,-1187,-0.20000000000000018,-29,12,-3183,-1,-1,5,1,0,0,0,0,0,1,0,0
175,False,0,0,0,0,30,-917,-0.39999999999999947,-25,-24,466,0,6,-1,5,0,0,0,0,0,-1,0,0
176,True,1,0,0,0,19,4254,0.5999999999999996,59,12,3856,5,6,0,2,0,0,0,0,0,0,1,1
177,True,0,0,0,0,37,-4630,-1.2000000000000002,-39,-36,-3159,-5,-7,0,-1,0,0,0,0,0,0,-1,0
178,False,1,0,0,0,24,-2519,-0.39999999999999947,3,4,-5303,-6,-8,-10,1,0,0,0,0,0,-1,0,0
179,False,0,0,0,1,17,-2564,-0.5999999999999996,-7,-8,-4444,-3,1,-21,0,0,0,0,0,0,1,-1,0
180,True,1,0,0,0,18,994,0.0,15,5,3262,0,-1,-5,1,0,0,0,0,0,0,0,1
181,False,1,0,0,0,31,-1816,-0.1999999999999993,-30,-16,-2987,0,-3,10,-1,0,0,0,0,0,-1,0,0
182,False,0,0,0,0,28,-3148,-0.20000000000000018,-28,-6,-316,-4,-5,2,-1,0,0,0,0,0,-1,0,0
183,False,0,0,0,0,22,-2411,-0.5999999999999996,-53,6,-1403,-2,-2,2,-7,0,0,0,0,0,-1,0,0
184,False,1,0,0,0,17,-2622,-0.5999999999999996,-30,-3,-4204,-5,-4,4,-3,0,0,0,0,0,-1,0,0
185,True,1,0,0,0,32,2940,0.39999999999999947,3,4,5841,4,6,2,-3,0,0,0,0,0,0,1,1
186,False,1,0,0,1,24,-1074,-0.40000000000000036,-31,-5,5012,1,7,0,1,0,0,0,0,0,1,0,0
187,True,1,0,0,1,30,-97,0.20000000000000018,-8,8,2523,-1,-3,-1,1,0,0,0,0,0,1,1,0
188,True,1,0,0,0,18,2859,0.5999999999999996,17,16,5348,5,2,-2,0,0,0,0,0,0,0,0,1
189,False,0,0,0,0,29,-6222,-0.40000000000000036,-19,-14,-4356,-12,-27,-3,1,0,0,0,0,0,0,0,0
190,True,1,0,0,1,29,2221,0.0,-1,-1,2124,4,4,5,-3,0,0,0,0,0,1,0,1
191,True,1,0,0,1,24,2683,-0.1999999999999993,-1,16,5616,4,6,2,-2,0,0,0,0,0,1,0,1
192,True,0,0,0,0,23,-513,0.0,42,-14,-248,-2,-4,-1,-2,0,0,0,0,0,-1,0,0
193,False,1,0,0,0,30,182,0.20000000000000018,31,-12,-3450,0,-7,-4,5,0,0,0,0,0,-1,0,1
194,False,0,0,0,0,21,-2514,0.20000000000000018,4,12,-1678,-5,-11,-6,0,0,0,0,0,0,-1,0,0
195,False,1,0,0,0,23,919,-0.20000000000000018,36,-12,2190,0,0,-2,4,0,0,0,0,0,-1,0,1
196,False,1,0,0,0,30,1221,0.39999999999999947,9,-8,1169,3,3,-3,2,0,0,0,0,0,0,-1,1
197,True,0,0,0,1,17,4053,0.39999999999999947,54,10,2724,8,12,0,2,0,0,0,0,0,1,0,1
198,False,0,0,0,0,20,-4802,-0.5999999999999996,-33,-9,-4267,-5,-9,-17,-2,0,0,0,0,0,-1,-1,0
199,False,0,0,0,0,33,-849,-0.20000000000000018,-6,11,-1953,-3,-6,2,0,0,0,0,0,0,0,0,0
200,True,0,0,0,0,30,-803,0.39999999999999947,-9,-8,-833,-1,-1,-12,4,0,0,0,0,0,0,0,0
201,True,1,0,0,0,23,1136,-0.20000000000000018,5,-3,2236,1,0,2,-3,0,0,0,0,0,0,0,1
202,False,0,0,0,1,36,-211,0.0,-5,8,-1654,1,3,-3,-2,0,0,0,0,0,1,0,0
203,False,1,0,0,0,29,430,-0.1999999999999993,28,-12,-1190,1,2,-6,3,0,0,0,0,0,0,0,1
204,True,1,0,0,1,25,1044,0.0,52,-10,3937,3,8,-33,9,0,0,0,0,0,1,-1,1
205,False,0,0,0,0,22,957,0.1999999999999993,6,24,998,0,1,4,-1,0,0,0,0,0,-1,0,1
206,False,0,0,0,0,17,-947,0.0,24,-9,-2874,-4,-3,-1,1,0,0,0,0,0,-1,0,0
207,False,0,0,0,0,25,-1692,-0.39999999999999947,-37,-9,-1256,-1,3,-3,1,0,0,0,0,0,-1,-1,0
208,True,0,0,0,0,17,3007,0.40000000000000036,25,3,3273,6,7,3,4,0,0,0,0,0,0,0,1
209,True,1,0,0,0,32,-1650,0.0,-18,2,998,-2,5,3,-5,0,0,0,0,0,0,0,0
210,False,0,0,0,0,28,-414,-0.39999999999999947,3,11,-3597,-2,-1,-24,11,0,0,0,0,0,0,0,0
211,True,0,0,0,0,34,-1260,0.0,-21,15,-312,-1,-5,-23,4,0,0,0,0,0,0,0,0
212,False,0,0,0,0,29,-1309,-0.20000000000000018,-4,-7,-5116,-2,-7,0,1,0,0,0,0,0,-1,0,0
213,False,1,0,0,0,23,905,-0.40000000000000036,-38,1,2495,4,6,3,-5,0,0,0,0,0,-1,0,1
214,False,0,0,0,0,17,-2627,0.20000000000000018,-16,0,-2113,-5,-5,0,0,0,0,0,0,0,0,1,0
215,True,0,0,0,0,17,5607,0.8000000000000007,63,8,5084,9,12,7,0,0,0,0,0,0,-1,0,1
216,False,1,0,0,0,27,-304,0.0,-8,8,4979,-2,0,4,-3,0,0,0,0,0,0,0,0
217,False,0,0,0,1,24,-3125,-0.6000000000000005,-9,-2,-3324,-7,-13,-7,1,0,0,0,0,0,1,-1,0
218,True,1,0,0,1,17,3251,0.39999999999999947,6,1,3300,9,9,1,-1,0,0,0,0,0,1,0,1
219,False,1,0,0,0,26,646,0.20000000000000018,-8,-12,-1150,2,-1,10,-1,0,0,0,0,0,-1,1,1
220,True,0,0,0,1,36,375,-0.1999999999999993,12,4,1878,0,2,10,0,0,0,0,0,0,1,1,1
221,False,1,0,0,0,34,758,0.1999999999999993,1,8,-346,-1,3,-3,-1,0,0,0,0,0,-1,0,1
222,True,0,0,0,0,28,-408,-0.20000000000000018,19,1,-692,-1,-3,0,-1,0,0,0,0,0,0,-1,0
223,False,0,0,0,0,38,-1571,0.20000000000000018,-3,25,41,-5,-5,-12,6,0,0,0,0,0,-1,0,0
