blueWins,blueTotalGolds,blueTotalLevel,blueTotalMinionKills,blueTotalJungleMinionKills,blueTotalDamageToChampion,blueFirstBlood,blueKill,blueDeath,blueAssist,blueWardPlaced,blueWardKills,blueFirstTower,blueFirstInhibitor,blueTowerKills,blueMidTowerKills,blueTopTowerKills,blueBotTowerKills,blueInhibitor,blueFirstDragon,blueDragon,blueRiftHeralds,redTotalGolds,redTotalLevel,redTotalMinionKills,redTotalJungleMinionKills,redTotalDamageToChampion,redFirstBlood,redKill,redDeath,redAssist,redWardPlaced,redWardKills,redFirstTower,redFirstInhibitor,redTowerKills,redMidTowerKills,redTopTowerKills,redBotTowerKills,redInhibitor,redFirstDragon,redDragon,redRiftHeralds,matchMin,blueWATER_DRAGON,blueFIRE_DRAGON,blueAIR_DRAGON,blueEARTH_DRAGON,blueCHEMTECH_DRAGON,blueHEXTECH_DRAGON,redWATER_DRAGON,redFIRE_DRAGON,redAIR_DRAGON,redEARTH_DRAGON,redCHEMTECH_DRAGON,redHEXTECH_DRAGON
0,14402,34,196,36,10593,0,4,1,4,0,4,0,0,0,0,0,0,0,0,0,0,12254,31,178,40,7696,1,1,4,1,0,3,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0
0,14910,31,157,40,15771,0,9,10,6,6,0,0,0,0,0,0,0,0,1,1,0,15857,30,173,40,16261,1,10,9,8,10,0,0,0,0,0,0,0,0,0,0,0,39,0,1,0,0,0,0,0,0,0,0,0,0
0,13867,34,187,58,11587,0,4,2,3,16,1,0,0,0,0,0,0,0,0,0,0,13666,33,177,53,10364,1,2,4,3,20,1,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0
1,15041,30,192,32,14332,1,7,7,10,15,23,0,0,0,0,0,0,0,0,0,0,14970,31,161,48,14627,0,7,7,11,38,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0
1,15336,33,182,56,12923,1,6,9,9,16,4,0,0,0,0,0,0,0,0,0,0,16256,33,190,43,12768,0,9,6,11,17,1,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0
0,13495,31,196,42,10312,1,3,8,2,16,2,0,0,0,0,0,0,0,0,0,0,16289,33,185,54,12716,0,8,3,10,14,1,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0
1,13973,32,168,56,12174,0,4,9,5,13,2,0,0,0,0,0,0,0,1,1,0,16497,32,206,44,13183,1,9,4,10,13,0,0,0,0,0,0,0,0,0,0,1,36,0,0,0,0,1,0,0,0,0,0,0,0
1,14779,34,173,48,10221,0,6,4,4,11,3,0,0,0,0,0,0,0,0,0,0,14039,31,178,52,8385,1,4,6,4,17,2,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0
1,15197,31,153,52,12108,0,7,3,9,76,3,0,0,0,0,0,0,0,0,0,0,12630,30,130,36,10348,1,3,7,4,13,1,0,0,0,0,0,0,0,1,1,0,38,0,0,0,0,0,0,0,1,0,0,0,0
0,14283,31,185,44,10529,1,4,7,5,11,5,0,0,0,0,0,0,0,0,0,0,15149,31,184,52,13067,0,7,4,9,125,1,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0
1,14038,32,160,60,8738,0,5,4,7,15,0,0,0,0,0,0,0,0,0,0,0,14133,33,189,56,13294,1,4,5,3,12,0,0,0,0,0,0,0,0,1,1,0,36,0,0,0,0,0,0,1,0,0,0,0,0
0,15192,32,174,44,14099,0,8,6,4,162,0,0,0,0,0,0,0,0,0,0,0,14871,33,194,48,12033,1,6,8,6,10,4,0,0,0,0,0,0,0,1,1,0,26,0,0,0,0,0,0,0,0,0,1,0,0
1,15456,32,181,48,12082,0,6,7,6,16,0,0,0,0,0,0,0,0,0,0,0,14525,31,183,36,12123,1,7,6,7,13,4,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0
1,15930,29,134,54,14578,1,11,4,16,11,3,0,0,0,0,0,0,0,0,0,0,13398,30,159,42,10807,0,4,11,8,11,1,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0
1,13716,31,162,48,9534,1,5,4,4,26,3,0,0,0,0,0,0,0,0,0,0,13909,32,162,56,9251,0,4,5,4,15,2,0,0,0,0,0,0,0,1,1,0,36,0,0,0,0,0,0,1,0,0,0,0,0
0,13388,31,178,56,12345,1,2,5,1,15,1,0,0,0,0,0,0,0,0,0,0,14343,32,190,40,10472,0,5,2,7,26,2,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0
0,15168,32,206,31,10703,1,6,6,9,10,2,0,0,0,0,0,0,0,0,0,0,14727,32,160,61,11106,0,6,6,3,24,1,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0
0,16233,28,147,40,11114,1,10,4,15,21,1,0,0,0,0,0,0,0,1,1,0,14075,31,180,44,7819,0,4,10,2,16,2,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,1,0,0,0,0,0,0,0
0,15327,33,208,36,11951,1,7,4,8,13,1,0,0,0,0,0,0,0,0,0,0,13823,32,180,44,11153,0,4,7,3,16,1,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0
0,13612,31,162,40,12873,1,4,7,3,12,1,0,0,0,0,0,0,0,0,0,0,14720,33,173,52,14377,0,7,4,3,13,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0
0,12323,29,101,53,16047,0,5,14,4,29,1,0,0,0,0,0,0,0,1,1,0,17990,33,199,39,18892,1,14,5,12,11,4,0,0,0,0,0,0,0,0,0,0,25,0,1,0,0,0,0,0,0,0,0,0,0
0,13816,34,175,44,9293,1,4,6,4,14,4,0,0,0,0,0,0,0,0,0,0,15032,32,184,32,11800,0,6,4,6,19,4,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0
1,19416,34,229,44,16017,1,13,2,16,23,2,0,0,0,0,0,0,0,0,0,0,11603,29,156,19,8450,0,2,13,1,8,2,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0
0,13492,32,180,40,9958,0,4,5,6,11,1,0,0,0,0,0,0,0,0,0,0,13479,32,166,44,8210,1,5,4,2,15,1,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0
1,15467,32,200,48,13547,1,6,4,8,39,1,0,0,0,0,0,0,0,0,0,0,13998,31,195,52,11090,0,4,6,2,10,15,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0
0,13811,32,169,50,12269,1,5,5,5,11,2,0,0,0,0,0,0,0,0,0,0,14453,33,194,64,12101,0,5,5,4,11,2,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0
1,14147,31,179,28,10060,0,6,7,5,12,0,0,0,0,0,0,0,0,1,1,0,15911,35,201,60,13859,1,7,6,6,14,2,0,0,0,0,0,0,0,0,0,0,37,0,0,0,1,0,0,0,0,0,0,0,0
0,15964,32,172,52,13103,0,7,7,7,10,2,0,0,0,0,0,0,0,0,0,0,14659,30,190,32,11980,1,7,7,7,21,1,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0
0,14870,31,166,44,12958,0,7,5,6,8,2,0,0,0,0,0,0,0,0,0,0,13690,32,137,48,11862,1,5,7,3,11,1,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0
1,15910,31,159,38,15283,0,9,8,9,18,4,0,0,0,0,0,0,0,0,0,0,15436,31,156,39,13155,1,8,9,7,15,3,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0
1,13553,32,189,48,9571,1,3,3,3,14,3,0,0,0,0,0,0,0,0,0,0,13994,31,202,56,7976,0,3,3,3,17,2,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0
0,15171,30,167,40,13315,0,7,13,6,14,1,0,0,0,0,0,0,0,0,0,0,18291,33,206,52,15872,1,13,7,15,12,2,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0
0,12825,32,161,60,9765,0,2,4,2,27,2,0,0,0,0,0,0,0,0,0,0,15176,32,203,56,10224,1,4,2,4,10,2,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0
1,15888,34,192,48,14115,1,8,4,6,13,0,0,0,0,0,0,0,0,0,0,0,13947,30,163,52,9080,0,4,8,7,12,3,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0
1,14448,33,198,44,13692,1,6,3,1,13,1,0,0,0,0,0,0,0,0,0,0,13631,32,180,47,9848,0,3,6,4,10,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0
0,16319,31,182,46,13791,0,9,10,5,12,1,0,0,0,0,0,0,0,0,0,0,16166,31,139,57,17377,1,10,9,8,14,1,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0
0,11955,33,171,48,9055,0,0,3,0,12,1,0,0,0,0,0,0,0,0,0,0,13397,32,205,40,6636,1,3,0,2,14,1,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0
1,14191,32,184,44,12202,1,5,7,3,22,1,0,0,0,0,0,0,0,1,1,0,14226,31,150,36,10501,0,7,5,6,17,0,0,0,0,0,0,0,0,0,0,0,32,0,1,0,0,0,0,0,0,0,0,0,0
0,13098,31,176,40,11629,0,4,9,1,11,4,0,0,0,0,0,0,0,0,0,0,16097,31,181,32,13722,1,9,4,8,18,2,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0
0,12813,31,170,57,7540,0,3,6,0,13,3,0,0,0,0,0,0,0,1,1,0,14404,33,191,38,9971,1,6,3,7,14,2,0,0,0,0,0,0,0,0,0,0,31,0,0,0,1,0,0,0,0,0,0,0,0
1,15525,31,156,38,13351,0,9,8,9,10,1,0,0,0,0,0,0,0,0,0,0,15721,33,190,44,15562,1,8,9,4,13,1,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0
0,15435,32,163,52,10524,1,8,5,5,21,1,0,0,0,0,0,0,0,0,0,0,14273,30,142,56,12303,0,5,8,5,13,2,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0
0,13478,32,183,36,12091,0,3,8,1,12,2,0,0,0,0,0,0,0,0,0,0,15470,33,154,44,16800,1,8,3,6,13,1,0,0,0,0,0,0,0,1,1,0,31,0,0,0,0,0,0,0,0,0,0,1,0
0,14919,31,209,40,13922,0,6,9,7,11,2,0,0,0,0,0,0,0,0,0,0,15571,31,170,32,12722,1,9,6,12,41,2,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0
1,17766,34,217,44,14644,1,9,4,7,15,1,0,0,0,0,0,0,0,1,1,1,12997,32,156,40,12567,0,4,9,4,12,1,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,1,0,0,0,0,0,0
0,12597,29,147,36,9439,0,2,5,6,10,0,0,0,0,0,0,0,0,0,0,0,16475,35,217,68,15505,1,5,2,2,11,2,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0
1,13516,32,181,42,9848,0,4,11,6,10,0,0,0,0,0,0,0,0,0,0,0,16890,33,170,42,16821,1,11,4,15,14,3,0,0,0,0,0,0,0,1,1,0,40,0,0,0,0,0,0,0,0,0,0,1,0
0,14764,32,170,36,13907,0,7,7,6,0,1,0,0,0,0,0,0,0,0,0,0,14917,32,173,52,11774,1,7,7,5,0,1,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0
1,15122,33,202,52,11807,0,6,6,6,14,4,0,0,0,0,0,0,0,0,0,0,14795,31,194,60,9480,1,6,6,3,14,1,0,0,0,0,0,0,0,1,1,0,38,0,0,0,0,0,0,0,0,1,0,0,0
0,14433,29,161,36,14741,0,5,11,5,11,1,0,0,0,0,0,0,0,0,0,0,16329,30,153,44,18229,1,11,5,16,14,1,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0
1,15843,33,195,39,12542,1,7,6,6,13,2,0,0,0,0,0,0,0,0,0,0,15600,33,189,48,12902,0,6,7,3,13,3,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0
1,14660,32,180,44,12797,1,6,8,10,10,4,0,0,0,0,0,0,0,0,0,0,15818,32,192,49,12281,0,8,6,7,14,3,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0
1,14323,32,134,40,16781,0,8,12,3,11,15,0,0,0,0,0,0,0,0,0,0,16210,32,182,20,14216,1,12,8,13,39,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0
1,14679,32,175,52,13380,0,6,7,5,11,0,0,0,0,0,0,0,0,0,0,0,16357,32,211,40,16867,1,7,6,12,10,2,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0
1,13929,33,188,48,9877,0,4,2,1,16,1,0,0,0,0,0,0,0,0,0,0,12708,32,177,51,7766,1,2,4,2,11,1,0,0,0,0,0,0,0,1,1,0,32,0,0,0,0,0,0,0,0,0,0,0,1
1,14560,31,174,32,14473,1,5,12,4,11,3,0,0,0,0,0,0,0,0,0,0,16625,32,157,36,14166,0,12,5,11,13,1,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0
0,15505,33,191,51,11605,0,7,5,9,19,2,0,0,0,0,0,0,0,1,1,0,15590,32,183,52,9739,1,5,7,8,11,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,1,0,0,0,0,0,0,0
0,14558,31,183,44,12671,0,7,8,2,114,2,0,0,0,0,0,0,0,0,0,0,15769,33,165,56,16679,1,8,7,3,16,3,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0
1,15115,31,140,56,13891,1,8,6,4,18,1,0,0,0,0,0,0,0,0,0,0,15102,31,174,44,12510,0,6,8,4,70,1,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0
0,11908,31,162,40,6238,0,2,3,0,10,2,0,0,0,0,0,0,0,0,0,0,13734,32,175,36,12539,1,3,2,2,15,1,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0
1,15914,32,182,31,14951,0,9,3,6,10,1,0,0,0,0,0,0,0,0,0,0,13441,30,179,40,8603,1,3,9,2,9,1,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0
1,16674,32,204,52,15251,0,8,7,9,12,4,0,0,0,0,0,0,0,0,0,0,15453,31,155,51,12394,1,7,8,6,14,2,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0
0,14881,33,181,40,13324,0,6,4,6,12,1,0,0,0,0,0,0,0,0,0,0,14322,34,185,56,15033,1,4,6,2,13,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0
0,15616,30,169,34,12640,1,8,10,8,8,3,0,0,0,0,0,0,0,0,0,0,17121,31,179,50,14237,0,10,8,10,18,1,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0
1,12377,31,188,38,6184,0,1,6,1,11,3,0,0,0,0,0,0,0,0,0,0,14552,34,201,50,10105,1,6,1,3,14,0,0,0,0,0,0,0,0,1,1,0,33,0,0,0,0,0,0,0,1,0,0,0,0
0,14112,33,158,48,10583,0,5,10,3,10,1,0,0,0,0,0,0,0,0,0,0,15751,33,188,52,14475,1,10,5,10,14,1,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0
0,14043,31,173,42,11690,1,6,6,2,13,0,0,0,0,0,0,0,0,1,1,0,14487,31,159,52,11519,0,6,6,7,15,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,1,0,0,0,0,0,0,0,0
0,12508,32,160,38,9460,0,3,1,4,8,3,0,0,0,0,0,0,0,1,1,0,13524,33,206,52,12040,1,1,3,1,19,1,0,0,0,0,0,0,0,0,0,1,25,0,0,0,0,0,1,0,0,0,0,0,0
1,13386,31,167,36,13124,0,4,8,6,0,3,0,0,0,0,0,0,0,0,0,0,16079,32,208,36,13188,1,8,4,11,0,5,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0
0,16173,31,141,40,14734,1,10,1,10,13,1,0,0,0,0,0,0,0,0,0,0,12760,29,152,52,10761,0,1,10,1,12,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0
1,14666,32,169,42,12219,0,6,7,5,11,15,0,0,0,0,0,0,0,0,0,0,16073,33,213,48,13941,1,7,6,6,44,0,0,0,0,0,0,0,0,1,1,0,29,0,0,0,0,0,0,0,0,0,0,1,0
0,12490,30,170,39,10414,1,2,8,2,0,1,0,0,0,0,0,0,0,0,0,0,16030,34,198,52,14391,0,8,2,9,0,2,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0
0,13741,31,159,36,9125,1,6,9,6,13,0,0,0,0,0,0,0,0,0,0,0,15827,32,165,48,14965,0,9,6,8,12,1,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0
1,17082,33,191,48,15913,1,11,4,20,16,2,0,0,0,0,0,0,0,1,1,0,13274,32,176,52,10028,0,4,11,2,6,1,0,0,0,0,0,0,0,0,0,0,22,0,0,0,1,0,0,0,0,0,0,0,0
0,13638,31,175,55,10749,1,3,8,2,12,1,0,0,0,0,0,0,0,0,0,0,16703,34,159,57,13553,0,8,3,8,121,1,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0
1,15070,30,172,39,12385,1,7,4,8,13,1,0,0,0,0,0,0,0,0,0,0,13673,30,160,32,11501,0,4,7,6,183,1,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0
1,16535,33,180,47,15674,0,8,5,10,14,3,0,0,0,0,0,0,0,0,0,0,13838,31,139,32,13030,1,5,8,8,14,1,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0
0,15473,31,157,39,17477,1,11,6,9,16,2,0,0,0,0,0,0,0,0,0,0,15413,33,190,44,16080,0,6,11,5,269,4,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0
1,14475,33,185,36,11047,1,6,3,5,9,2,0,0,0,0,0,0,0,0,0,0,13498,31,166,60,7811,0,3,6,6,11,5,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0
1,17216,34,175,42,16461,1,11,7,12,15,3,0,0,0,0,0,0,0,0,0,0,14338,30,136,52,13565,0,7,11,6,10,2,0,0,0,0,0,0,0,1,1,0,33,0,0,0,0,0,0,0,0,1,0,0,0
0,11840,30,149,44,7915,0,1,3,0,12,1,0,0,0,0,0,0,0,0,0,0,13386,29,185,32,9718,1,3,1,3,11,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0
0,11839,30,165,32,8710,0,1,8,1,14,0,0,0,0,0,0,0,0,0,0,0,16976,33,187,55,12157,1,8,1,7,10,3,0,0,0,0,0,0,0,1,1,0,23,0,0,0,0,0,0,0,0,0,0,0,1
1,15099,31,181,48,14330,1,6,4,7,0,3,0,0,0,0,0,0,0,0,0,0,13274,31,157,52,11719,0,4,6,3,0,2,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0
0,14652,32,171,35,13819,0,6,11,9,36,3,0,0,0,0,0,0,0,1,1,0,17253,33,188,56,16888,1,11,6,14,13,16,0,0,0,0,0,0,0,0,0,1,29,0,0,0,0,0,1,0,0,0,0,0,0
