blueWins,blueTotalGolds,blueTotalLevel,blueTotalMinionKills,blueTotalJungleMinionKills,blueTotalDamageToChampion,blueFirstBlood,blueKill,blueDeath,blueAssist,blueWardPlaced,blueWardKills,blueFirstTower,blueFirstInhibitor,blueTowerKills,blueMidTowerKills,blueTopTowerKills,blueBotTowerKills,blueInhibitor,blueFirstDragon,blueDragon,blueRiftHeralds,redTotalGolds,redTotalLevel,redTotalMinionKills,redTotalJungleMinionKills,redTotalDamageToChampion,redFirstBlood,redKill,redDeath,redAssist,redWardPlaced,redWardKills,redFirstTower,redFirstInhibitor,redTowerKills,redMidTowerKills,redTopTowerKills,redBotTowerKills,redInhibitor,redFirstDragon,redDragon,redRiftHeralds,matchMin,blueWATER_DRAGON,blueFIRE_DRAGON,blueAIR_DRAGON,blueEARTH_DRAGON,blueCHEMTECH_DRAGON,blueHEXTECH_DRAGON,redWATER_DRAGON,redFIRE_DRAGON,redAIR_DRAGON,redEARTH_DRAGON,redCHEMTECH_DRAGON,redHEXTECH_DRAGON
0,12706,29,163,36,11793,1,3,5,1,13,10,0,0,0,0,0,0,0,0,0,0,14639,32,191,44,12000,0,5,3,7,29,3,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0
0,13863,32,208,44,9950,1,3,4,5,12,2,0,0,0,0,0,0,0,1,1,0,14529,33,221,51,10191,0,4,3,4,16,2,0,0,0,0,0,0,0,0,0,0,21,1,0,0,0,0,0,0,0,0,0,0,0
1,15951,33,228,51,11328,0,5,6,7,27,1,0,0,0,0,0,0,0,0,0,0,15324,32,208,47,12066,1,6,5,4,12,1,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0
0,15563,30,188,50,11465,1,8,4,6,11,2,0,0,0,0,0,0,0,0,0,0,14780,32,190,44,12595,0,4,8,6,18,1,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0
0,15457,30,180,44,15195,0,6,9,5,16,4,0,0,0,0,0,0,0,0,0,0,16538,31,186,48,16420,1,9,6,10,16,5,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0
1,14099,32,209,40,11621,0,3,9,5,17,4,0,0,0,0,0,0,0,0,0,0,17055,33,210,44,13786,1,9,3,13,37,2,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0
0,18422,31,179,48,18925,1,14,4,16,14,3,0,0,0,0,0,0,0,1,1,0,14860,29,196,36,14388,0,4,14,3,15,2,0,0,0,0,0,0,0,0,0,0,20,0,1,0,0,0,0,0,0,0,0,0,0
0,14318,32,231,51,9912,0,2,3,1,13,3,0,0,0,0,0,0,0,0,0,1,14766,33,231,40,10884,1,3,2,3,16,3,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0
1,14998,32,241,44,10574,1,4,3,3,15,4,0,0,0,0,0,0,0,1,1,0,13741,31,220,44,11297,0,3,4,5,11,5,0,0,0,0,0,0,0,0,0,0,31,1,0,0,0,0,0,0,0,0,0,0,0
0,13919,33,223,38,9694,1,2,2,3,22,3,0,0,0,0,0,0,0,0,0,0,13501,32,218,44,10196,0,2,2,2,18,3,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0
1,15197,34,206,64,12965,0,6,5,3,15,4,0,0,0,0,0,0,0,1,1,0,14526,31,198,40,10662,1,5,6,7,16,3,0,0,0,0,0,0,0,0,0,0,22,0,1,0,0,0,0,0,0,0,0,0,0
1,15302,31,211,27,12375,0,6,3,10,29,0,0,0,0,0,0,0,0,0,0,0,13878,31,202,52,13171,1,3,6,4,15,6,0,0,0,0,0,0,0,1,1,0,34,0,0,0,0,0,0,0,0,0,0,0,1
0,14030,30,185,40,16975,0,6,18,5,19,2,0,0,0,0,0,0,0,1,1,0,21859,36,225,39,20660,1,18,6,19,16,4,0,0,0,0,0,0,0,0,0,0,20,1,0,0,0,0,0,0,0,0,0,0,0
1,17678,32,200,48,15799,1,10,5,13,55,7,0,0,0,0,0,0,0,0,0,0,13896,31,180,48,12651,0,5,10,2,18,13,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0
1,17227,32,198,36,15716,1,8,3,12,21,3,0,0,0,0,0,0,0,0,0,0,13077,30,167,48,11733,0,3,8,6,16,2,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0
0,13291,32,189,52,11424,0,2,7,2,13,4,0,0,0,0,0,0,0,0,0,0,15827,33,209,43,13055,1,7,2,9,14,2,0,0,0,0,0,0,0,1,1,0,17,0,0,0,0,0,0,0,0,0,0,1,0
0,13897,31,185,44,12430,0,5,6,3,21,5,0,0,0,0,0,0,0,0,0,0,15226,32,218,42,11279,1,6,5,8,14,6,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0
0,15582,33,185,46,13685,0,7,5,5,24,2,0,0,0,0,0,0,0,0,0,1,15291,31,225,48,13478,1,5,7,9,18,7,0,0,0,0,0,0,0,1,1,0,24,0,0,0,0,0,0,0,1,0,0,0,0
1,14822,34,233,36,11163,0,4,3,3,20,7,0,0,0,0,0,0,0,0,0,0,15042,31,246,36,10598,1,3,4,5,17,4,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0
0,13346,28,169,40,12963,0,3,16,3,15,4,0,0,0,0,0,0,0,0,0,0,18669,32,187,39,19141,1,16,3,16,19,6,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0
1,14370,30,203,36,12737,1,4,2,4,16,3,0,0,0,0,0,0,0,0,0,0,13111,30,199,32,10082,0,2,4,2,15,3,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0
0,14267,32,200,59,10081,1,3,3,2,34,0,0,0,0,0,0,0,0,0,0,1,15018,34,238,44,11408,0,3,3,4,16,2,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0
0,16691,32,206,40,16658,0,8,9,11,12,2,0,0,0,0,0,0,0,0,0,0,16744,31,201,32,15085,1,9,8,8,12,2,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0
0,15082,32,195,48,14542,0,5,9,5,15,2,0,0,0,0,0,0,0,0,0,0,16972,33,207,48,17716,1,9,5,7,13,3,0,0,0,0,0,0,0,1,1,0,18,0,0,0,0,0,0,0,0,0,1,0,0
1,14824,32,224,60,9410,0,4,4,4,16,4,0,0,0,0,0,0,0,0,0,0,14873,34,222,48,9021,1,4,4,4,16,3,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0
0,12912,31,196,52,8690,0,1,5,0,18,3,0,0,0,0,0,0,0,0,0,0,15299,33,235,44,10491,1,5,1,4,17,9,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0
0,12927,34,216,64,5782,0,0,3,0,17,4,0,0,0,0,0,0,0,1,1,0,14864,33,226,60,8712,1,3,0,1,15,5,0,0,0,0,0,0,0,0,0,1,28,0,1,0,0,0,0,0,0,0,0,0,0
0,17847,31,213,20,15708,0,10,9,13,19,6,0,0,0,0,0,0,0,0,0,0,16844,31,204,51,14880,1,9,10,7,18,6,0,0,0,0,0,0,0,0,0,1,23,0,0,0,0,0,0,0,0,0,0,0,0
1,15601,32,210,22,15570,1,6,5,6,19,0,0,0,0,0,0,0,0,0,0,0,14165,30,151,43,13699,0,5,6,6,14,2,0,0,0,0,0,0,0,0,0,1,28,0,0,0,0,0,0,0,0,0,0,0,0
0,15395,31,211,35,10808,1,6,8,6,16,3,0,0,0,0,0,0,0,0,0,0,16980,32,195,36,17846,0,8,6,8,16,1,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0
1,15772,31,168,44,15173,1,9,4,9,12,2,0,0,0,0,0,0,0,0,0,1,15202,32,212,36,12778,0,4,9,6,15,1,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0
1,15576,34,216,44,13009,1,6,6,8,20,8,0,0,0,0,0,0,0,1,1,0,17028,32,223,48,14377,0,6,6,8,25,6,0,0,0,0,0,0,0,0,0,1,38,1,0,0,0,0,0,0,0,0,0,0,0
0,15290,32,187,51,12183,0,7,10,10,20,2,0,0,0,0,0,0,0,1,1,0,17954,33,207,47,16195,1,10,7,16,16,2,0,0,0,0,0,0,0,0,0,1,30,0,0,1,0,0,0,0,0,0,0,0,0
1,16681,32,220,30,13941,1,10,3,10,20,3,0,0,0,0,0,0,0,0,0,0,14865,31,213,32,14601,0,3,10,6,15,7,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0
0,16588,32,217,50,14340,1,8,11,8,14,4,0,0,0,0,0,0,0,0,0,0,18011,32,191,56,16707,0,11,8,15,26,5,0,0,0,0,0,0,0,1,1,1,24,0,0,0,0,0,0,0,0,0,0,1,0
0,14196,31,182,43,10126,1,5,2,4,18,4,0,0,0,0,0,0,0,0,0,1,14367,32,216,42,11021,0,2,5,2,22,1,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0
0,14236,32,201,48,7827,0,4,8,4,12,5,0,0,0,0,0,0,0,0,0,0,16800,31,190,44,11393,1,8,4,14,16,2,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0
1,14734,32,222,56,8400,0,4,4,3,39,6,0,0,0,0,0,0,0,0,0,0,14919,31,212,48,14358,1,4,4,6,18,4,0,0,0,0,0,0,0,1,1,0,26,0,0,0,0,0,0,0,0,0,1,0,0
0,14999,32,198,52,14079,0,5,13,3,18,3,0,0,0,0,0,0,0,0,0,0,18436,32,195,36,14824,1,13,5,20,15,9,0,0,0,0,0,0,0,0,0,1,31,0,0,0,0,0,0,0,0,0,0,0,0
1,17058,35,239,40,17647,0,10,5,6,40,5,0,0,0,0,0,0,0,0,0,0,14806,32,211,44,16895,1,5,10,8,16,17,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0
0,17536,33,187,40,18875,1,11,6,15,15,2,0,0,0,0,0,0,0,1,1,0,15644,31,189,40,16183,0,6,11,8,17,2,0,0,0,0,0,0,0,0,0,0,27,0,1,0,0,0,0,0,0,0,0,0,0
0,13774,32,201,48,12317,0,3,7,6,15,4,0,0,0,0,0,0,0,0,0,0,15453,31,208,44,13278,1,7,3,10,24,6,0,0,0,0,0,0,0,1,1,0,29,0,0,0,0,0,0,0,0,0,0,0,1
0,13573,32,198,48,11017,0,3,7,4,14,1,0,0,0,0,0,0,0,1,1,0,16078,33,213,35,14590,1,7,3,7,18,1,0,0,0,0,0,0,0,0,0,0,27,0,1,0,0,0,0,0,0,0,0,0,0
1,15814,33,217,60,11460,0,6,6,5,12,0,0,0,0,0,0,0,0,1,1,1,15875,32,222,36,14851,1,6,6,8,15,1,0,0,0,0,0,0,0,0,0,0,23,1,0,0,0,0,0,0,0,0,0,0,0
1,15348,34,188,48,16092,1,7,5,3,14,1,0,0,0,0,0,0,0,1,1,0,14452,31,193,56,14596,0,5,7,3,13,2,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,1,0,0,0,0,0,0
1,15822,34,215,44,14798,1,5,4,8,15,1,0,0,0,0,0,0,0,0,0,0,14974,32,227,59,16453,0,4,5,7,17,3,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0
0,16657,31,177,43,14366,1,8,9,11,19,1,0,0,0,0,0,0,0,0,0,0,16609,33,197,44,15752,0,9,8,12,16,3,0,0,0,0,0,0,0,1,1,1,21,0,0,0,0,0,0,0,1,0,0,0,0
1,16113,31,205,38,13679,0,8,9,12,24,2,0,0,0,0,0,0,0,0,0,0,16837,31,195,34,14333,1,9,8,10,15,2,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0
1,17486,33,205,44,12628,1,10,3,15,14,4,0,0,0,0,0,0,0,1,1,0,14242,31,209,48,11972,0,3,10,2,16,1,0,0,0,0,0,0,0,0,0,0,27,1,0,0,0,0,0,0,0,0,0,0,0
1,16284,31,221,32,12912,1,6,8,5,14,4,0,0,0,0,0,0,0,0,0,0,15998,31,200,36,12844,0,8,6,8,25,3,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0
0,15170,31,183,48,10299,0,5,7,5,14,2,0,0,0,0,0,0,0,0,0,0,15948,31,196,63,12628,1,7,5,7,12,3,0,0,0,0,0,0,0,1,1,0,30,0,0,0,0,0,0,0,0,0,1,0,0
0,14034,32,224,47,10854,0,2,11,2,17,4,0,0,0,0,0,0,0,0,0,0,17288,32,207,48,17780,1,11,2,16,17,3,0,0,0,0,0,0,0,0,0,1,17,0,0,0,0,0,0,0,0,0,0,0,0
0,14845,32,220,53,14946,1,4,8,3,13,5,0,0,0,0,0,0,0,0,0,0,15414,32,175,41,15031,0,8,4,7,13,1,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0
1,16341,35,202,51,13683,1,7,4,6,20,0,0,0,0,0,0,0,0,0,0,0,13380,30,170,36,14746,0,4,7,1,15,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0
1,14855,32,213,44,10589,1,5,3,6,12,1,0,0,0,0,0,0,0,0,0,0,14289,34,212,52,9255,0,3,5,2,52,2,0,0,0,0,0,0,0,1,1,1,29,0,0,0,0,0,0,0,0,0,1,0,0
1,13306,31,221,34,10150,0,2,4,2,14,2,0,0,0,0,0,0,0,0,0,0,13819,31,179,48,10398,1,4,2,6,15,4,0,0,0,0,0,0,0,1,1,0,23,0,0,0,0,0,0,1,0,0,0,0,0
0,16258,31,218,39,13644,1,7,2,13,18,1,0,0,0,0,0,0,0,0,0,1,13130,32,208,52,11411,0,2,7,1,14,1,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0
0,15014,32,198,51,13572,1,4,5,4,21,4,0,0,0,0,0,0,0,0,0,1,15505,33,223,55,12751,0,5,4,5,13,11,0,0,0,0,0,0,0,1,1,0,29,0,0,0,0,0,0,1,0,0,0,0,0
0,14150,33,194,52,11011,1,3,3,3,19,1,0,0,0,0,0,0,0,0,0,0,14328,33,225,48,10480,0,3,3,4,10,2,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0
1,14688,33,240,44,7828,0,3,6,3,18,4,0,0,0,0,0,0,0,0,0,0,15539,33,207,56,10604,1,6,3,8,18,7,0,0,0,0,0,0,0,1,1,0,29,0,0,0,0,0,0,0,0,1,0,0,0
1,15009,31,186,44,17412,0,6,5,9,16,4,0,0,0,0,0,0,0,0,0,0,15091,33,180,60,18156,1,5,6,6,15,1,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0
1,14811,31,210,32,11713,0,5,9,5,11,2,0,0,0,0,0,0,0,0,0,0,16455,33,207,38,12644,1,9,5,9,18,2,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0
1,14922,32,225,44,10191,0,4,3,3,12,4,0,0,0,0,0,0,0,0,0,0,14343,33,209,40,9640,1,3,4,3,14,3,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0
0,14004,32,220,43,12036,0,2,8,3,15,5,0,0,0,0,0,0,0,0,0,0,16926,35,223,52,14073,1,8,2,9,15,4,0,0,0,0,0,0,0,1,1,0,21,0,0,0,0,0,0,0,0,0,0,1,0
0,16266,33,187,48,16334,1,7,3,8,36,5,0,0,0,0,0,0,0,0,0,0,14282,33,226,40,14095,0,3,7,2,19,5,0,0,0,0,0,0,0,1,1,0,22,0,0,0,0,0,0,1,0,0,0,0,0
0,14851,31,184,40,17466,0,6,12,4,17,1,0,0,0,0,0,0,0,0,0,0,17674,33,212,40,17678,1,12,6,11,29,3,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0
0,15471,30,161,35,17209,1,9,8,14,14,3,0,0,0,0,0,0,0,1,1,0,16545,32,192,40,12197,0,8,9,7,14,2,0,0,0,0,0,0,0,0,0,0,24,0,1,0,0,0,0,0,0,0,0,0,0
0,14113,29,151,54,12024,0,5,9,8,66,5,0,0,0,0,0,0,0,0,0,0,16972,31,220,48,14796,1,9,5,12,17,4,0,0,0,0,0,0,0,1,1,0,21,0,0,0,0,0,0,0,0,1,0,0,0
0,15528,30,173,40,15360,0,6,19,12,40,2,0,0,0,0,0,0,0,0,0,0,20792,32,210,32,19182,1,19,6,31,24,3,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0
1,15518,33,205,40,14264,0,7,8,6,13,3,0,0,0,0,0,0,0,0,0,0,17127,33,197,44,14828,1,8,7,8,13,4,0,0,0,0,0,0,0,0,0,1,31,0,0,0,0,0,0,0,0,0,0,0,0
1,16383,32,218,40,13928,1,7,6,9,17,5,0,0,0,0,0,0,0,0,0,1,15347,33,211,48,14538,0,6,7,6,15,5,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0
1,14711,33,231,40,11281,0,3,4,4,13,3,0,0,0,0,0,0,0,0,0,0,14568,32,203,44,7974,1,4,3,5,10,1,0,0,0,0,0,0,0,1,1,0,33,0,0,0,0,0,0,0,0,0,0,1,0
0,15577,30,213,36,11416,1,6,7,5,29,3,0,0,0,0,0,0,0,0,0,0,15110,31,189,36,11710,0,7,6,9,16,4,0,0,0,0,0,0,0,1,1,0,18,0,0,0,0,0,0,0,0,1,0,0,0
1,15972,32,193,44,12294,1,6,1,6,26,3,0,0,0,0,0,0,0,0,0,1,13639,32,209,40,10203,0,1,6,2,20,4,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0
0,13850,32,228,48,8773,0,2,7,2,19,4,0,0,0,0,0,0,0,0,0,0,16601,34,251,56,10703,1,7,2,9,18,5,0,0,0,0,0,0,0,1,1,0,18,0,0,0,0,0,0,0,1,0,0,0,0
0,15235,33,203,44,13169,0,6,10,4,15,5,0,0,0,0,0,0,0,0,0,0,16558,31,181,48,12375,1,10,6,13,16,2,0,0,0,0,0,0,0,1,1,1,23,0,0,0,0,0,0,0,0,1,0,0,0
1,16175,33,238,47,13930,1,6,6,4,14,1,0,0,0,0,0,0,0,0,0,0,14596,32,209,48,12289,0,6,6,4,14,3,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0
0,17261,32,204,39,13196,1,10,8,14,17,8,0,0,0,0,0,0,0,0,0,1,15574,30,191,36,13196,0,8,10,7,20,1,0,0,0,0,0,0,0,1,1,0,33,0,0,0,0,0,0,0,1,0,0,0,0
1,15192,32,199,32,13241,0,4,6,5,18,0,0,0,0,0,0,0,0,0,0,0,14738,32,181,43,12507,1,6,4,8,16,1,0,0,0,0,0,0,0,0,0,1,42,0,0,0,0,0,0,0,0,0,0,0,0
0,13582,33,205,52,10833,1,1,1,0,17,3,0,0,0,0,0,0,0,1,1,0,13823,34,239,48,8085,0,1,1,1,19,4,0,0,0,0,0,0,0,0,0,0,43,0,0,1,0,0,0,0,0,0,0,0,0
0,14301,30,178,47,12746,0,5,11,4,18,3,0,0,0,0,0,0,0,0,0,0,17812,34,202,44,17528,1,11,5,7,15,6,0,0,0,0,0,0,0,0,0,1,22,0,0,0,0,0,0,0,0,0,0,0,0
0,14244,33,214,52,12445,0,3,4,4,10,2,0,0,0,0,0,0,0,0,0,0,14713,32,215,44,10870,1,4,3,4,16,2,0,0,0,0,0,0,0,1,1,0,27,0,0,0,0,0,0,0,1,0,0,0,0
1,17540,33,191,40,14763,1,12,3,12,14,2,0,0,0,0,0,0,0,1,1,1,11991,27,146,36,9327,0,3,12,5,12,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,1,0,0,0,0,0,0
1,16378,33,221,59,13002,0,6,4,13,17,4,0,0,0,0,0,0,0,0,0,0,14867,31,213,44,12100,1,4,6,10,15,4,0,0,0,0,0,0,0,1,1,1,32,0,0,0,0,0,0,0,1,0,0,0,0
0,14347,31,184,44,12549,1,6,9,4,13,4,0,0,0,0,0,0,0,0,0,0,16029,32,217,39,18955,0,9,6,7,20,6,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0
1,13922,32,226,51,9110,0,1,3,2,16,3,0,0,0,0,0,0,0,0,0,1,14880,33,249,47,7715,1,3,1,6,13,4,0,0,0,0,0,0,0,1,1,0,24,0,0,0,0,0,0,0,0,0,0,0,1
0,14610,30,166,52,14929,0,6,5,7,50,2,0,0,0,0,0,0,0,1,1,0,14299,30,182,44,14454,1,5,6,4,35,3,0,0,0,0,0,0,0,0,0,1,29,1,0,0,0,0,0,0,0,0,0,0,0
0,14868,34,216,56,9288,0,4,3,5,42,3,0,0,0,0,0,0,0,0,0,1,15120,33,241,44,8174,1,3,4,3,20,5,0,0,0,0,0,0,0,1,1,0,25,0,0,0,0,0,0,1,0,0,0,0,0
1,16343,33,206,52,12358,1,7,5,4,51,3,0,0,0,0,0,0,0,0,0,0,14290,32,192,40,9745,0,5,7,10,33,2,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0
1,15783,31,183,36,16172,0,9,7,12,17,4,0,0,0,0,0,0,0,0,0,0,15932,31,185,48,14053,1,7,9,13,30,3,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0
0,15611,31,187,48,15553,1,7,4,8,18,3,0,0,0,0,0,0,0,0,0,0,12776,32,155,36,11706,0,4,7,3,16,2,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0
0,14865,32,232,52,5690,1,1,2,1,16,2,0,0,0,0,0,0,0,1,1,1,14002,34,198,55,6702,0,2,1,0,15,3,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,1,0,0,0,0,0,0,0
1,14623,32,218,56,12426,0,2,2,4,23,4,0,0,0,0,0,0,0,1,1,1,14248,33,206,52,10548,1,2,2,2,13,4,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,1,0,0,0,0,0,0,0
0,13628,30,192,48,10403,1,3,4,3,20,3,0,0,0,0,0,0,0,0,0,0,14739,31,206,52,11618,0,4,3,7,12,6,0,0,0,0,0,0,0,1,1,0,27,0,0,0,0,0,0,1,0,0,0,0,0
1,15104,32,207,47,13344,0,4,2,10,15,4,0,0,0,0,0,0,0,0,0,0,13693,32,187,55,9670,1,2,4,1,13,4,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0
1,14870,32,221,44,13202,1,3,3,4,20,2,0,0,0,0,0,0,0,1,1,0,14414,32,213,56,7297,0,3,3,1,12,4,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,1,0,0,0,0,0,0
0,12814,31,204,36,9029,0,1,6,0,17,2,0,0,0,0,0,0,0,0,0,0,15585,31,214,40,10347,1,6,1,8,27,2,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0
0,15543,32,199,60,11979,1,5,4,5,17,2,0,0,0,0,0,0,0,0,0,0,15003,32,214,52,17229,0,4,5,5,18,5,0,0,0,0,0,0,0,1,1,0,29,0,0,0,0,0,0,0,0,1,0,0,0
0,15741,33,208,39,14159,1,7,5,9,11,5,0,0,0,0,0,0,0,0,0,0,14678,32,193,40,15105,0,5,7,8,14,1,0,0,0,0,0,0,0,1,1,0,24,0,0,0,0,0,0,0,0,0,1,0,0
0,13617,31,189,40,10178,0,5,3,1,13,4,0,0,0,0,0,0,0,0,0,0,14048,32,194,44,11621,1,3,5,2,14,4,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0
0,16620,32,197,44,14246,1,9,4,8,14,3,0,0,0,0,0,0,0,0,0,1,15700,33,229,39,15206,0,4,9,8,15,3,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0
