,gameId,blueWins,blueTotalGolds,blueCurrentGolds,blueTotalLevel,blueAvgLevel,blueTotalMinionKills,blueTotalJungleMinionKills,blueTotalDamageToChampion,blueFirstBlood,blueKill,blueDeath,blueAssist,blueWardPlaced,blueWardKills,blueFirstTower,blueFirstInhibitor,blueFirstTowerLane,blueTowerKills,blueMidTowerKills,blueTopTowerKills,blueBotTowerKills,blueInhibitor,blueFirstDragon,blueDragonType,blueDragon,blueRiftHeralds,redWins,redTotalGolds,redCurrentGolds,redTotalLevel,redAvgLevel,redTotalMinionKills,redTotalJungleMinionKills,redTotalDamageToChampion,redFirstBlood,redKill,redDeath,redAssist,redWardPlaced,redWardKills,redFirstTower,redFirstInhibitor,redFirstTowerLane,redTowerKills,redMidTowerKills,redTopTowerKills,redBotTowerKills,redInhibitor,redFirstDragon,redDragonType,redDragon,redRiftHeralds
0,KR_6421900631,False,32510,2200,47,11.75,466,108,34912,0,11,26,15,57,14,0,0,,3,2,1,0,0,0,,0,2,True,52817,9599,68,11.333333333333334,555,116,56957,1,26,11,33,55,23,1,1,BOT_LANE,6,2,1,3,1,1,"CHEMTECH_DRAGON,EARTH_DRAGON,HEXTECH_DRAGON",3,0
0,KR_6407947024,False,25993,3513,42,10.5,410,75,28760,1,8,21,13,50,21,0,0,,0,0,0,0,0,0,,0,1,True,44949,4444,63,10.5,571,113,53526,0,21,8,37,112,20,1,0,TOP_LANE,4,2,1,1,0,1,"HEXTECH_DRAGON,EARTH_DRAGON",2,1
0,KR_6421485064,False,29339,2154,43,10.75,356,99,43567,0,18,29,30,180,16,0,0,,0,0,0,0,0,0,,0,0,True,52992,7333,66,11.0,500,119,70653,1,29,18,55,46,21,1,1,BOT_LANE,9,5,2,2,1,1,"AIR_DRAGON,HEXTECH_DRAGON,FIRE_DRAGON",3,2
0,KR_6424239204,True,54559,3700,63,15.75,613,139,122089,0,37,32,70,82,28,0,1,,7,4,1,2,1,1,"AIR_DRAGON,EARTH_DRAGON",2,0,False,67795,4849,84,14.0,676,157,113185,1,32,37,60,74,37,1,0,TOP_LANE,6,3,1,2,0,0,WATER_DRAGON,1,2
0,KR_6421327468,True,56751,3666,65,16.25,633,164,121615,0,44,31,94,92,44,1,1,TOP_LANE,7,3,2,2,1,0,EARTH_DRAGON,1,0,False,66092,5188,84,14.0,631,161,113966,1,31,44,54,77,26,0,0,,3,1,0,2,0,1,"CHEMTECH_DRAGON,WATER_DRAGON,EARTH_DRAGON",3,2
0,KR_6424797514,False,26507,622,38,9.5,352,70,29776,1,12,23,18,69,10,0,0,,2,1,1,0,0,0,,0,0,True,39579,5384,58,9.666666666666666,404,76,48602,0,23,12,41,40,10,1,0,TOP_LANE,2,0,1,1,0,1,"AIR_DRAGON,WATER_DRAGON",2,2
0,KR_6415351182,False,22868,710,39,9.75,324,63,25036,1,10,18,9,28,11,1,0,MID_LANE,1,1,0,0,0,0,,0,1,True,35774,4414,55,9.166666666666666,448,71,47553,0,18,10,22,46,11,0,0,,1,0,0,1,0,1,CHEMTECH_DRAGON,1,0
0,KR_6425150554,True,38316,4812,54,13.5,610,143,45866,0,15,8,39,56,29,1,0,BOT_LANE,3,2,0,1,0,0,WATER_DRAGON,1,1,False,44505,3255,70,11.666666666666666,650,135,47872,1,8,15,15,61,19,0,0,,2,1,1,0,0,1,"HEXTECH_DRAGON,AIR_DRAGON",2,1
0,KR_6418130980,False,35548,2319,50,12.5,509,124,47867,0,15,24,20,171,28,1,0,MID_LANE,3,2,0,1,0,0,,0,2,True,57974,1036,77,12.833333333333334,654,143,61175,1,24,15,42,74,32,0,0,,6,2,3,1,0,1,"WATER_DRAGON,EARTH_DRAGON,CHEMTECH_DRAGON",3,0
0,KR_6420873992,True,61696,4253,68,17.0,808,190,139049,0,27,32,63,120,47,1,0,BOT_LANE,10,5,3,2,1,1,"CHEMTECH_DRAGON,HEXTECH_DRAGON,AIR_DRAGON",3,1,False,80187,2656,100,16.666666666666668,845,261,131609,1,32,27,49,99,35,0,1,,7,3,2,2,1,0,"AIR_DRAGON,AIR_DRAGON",2,1
0,KR_6423545166,False,17742,1562,36,9.0,322,38,20223,0,4,17,3,27,5,0,0,,0,0,0,0,0,0,,0,0,True,36619,6734,58,9.666666666666666,417,101,32286,1,17,4,17,65,6,1,0,BOT_LANE,3,2,0,1,0,1,FIRE_DRAGON,1,1
0,KR_6405785888,False,49285,1617,60,15.0,725,144,84892,0,24,29,50,87,47,0,0,,2,1,0,1,0,1,HEXTECH_DRAGON,1,1,True,75269,5422,91,15.166666666666666,848,191,104807,1,29,24,46,93,41,1,1,MID_LANE,10,5,3,2,1,0,"FIRE_DRAGON,WATER_DRAGON",2,1
0,KR_6416559145,False,27681,1341,44,11.0,466,95,35971,0,9,24,14,74,15,0,0,,0,0,0,0,0,0,CHEMTECH_DRAGON,1,0,True,46427,4992,67,11.166666666666666,549,112,60924,1,24,9,39,48,17,1,0,MID_LANE,4,1,2,1,0,1,HEXTECH_DRAGON,1,2
0,KR_6412971919,False,42582,1622,57,14.25,582,163,77184,0,22,33,32,74,32,1,0,BOT_LANE,2,1,0,1,0,0,"AIR_DRAGON,WATER_DRAGON,WATER_DRAGON",3,1,True,70714,6979,88,14.666666666666666,707,171,121014,1,33,22,65,92,32,0,1,,9,5,2,2,1,1,FIRE_DRAGON,1,1
0,KR_6424139725,True,53524,5156,62,15.5,626,149,81425,1,34,15,74,107,20,0,0,,7,4,1,2,2,0,"WATER_DRAGON,WATER_DRAGON",2,1,False,63491,2632,82,13.666666666666666,717,178,70451,0,15,34,23,56,35,1,1,TOP_LANE,8,2,4,2,1,1,"HEXTECH_DRAGON,CHEMTECH_DRAGON",2,1
0,KR_6423214362,True,37910,1755,51,12.75,534,137,59390,0,17,12,30,61,32,0,1,,6,4,1,1,1,1,"FIRE_DRAGON,EARTH_DRAGON,HEXTECH_DRAGON",3,2,False,43447,2236,66,11.0,565,91,55839,1,12,17,9,170,25,1,0,TOP_LANE,4,1,1,2,0,0,,0,0
0,KR_6424317033,True,38692,1908,52,13.0,472,140,44995,0,23,14,30,72,29,0,0,,4,2,1,1,0,1,"CHEMTECH_DRAGON,EARTH_DRAGON,WATER_DRAGON",3,1,False,42192,2847,68,11.333333333333334,515,101,42332,1,14,23,17,74,20,1,0,BOT_LANE,2,0,0,2,0,0,,0,1
0,KR_6419522394,False,29631,2623,45,11.25,485,108,45580,1,7,23,5,59,20,0,0,,2,2,0,0,0,1,"AIR_DRAGON,CHEMTECH_DRAGON",2,2,True,44822,4056,70,11.666666666666666,573,115,56871,0,23,7,27,54,19,1,0,BOT_LANE,4,2,1,1,0,0,,0,0
0,KR_6397296568,True,47146,3728,56,14.0,555,128,71838,1,32,16,49,63,27,1,0,MID_LANE,8,5,1,2,0,0,AIR_DRAGON,1,2,False,49617,4951,73,12.166666666666666,577,120,78548,0,16,32,26,77,17,0,1,,3,0,2,1,1,1,CHEMTECH_DRAGON,1,0
0,KR_6423462711,False,56800,4143,64,16.0,786,235,99317,0,20,37,26,127,45,0,1,,5,2,1,2,1,0,"EARTH_DRAGON,WATER_DRAGON",2,2,True,81162,10460,97,16.166666666666668,850,191,147972,1,37,20,71,147,56,1,0,TOP_LANE,12,6,5,1,2,1,"HEXTECH_DRAGON,WATER_DRAGON,WATER_DRAGON",3,0
0,KR_6419001612,False,37357,2938,49,12.25,536,116,43485,0,14,23,19,55,21,1,0,BOT_LANE,3,1,1,1,0,1,"WATER_DRAGON,HEXTECH_DRAGON",2,1,True,59495,7310,78,13.0,609,166,88932,1,23,14,41,84,23,0,1,,10,5,2,3,2,0,CHEMTECH_DRAGON,1,1
0,KR_6415701292,False,21409,1759,38,9.5,364,83,19642,0,4,14,3,31,19,0,0,,0,0,0,0,0,0,,0,1,True,38353,4588,61,10.166666666666666,512,96,29301,1,14,4,20,50,17,1,0,TOP_LANE,4,1,2,1,0,1,"EARTH_DRAGON,FIRE_DRAGON",2,1
0,KR_6413750459,True,58316,4128,65,16.25,695,188,126373,1,36,25,94,110,34,0,1,,8,5,2,1,1,0,"HEXTECH_DRAGON,FIRE_DRAGON",2,2,False,68638,4395,89,14.833333333333334,752,181,130478,0,25,36,48,129,50,1,0,BOT_LANE,4,1,0,3,0,1,"WATER_DRAGON,FIRE_DRAGON,FIRE_DRAGON",3,0
0,KR_6409298037,True,35650,2016,51,12.75,488,119,53486,1,18,8,27,91,44,0,0,,3,1,1,1,0,1,HEXTECH_DRAGON,1,0,False,45375,3605,67,11.166666666666666,614,106,54841,0,8,18,13,76,35,1,0,TOP_LANE,2,1,1,0,0,0,FIRE_DRAGON,1,2
0,KR_6424351818,True,37287,3718,50,12.5,438,103,48203,1,31,15,59,47,17,1,0,BOT_LANE,2,1,0,1,0,1,"EARTH_DRAGON,CHEMTECH_DRAGON,HEXTECH_DRAGON",3,1,False,47704,3940,64,10.666666666666666,500,123,50771,0,15,31,18,50,13,0,0,,3,1,1,1,0,0,,0,1
0,KR_6425222611,True,50698,5043,59,14.75,574,189,89564,0,32,16,72,102,27,1,0,TOP_LANE,4,2,1,1,0,1,"WATER_DRAGON,HEXTECH_DRAGON,EARTH_DRAGON",3,2,False,47907,3011,76,12.666666666666666,542,97,67093,1,16,32,27,351,29,0,0,,4,1,1,2,0,0,,0,0
0,KR_6407037965,True,38278,1248,51,12.75,541,136,45876,1,22,10,33,69,46,0,0,,4,2,2,0,0,1,"FIRE_DRAGON,EARTH_DRAGON",2,1,False,42268,3109,65,10.833333333333334,531,119,43918,0,10,22,18,80,31,1,0,BOT_LANE,2,0,0,2,0,0,AIR_DRAGON,1,1
0,KR_6413509075,False,33869,1314,46,11.5,465,105,38861,0,13,24,24,60,14,0,0,,2,1,0,1,0,0,,0,2,True,51502,5662,67,11.166666666666666,560,130,71562,1,24,13,35,84,27,1,0,BOT_LANE,6,2,2,2,0,1,"WATER_DRAGON,HEXTECH_DRAGON",2,0
0,KR_6425000792,False,44328,1753,57,14.25,647,150,68705,1,20,34,35,66,34,0,0,,1,1,0,0,0,0,,0,0,True,70704,3595,90,15.0,726,179,99210,0,34,20,74,91,29,1,1,MID_LANE,8,3,3,2,1,1,"WATER_DRAGON,FIRE_DRAGON,CHEMTECH_DRAGON,CHEMTECH_DRAGON",4,2
0,KR_6409853043,False,47069,2025,55,13.75,577,171,82446,0,27,38,46,133,25,1,0,TOP_LANE,2,1,1,0,0,0,,0,1,True,72679,5236,87,14.5,626,146,135758,1,38,27,60,232,25,0,1,,11,5,2,4,2,1,"EARTH_DRAGON,AIR_DRAGON,HEXTECH_DRAGON",3,1
0,KR_6414690438,False,51308,3345,62,15.5,742,141,79551,0,23,35,34,110,43,0,0,,3,0,1,2,0,0,,0,1,True,78617,6683,95,15.833333333333334,868,225,117254,1,35,23,63,88,58,1,1,BOT_LANE,13,7,3,3,2,1,"EARTH_DRAGON,HEXTECH_DRAGON,FIRE_DRAGON,FIRE_DRAGON",4,1
0,KR_6425163421,False,55585,4146,63,15.75,770,164,110622,1,27,40,50,113,40,0,0,,3,1,1,1,0,1,"FIRE_DRAGON,CHEMTECH_DRAGON,AIR_DRAGON",3,1,True,80255,5984,95,15.833333333333334,817,216,143372,0,40,27,73,98,47,1,1,BOT_LANE,7,5,1,1,1,0,AIR_DRAGON,1,1
0,KR_6411525910,True,36282,4681,50,12.5,526,124,57711,1,19,9,29,61,23,0,0,,4,2,1,1,0,0,"AIR_DRAGON,HEXTECH_DRAGON",2,2,False,38920,2766,64,10.666666666666666,533,91,48975,0,9,19,13,48,23,1,0,MID_LANE,3,1,1,1,0,1,CHEMTECH_DRAGON,1,0
0,KR_6421795174,True,36965,4220,49,12.25,509,107,50315,0,26,10,34,45,15,0,0,,5,1,2,2,0,0,HEXTECH_DRAGON,1,0,False,37662,4332,61,10.166666666666666,468,72,55735,1,10,26,11,36,6,1,0,MID_LANE,1,1,0,0,0,1,FIRE_DRAGON,1,2
0,KR_6410331782,True,43017,5917,52,13.0,499,139,77632,0,34,11,39,60,19,0,0,,6,5,1,0,0,1,"EARTH_DRAGON,HEXTECH_DRAGON,WATER_DRAGON",3,2,False,38682,3273,63,10.5,530,62,55952,1,11,34,7,59,20,1,1,BOT_LANE,4,0,2,2,2,0,,0,0
0,KR_6419333857,True,41733,5413,55,13.75,622,127,54882,1,25,12,45,60,32,0,0,,4,2,1,1,0,1,"WATER_DRAGON,EARTH_DRAGON,CHEMTECH_DRAGON",3,1,False,49599,3810,73,12.166666666666666,662,131,50272,0,12,25,14,91,19,1,0,MID_LANE,3,2,0,1,0,0,,0,1
0,KR_6422482825,False,33088,1553,49,12.25,490,121,42357,1,13,28,14,64,17,0,0,,2,1,0,1,0,0,WATER_DRAGON,1,1,True,54886,3237,72,12.0,599,126,78903,0,28,13,46,82,30,1,0,BOT_LANE,5,2,2,1,0,1,"HEXTECH_DRAGON,CHEMTECH_DRAGON",2,1
0,KR_6414419250,False,30310,1295,45,11.25,458,68,39989,0,11,34,14,61,11,0,0,,0,0,0,0,0,1,EARTH_DRAGON,1,1,True,53772,3134,69,11.5,525,106,75170,1,34,11,47,49,32,1,0,MID_LANE,6,2,2,2,0,0,HEXTECH_DRAGON,1,1
0,KR_6399016392,True,33607,1382,51,12.75,440,107,43319,0,18,8,37,79,27,1,0,BOT_LANE,5,3,1,1,0,1,HEXTECH_DRAGON,1,1,False,46270,2546,71,11.833333333333334,805,144,55481,1,8,18,7,63,23,0,1,,0,0,0,0,1,0,AIR_DRAGON,1,1
0,KR_6423029675,False,43900,2042,55,13.75,653,126,59399,1,14,27,20,104,32,1,0,TOP_LANE,3,1,1,1,0,0,,0,2,True,66524,7662,86,14.333333333333334,800,184,95027,0,27,14,51,72,53,0,1,,8,5,2,1,1,1,"WATER_DRAGON,AIR_DRAGON,CHEMTECH_DRAGON,CHEMTECH_DRAGON",4,0
0,KR_6408255014,True,38913,4518,49,12.25,526,80,52733,1,32,6,48,46,13,0,1,,5,4,0,1,1,0,,0,1,False,36021,4426,62,10.333333333333334,473,96,39775,0,6,32,4,46,11,1,0,TOP_LANE,2,1,1,0,0,1,HEXTECH_DRAGON,1,0
0,KR_6423933089,False,33289,1839,49,12.25,511,96,42022,1,13,24,17,83,17,0,0,,0,0,0,0,0,0,,0,1,True,50116,5337,73,12.166666666666666,484,131,61749,0,24,13,43,47,19,1,1,BOT_LANE,8,5,2,1,1,1,"FIRE_DRAGON,AIR_DRAGON,HEXTECH_DRAGON",3,1
0,KR_6417858212,False,19715,1905,36,9.0,337,72,22976,1,5,25,6,35,8,0,0,,0,0,0,0,0,1,CHEMTECH_DRAGON,1,0,True,40858,5173,57,9.5,468,108,47899,0,25,5,33,35,12,1,0,MID_LANE,4,2,1,1,0,0,AIR_DRAGON,1,1
0,KR_6416771544,True,56346,6268,62,15.5,629,142,130225,0,36,38,81,144,36,0,0,,7,5,1,1,1,1,"WATER_DRAGON,FIRE_DRAGON",2,0,False,73753,3451,89,14.833333333333334,707,190,125232,1,38,36,64,81,34,1,1,TOP_LANE,8,3,3,2,1,0,"HEXTECH_DRAGON,FIRE_DRAGON",2,2
0,KR_6413746363,False,28535,1784,44,11.0,431,110,26996,1,9,24,6,37,12,0,0,,0,0,0,0,0,0,,0,1,True,46914,6300,69,11.5,558,129,53150,0,24,9,17,72,14,1,0,BOT_LANE,6,2,1,3,0,1,"AIR_DRAGON,HEXTECH_DRAGON,FIRE_DRAGON",3,1
0,KR_6415769791,True,35921,5937,47,11.75,439,121,44430,0,20,12,28,33,17,1,1,TOP_LANE,7,5,1,1,1,0,CHEMTECH_DRAGON,1,2,False,39837,5382,61,10.166666666666666,477,80,42353,1,12,20,20,39,9,0,0,,2,0,1,1,0,1,EARTH_DRAGON,1,0
0,KR_6403885628,True,38051,3271,50,12.5,507,113,44577,1,26,8,39,49,24,1,0,BOT_LANE,4,1,1,2,0,1,HEXTECH_DRAGON,1,1,False,39587,2702,61,10.166666666666666,466,116,46824,0,8,26,18,118,12,0,0,,1,0,0,1,0,0,FIRE_DRAGON,1,1
0,KR_6414708910,True,45130,4481,55,13.75,619,138,67884,1,27,13,54,54,34,1,1,MID_LANE,5,2,1,2,1,0,"EARTH_DRAGON,FIRE_DRAGON",2,2,False,48339,4505,74,12.333333333333334,683,120,50047,0,13,27,14,77,24,0,0,,4,1,1,2,0,1,WATER_DRAGON,1,0
0,KR_6424058772,False,45263,2419,58,14.5,683,128,77677,1,17,17,45,111,34,0,0,,2,0,1,1,0,0,"EARTH_DRAGON,WATER_DRAGON",2,2,True,65532,8284,87,14.5,797,214,87014,0,17,17,37,89,35,1,1,MID_LANE,7,4,1,2,1,1,"FIRE_DRAGON,WATER_DRAGON,WATER_DRAGON",3,0
0,KR_6414797310,False,48608,2324,57,14.25,669,152,74201,0,23,46,48,101,31,0,0,,1,0,0,1,0,0,,0,2,True,75773,7741,91,15.166666666666666,751,182,127601,1,46,23,63,133,50,1,1,MID_LANE,12,6,4,2,1,1,"AIR_DRAGON,FIRE_DRAGON,HEXTECH_DRAGON,HEXTECH_DRAGON",4,0
0,KR_6420374855,True,30664,2834,43,10.75,441,104,34160,1,19,5,23,31,15,1,0,BOT_LANE,3,1,1,1,0,1,"AIR_DRAGON,EARTH_DRAGON",2,2,False,29890,2840,54,9.0,362,79,29921,0,5,19,4,33,7,0,0,,1,1,0,0,0,0,,0,0
0,KR_6421798766,False,38501,1351,50,12.5,542,128,68822,1,17,32,21,63,21,0,0,,1,0,0,1,0,0,,0,1,True,61849,7329,83,13.833333333333334,643,136,89931,0,32,17,56,76,22,1,1,TOP_LANE,12,6,3,3,2,1,"EARTH_DRAGON,WATER_DRAGON,CHEMTECH_DRAGON,CHEMTECH_DRAGON",4,1
0,KR_6419739550,True,29542,2907,40,10.0,388,83,34950,1,14,4,14,36,10,1,0,BOT_LANE,3,2,0,1,0,1,EARTH_DRAGON,1,0,False,28442,2652,52,8.666666666666666,412,77,26429,0,4,14,4,35,12,0,0,,1,0,1,0,0,0,,0,1
0,KR_6414279110,True,69168,5432,71,17.75,752,291,138408,1,45,24,101,82,45,1,0,MID_LANE,8,5,3,0,1,0,EARTH_DRAGON,1,1,False,76618,3837,93,15.5,850,170,135910,0,24,45,46,103,29,0,1,,5,1,1,3,2,1,"CHEMTECH_DRAGON,FIRE_DRAGON,EARTH_DRAGON,EARTH_DRAGON",4,1
0,KR_6404490987,False,40779,1096,53,13.25,600,113,65019,1,23,40,27,78,16,0,0,,1,1,0,0,0,0,,0,1,True,69815,5223,86,14.333333333333334,685,146,121507,0,40,23,46,76,31,1,1,TOP_LANE,11,4,3,4,2,1,"FIRE_DRAGON,AIR_DRAGON,WATER_DRAGON,WATER_DRAGON",4,1
0,KR_6423885571,False,53193,2615,63,15.75,776,157,83937,0,22,34,45,104,48,0,0,,2,1,1,0,0,0,FIRE_DRAGON,1,2,True,73974,8655,94,15.666666666666666,824,206,130481,1,34,22,79,91,52,1,0,BOT_LANE,4,2,0,2,0,1,"CHEMTECH_DRAGON,EARTH_DRAGON,FIRE_DRAGON,FIRE_DRAGON",4,0
0,KR_6413899848,False,30557,1737,43,10.75,453,84,47954,0,15,35,23,58,14,0,0,,0,0,0,0,0,0,,0,0,True,56937,7172,72,12.0,482,155,68892,1,35,15,40,53,26,1,0,TOP_LANE,6,2,2,2,0,1,"EARTH_DRAGON,CHEMTECH_DRAGON",2,2
0,KR_6425245790,False,45701,1463,57,14.25,655,180,65847,0,13,23,25,120,45,1,0,BOT_LANE,5,2,2,1,0,1,CHEMTECH_DRAGON,1,2,True,69026,7627,87,14.5,789,164,112171,1,23,13,40,119,54,0,1,,9,5,3,1,1,0,"HEXTECH_DRAGON,EARTH_DRAGON",2,0
