,gameId,blueWins,blueTotalGolds,blueCurrentGolds,blueTotalLevel,blueAvgLevel,blueTotalMinionKills,blueTotalJungleMinionKills,blueTotalDamageToChampion,blueFirstBlood,blueKill,blueDeath,blueAssist,blueWardPlaced,blueWardKills,blueFirstTower,blueFirstInhibitor,blueFirstTowerLane,blueTowerKills,blueMidTowerKills,blueTopTowerKills,blueBotTowerKills,blueInhibitor,blueFirstDragon,blueDragonType,blueDragon,blueRiftHeralds,redWins,redTotalGolds,redCurrentGolds,redTotalLevel,redAvgLevel,redTotalMinionKills,redTotalJungleMinionKills,redTotalDamageToChampion,redFirstBlood,redKill,redDeath,redAssist,redWardPlaced,redWardKills,redFirstTower,redFirstInhibitor,redFirstTowerLane,redTowerKills,redMidTowerKills,redTopTowerKills,redBotTowerKills,redInhibitor,redFirstDragon,redDragonType,redDragon,redRiftHeralds,matchMin
12,KR_6445896284,False,14814,4764,32,6.4,150,48,15292,0,7,4,5,80,2,0,0,,0,0,0,0,0,0,,0,0,True,13552,2497,31,6.2,148,48,12025,1,4,7,2,12,3,0,0,,0,0,0,0,0,1,WATER_DRAGON,1,0,41
13,KR_6411033992,True,15977,3747,33,6.6,176,40,13203,0,8,8,5,14,7,0,0,,0,0,0,0,0,0,,0,0,False,16049,4109,32,6.4,173,56,12780,1,8,8,7,13,3,0,0,,0,0,0,0,0,0,,0,1,21
14,KR_6371668953,True,13382,2127,33,6.6,165,44,9414,0,4,6,4,0,2,0,0,,0,0,0,0,0,0,,0,0,False,15165,1045,33,6.6,189,44,14189,1,6,4,5,0,2,0,0,,0,0,0,0,0,0,,0,0,40
15,KR_6431794830,False,15112,3237,31,6.2,183,41,14225,0,7,9,7,35,0,0,0,,0,0,0,0,0,0,,0,0,True,15080,5545,32,6.4,151,40,10323,1,9,7,9,13,16,0,0,,0,0,0,0,0,1,FIRE_DRAGON,1,0,25
16,KR_6411440499,False,13491,2086,31,6.2,145,32,10892,1,4,3,6,15,17,0,0,,0,0,0,0,0,1,CHEMTECH_DRAGON,1,0,True,14674,2994,33,6.6,183,64,9895,0,3,4,4,45,1,0,0,,0,0,0,0,0,0,,0,0,26
17,KR_6418778272,False,12268,2238,30,6.0,191,28,8994,0,1,11,1,8,1,0,0,,0,0,0,0,0,0,,0,0,True,17705,5730,33,6.6,176,55,14632,1,11,1,9,10,0,0,0,,0,0,0,0,0,0,,0,0,18
18,KR_6393232087,True,15846,2936,32,6.4,159,48,14018,0,9,6,10,11,1,0,0,,0,0,0,0,0,0,,0,0,False,14423,4218,29,5.8,136,40,11293,1,6,9,8,102,1,0,0,,0,0,0,0,0,0,,0,0,23
19,KR_6446671997,True,12192,4297,30,6.0,148,32,7740,0,2,5,3,16,2,0,0,,0,0,0,0,0,0,,0,0,False,13502,3792,32,6.4,168,40,8112,1,5,2,3,18,3,0,0,,0,0,0,0,0,0,,0,0,21
20,KR_6383486639,False,12486,2951,31,6.2,157,44,6822,1,2,1,2,16,1,0,0,,0,0,0,0,0,0,,0,0,True,13058,3093,32,6.4,194,48,9623,0,1,2,1,14,3,0,0,,0,0,0,0,0,0,,0,0,49
21,KR_6381851141,False,13614,2274,32,6.4,162,64,13190,0,4,3,2,14,2,0,0,,0,0,0,0,0,0,,0,0,True,13836,4171,32,6.4,185,48,11386,1,3,4,1,12,3,0,0,,0,0,0,0,0,0,,0,0,32
22,KR_6438780671,False,13167,2062,31,6.2,164,48,8215,0,3,4,2,10,3,0,0,,0,0,0,0,0,1,CHEMTECH_DRAGON,1,0,True,13426,2741,31,6.2,181,60,6457,1,4,3,2,17,1,0,0,,0,0,0,0,0,0,,0,0,40
23,KR_6336592151,False,15735,1980,33,6.6,222,52,10968,1,5,5,5,120,1,0,0,,0,0,0,0,0,0,,0,0,True,15268,3478,34,6.8,171,56,9399,0,5,5,3,16,1,0,0,,0,0,0,0,0,0,,0,1,42
24,KR_6422763554,False,13617,4037,32,6.4,189,48,12315,0,3,8,8,11,2,0,0,,0,0,0,0,0,0,,0,0,True,15889,3109,34,6.8,199,51,12513,1,8,3,20,12,4,0,0,,0,0,0,0,0,0,,0,0,30
25,KR_6362257688,False,14127,2877,29,5.8,167,32,9929,1,6,4,10,0,6,0,0,,0,0,0,0,0,0,,0,0,True,14242,2642,33,6.6,185,36,13695,0,4,6,6,0,3,0,0,,0,0,0,0,0,0,,0,0,22
26,KR_6434708070,True,17330,6319,34,6.8,194,48,17195,1,10,1,6,14,1,0,0,,0,0,0,0,0,0,,0,0,False,11888,1498,31,6.2,166,32,6513,0,1,10,1,12,1,0,0,,0,0,0,0,0,0,,0,0,23
27,KR_6402578597,False,14310,2715,32,6.4,164,52,11221,1,5,4,6,6,2,0,0,,0,0,0,0,0,0,,0,0,True,13970,3640,33,6.6,173,44,12725,0,4,5,2,14,1,0,0,,0,0,0,0,0,0,,0,0,35
28,KR_6425419215,False,11500,2099,31,6.2,153,52,7082,0,0,7,0,9,2,0,0,,0,0,0,0,0,0,,0,0,True,16221,4816,32,6.4,204,52,9761,1,7,0,7,14,1,0,0,,0,0,0,0,0,0,,0,0,30
29,KR_6412900889,True,14813,3328,35,7.0,176,43,9074,0,5,2,3,15,12,0,0,,0,0,0,0,0,0,,0,0,False,12991,3811,33,6.6,185,48,9150,1,2,5,2,33,1,0,0,,0,0,0,0,0,0,,0,0,32
30,KR_6386989148,True,15305,2175,30,6.0,161,39,12285,0,9,7,9,12,1,0,0,,0,0,0,0,0,0,,0,0,False,15595,2900,31,6.2,163,52,13593,1,7,9,8,17,2,0,0,,0,0,0,0,0,1,FIRE_DRAGON,1,0,42
31,KR_6446702800,False,13807,2982,31,6.2,166,48,9832,1,5,7,2,12,0,0,0,,0,0,0,0,0,1,CHEMTECH_DRAGON,1,0,True,16100,5775,33,6.6,163,42,14054,0,7,5,6,54,1,0,0,,0,0,0,0,0,0,,0,0,32
32,KR_6446800930,True,14981,4431,34,6.8,170,43,13926,0,8,4,4,16,1,0,0,,0,0,0,0,0,0,,0,0,False,12895,2135,30,6.0,124,40,11430,1,4,8,3,12,1,0,0,,0,0,0,0,0,0,,0,0,23
33,KR_6368115837,True,14595,4445,31,6.2,168,51,10903,0,5,6,3,0,0,0,0,,0,0,0,0,0,0,,0,0,False,14579,4194,31,6.2,160,43,11121,1,6,5,4,0,0,0,0,,0,0,0,0,0,0,,0,0,32
34,KR_6446228479,False,13675,4520,31,6.2,191,56,7507,1,1,3,2,20,1,0,0,,0,0,0,0,0,0,,0,0,True,12953,2873,32,6.4,167,40,8005,0,3,1,2,15,2,0,0,,0,0,0,0,0,0,,0,0,45
35,KR_6445547854,True,15169,3199,32,6.4,143,44,12929,1,10,6,7,35,0,0,0,,0,0,0,0,0,0,,0,0,False,14169,4254,30,6.0,165,32,13293,0,6,10,8,166,2,0,0,,0,0,0,0,0,1,HEXTECH_DRAGON,1,0,33
36,KR_6441036607,False,13327,2047,30,6.0,151,44,9500,0,5,8,7,16,1,0,0,,0,0,0,0,0,0,,0,0,True,16200,4545,33,6.6,204,52,13760,1,8,5,7,17,1,0,0,,0,0,0,0,0,1,CHEMTECH_DRAGON,1,0,23
37,KR_6433109730,False,15042,2462,31,6.2,168,48,15178,0,6,9,2,10,2,0,0,,0,0,0,0,0,1,WATER_DRAGON,1,0,True,15544,3344,33,6.6,171,44,12146,1,9,6,3,14,0,0,0,,0,0,0,0,0,0,,0,0,34
38,KR_6383509724,True,13110,4250,33,6.6,195,43,10736,0,3,6,2,12,5,0,0,,0,0,0,0,0,0,,0,0,False,13478,2883,31,6.2,141,44,12590,1,6,3,4,14,0,0,0,,0,0,0,0,0,0,,0,0,36
39,KR_6443768809,True,14909,3229,33,6.6,176,48,10478,1,6,3,7,15,1,0,0,,0,0,0,0,0,0,,0,0,False,13249,3199,31,6.2,173,48,10237,0,3,6,5,13,0,0,0,,0,0,0,0,0,0,,0,0,28
40,KR_6443196868,False,14544,1834,32,6.4,161,56,10245,0,6,2,5,12,2,0,0,,0,0,0,0,0,0,,0,0,True,13226,3016,32,6.4,181,44,10449,1,2,6,2,12,2,0,0,,0,0,0,0,0,1,CHEMTECH_DRAGON,1,0,31
41,KR_6446337642,False,12698,3188,30,6.0,149,32,10844,0,5,6,4,89,0,0,0,,0,0,0,0,0,0,,0,0,True,14147,3707,32,6.4,158,32,13440,1,6,5,4,17,1,0,0,,0,0,0,0,0,0,,0,0,27
42,KR_6446785652,False,16071,3296,32,6.4,190,54,15156,1,9,9,3,17,1,0,0,,0,0,0,0,0,0,,0,0,True,14832,3427,31,6.2,125,40,12688,0,9,9,5,21,1,0,0,,0,0,0,0,0,0,,0,0,22
43,KR_6432242610,True,14649,3194,32,6.4,151,28,16803,0,8,12,5,8,1,0,0,,0,0,0,0,0,0,,0,0,False,17195,4965,34,6.8,190,56,17376,1,12,8,10,12,3,0,0,,0,0,0,0,0,0,,0,0,31
44,KR_6442925455,False,15648,3133,32,6.4,150,40,15738,1,9,9,5,14,3,0,0,,0,0,0,0,0,0,,0,0,True,16513,3168,32,6.4,180,60,14620,0,9,9,9,17,3,0,0,,0,0,0,0,0,0,,0,0,38
45,KR_6446690565,True,14866,6026,31,6.2,173,35,10752,0,5,4,7,16,5,0,0,,0,0,0,0,0,0,,0,0,False,13587,3737,30,6.0,184,48,9441,1,4,5,2,15,1,0,0,,0,0,0,0,0,0,,0,1,39
46,KR_6334756283,True,12291,2006,30,6.0,141,48,9410,1,2,7,1,12,8,0,0,,0,0,0,0,0,0,,0,0,False,14462,1787,33,6.6,169,48,13514,0,7,2,3,31,5,0,0,,0,0,0,0,0,1,AIR_DRAGON,1,0,37
47,KR_6411732882,False,15729,3589,33,6.6,173,48,13416,1,7,6,8,21,2,0,0,,0,0,0,0,0,0,,0,0,True,15115,5925,32,6.4,195,26,12776,0,6,7,7,16,1,0,0,,0,0,0,0,0,0,,0,1,38
48,KR_6441234757,False,13786,2816,31,6.2,114,45,11439,1,5,6,8,16,2,0,0,,0,0,0,0,0,0,,0,0,True,15477,3812,32,6.4,171,42,17429,0,6,5,9,11,6,0,0,,0,0,0,0,0,0,,0,0,34
49,KR_6434451209,False,13711,2661,30,6.0,163,55,8582,0,4,8,2,14,0,0,0,,0,0,0,0,0,0,,0,0,True,16117,1667,32,6.4,183,46,13202,1,8,4,8,15,0,0,0,,0,0,0,0,0,0,,0,0,34
50,KR_6441996018,False,13263,2578,33,6.6,198,48,8322,0,2,4,1,14,0,0,0,,0,0,0,0,0,0,,0,0,True,13204,1504,31,6.2,157,52,7892,1,4,2,3,20,0,0,0,,0,0,0,0,0,0,,0,0,34
51,KR_6393269736,True,15820,2460,32,6.4,200,36,15048,1,8,6,9,10,0,0,0,,0,0,0,0,0,1,CHEMTECH_DRAGON,1,0,False,13487,2657,31,6.2,144,44,12074,0,6,8,9,36,1,0,0,,0,0,0,0,0,0,,0,0,42
52,KR_6442876731,True,16481,2661,31,6.2,183,31,16663,1,11,7,9,11,0,0,0,,0,0,0,0,0,0,,0,0,False,15071,3526,30,6.0,125,40,13394,0,7,11,6,10,0,0,0,,0,0,0,0,0,0,,0,0,29
53,KR_6410723961,False,12660,900,31,6.2,145,40,9141,1,3,10,2,11,0,0,0,,0,0,0,0,0,0,,0,0,True,15950,3270,33,6.6,195,52,13650,0,10,3,5,17,1,0,0,,0,0,0,0,0,1,AIR_DRAGON,1,0,24
54,KR_6402422798,False,14645,1715,32,6.4,178,44,10627,0,5,10,6,12,0,0,0,,0,0,0,0,0,0,,0,0,True,15907,2527,33,6.6,178,44,16182,1,10,5,10,9,1,0,0,,0,0,0,0,0,1,HEXTECH_DRAGON,1,0,28
55,KR_6381352248,False,13162,2502,32,6.4,161,40,11554,0,4,9,4,9,2,0,0,,0,0,0,0,0,0,,0,0,True,16642,5657,34,6.8,176,64,13213,1,9,4,7,11,0,0,0,,0,0,0,0,0,0,,0,0,27
56,KR_6428954110,False,12692,2942,31,6.2,163,40,11505,0,2,5,3,10,3,0,0,,0,0,0,0,0,0,,0,0,True,13778,5558,33,6.6,160,47,11561,1,5,2,1,17,2,0,0,,0,0,0,0,0,0,,0,0,27
57,KR_6444868860,False,13995,2765,34,6.8,210,56,7541,0,3,4,2,10,2,0,0,,0,0,0,0,0,0,,0,0,True,13565,2885,32,6.4,180,40,7800,1,4,3,7,17,0,0,0,,0,0,0,0,0,0,,0,0,20
58,KR_6443770144,False,13712,2777,32,6.4,165,56,12284,1,4,5,2,14,3,0,0,,0,0,0,0,0,0,,0,0,True,13055,2185,29,5.8,165,24,10377,0,5,4,5,21,0,0,0,,0,0,0,0,0,0,,0,0,41
59,KR_6413441186,True,14656,2646,29,5.8,152,60,12416,0,6,9,4,10,0,0,0,,0,0,0,0,0,0,,0,0,False,17025,4295,31,6.2,144,37,12067,1,9,6,6,12,1,1,0,BOT_LANE,1,0,0,1,0,0,,0,1,29
60,KR_6422889287,False,13698,4588,32,6.4,207,48,7947,0,2,4,2,13,3,0,0,,0,0,0,0,0,0,,0,0,True,13931,4126,32,6.4,164,48,8230,1,4,2,7,15,2,0,0,,0,0,0,0,0,0,,0,1,40
61,KR_6434293936,True,14708,3273,30,6.0,124,48,14392,1,7,6,10,14,3,0,0,,0,0,0,0,0,0,,0,0,False,15107,1897,30,6.0,161,40,12568,0,6,7,4,15,0,0,0,,0,0,0,0,0,0,,0,0,24
62,KR_6411974824,False,14278,2253,31,6.2,138,48,12906,1,5,6,3,14,0,0,0,,0,0,0,0,0,0,,0,0,True,13543,3843,30,6.0,160,36,11860,0,6,5,2,11,0,0,0,,0,0,0,0,0,1,WATER_DRAGON,1,0,47
63,KR_6370199566,True,15796,3226,34,6.8,183,48,13683,1,8,0,6,0,1,0,0,,0,0,0,0,0,1,WATER_DRAGON,1,0,False,11047,2327,31,6.2,176,48,9585,0,0,8,0,0,0,0,0,,0,0,0,0,0,0,,0,0,18
64,KR_6437548317,True,16259,3724,34,6.8,212,56,13276,1,9,4,5,14,2,0,0,,0,0,0,0,0,1,HEXTECH_DRAGON,1,0,False,13587,2397,30,6.0,156,48,8177,0,4,9,3,11,3,0,0,,0,0,0,0,0,0,,0,0,28
65,KR_6432031382,True,14000,3054,29,5.8,131,40,11422,1,7,4,6,23,2,0,0,,0,0,0,0,0,0,,0,0,False,14118,4178,31,6.2,159,52,11886,0,4,7,3,16,1,0,0,,0,0,0,0,0,0,,0,0,32
66,KR_6427303460,True,15261,4341,33,6.6,170,48,15405,1,9,9,12,15,0,0,0,,0,0,0,0,0,0,,0,0,False,14744,2814,30,6.0,130,43,15509,0,9,9,15,19,0,0,0,,0,0,0,0,0,1,FIRE_DRAGON,1,0,28
67,KR_6446641755,True,12565,2180,30,6.0,149,39,12852,0,3,13,1,14,0,0,0,,0,0,0,0,0,0,,0,0,False,15707,2832,33,6.6,163,32,14431,1,13,3,4,13,0,0,0,,0,0,0,0,0,0,,0,0,29
68,KR_6425668233,False,15363,5478,31,6.2,185,51,10462,1,5,4,5,13,3,0,0,,0,0,0,0,0,0,,0,1,True,12968,4198,32,6.4,173,44,9301,0,4,5,1,10,2,0,0,,0,0,0,0,0,1,HEXTECH_DRAGON,1,0,28
69,KR_6402374526,True,13188,3053,31,6.2,168,36,7123,1,3,1,1,12,16,0,0,,0,0,0,0,0,0,,0,0,False,13378,4268,33,6.6,196,40,9113,0,1,3,0,31,3,0,0,,0,0,0,0,0,1,WATER_DRAGON,1,0,35
70,KR_6361450658,False,12678,2478,31,6.2,130,56,10335,1,3,11,3,0,0,0,0,,0,0,0,0,0,0,,0,0,True,16903,6588,34,6.8,200,48,14271,0,11,3,11,0,1,0,0,,0,0,0,0,0,0,,0,1,31
71,KR_6446748839,True,13878,4248,32,6.4,195,48,11157,0,5,9,1,10,1,0,0,,0,0,0,0,0,0,,0,0,False,15709,4004,32,6.4,178,45,14110,1,9,5,9,12,1,0,0,,0,0,0,0,0,0,,0,0,41
72,KR_6443201426,False,14159,3189,32,6.4,165,48,11642,0,5,8,2,18,0,0,0,,0,0,0,0,0,0,,0,0,True,15124,5214,32,6.4,161,48,13914,1,8,5,7,10,2,0,0,,0,0,0,0,0,0,,0,0,46
73,KR_6398647221,False,14430,2555,30,6.0,153,44,13483,0,4,12,3,12,1,0,0,,0,0,0,0,0,0,,0,0,True,17186,2576,32,6.4,166,48,17062,1,12,4,12,9,2,0,0,,0,0,0,0,0,0,,0,0,24
74,KR_6434329673,True,17104,4328,32,6.4,166,42,16901,1,11,3,14,16,0,0,0,,0,0,0,0,0,0,,0,1,False,13157,2672,30,6.0,154,46,12467,0,3,11,3,10,3,0,0,,0,0,0,0,0,0,,0,0,30
75,KR_6323721187,True,16040,4020,33,6.6,213,40,13233,0,8,4,6,14,2,0,0,,0,0,0,0,0,0,,0,0,False,13701,3201,31,6.2,175,51,12301,1,4,8,2,14,0,0,0,,0,0,0,0,0,1,CHEMTECH_DRAGON,1,0,39
76,KR_6446303389,True,15016,5131,31,6.2,174,48,12995,1,6,3,8,12,0,0,0,,0,0,0,0,0,0,,0,1,False,13534,3199,32,6.4,191,44,8086,0,3,6,2,11,2,0,0,,0,0,0,0,0,0,,0,0,30
77,KR_6357395445,True,17376,6311,34,6.8,209,40,12602,1,8,1,8,0,2,0,0,,0,0,0,0,0,0,,0,0,False,12149,1779,32,6.4,166,40,7064,0,1,8,1,0,0,0,0,,0,0,0,0,0,0,,0,0,22
78,KR_6355620101,False,15256,2071,32,6.4,164,32,14016,1,6,7,9,0,2,0,0,,0,0,0,0,0,0,,0,0,True,14849,3659,34,6.8,194,48,12592,0,7,6,2,0,1,0,0,,0,0,0,0,0,1,EARTH_DRAGON,1,0,36
79,KR_6432408969,False,13330,3540,30,6.0,140,56,9917,1,4,8,6,14,1,0,0,,0,0,0,0,0,0,,0,0,True,16694,5449,35,7.0,210,36,14749,0,8,4,5,13,4,0,0,,0,0,0,0,0,0,,0,0,33
80,KR_6445602593,False,15287,3722,32,6.4,171,44,12255,1,9,3,10,15,3,0,0,,0,0,0,0,0,0,,0,0,True,12475,1535,30,6.0,158,28,12836,0,3,9,2,217,2,0,0,,0,0,0,0,0,0,,0,0,41
81,KR_6433075341,False,11536,2941,30,6.0,125,40,9190,0,1,6,2,16,2,0,0,,0,0,0,0,0,0,,0,0,True,15122,5202,34,6.8,203,48,13589,1,6,1,4,11,4,0,0,,0,0,0,0,0,1,CHEMTECH_DRAGON,1,0,48
82,KR_6379179881,False,13123,3593,31,6.2,177,44,10383,0,3,9,2,26,2,0,0,,0,0,0,0,0,1,HEXTECH_DRAGON,1,0,True,15482,4192,32,6.4,167,48,11945,1,9,3,8,16,11,0,0,,0,0,0,0,0,0,,0,0,27
83,KR_6329266639,False,13271,2326,31,6.2,179,44,10307,0,4,7,2,27,2,0,0,,0,0,0,0,0,0,,0,0,True,15143,6053,35,7.0,196,56,12550,1,7,4,1,16,1,0,0,,0,0,0,0,0,0,,0,0,37
84,KR_6428871538,True,14800,2820,32,6.4,172,46,12065,0,6,9,8,15,4,0,0,,0,0,0,0,0,0,,0,0,False,16130,2970,32,6.4,189,40,13432,1,9,6,7,17,3,0,0,,0,0,0,0,0,0,,0,0,36
85,KR_6419453157,True,14853,4093,33,6.6,176,48,12433,1,7,2,9,16,0,0,0,,0,0,0,0,0,0,,0,0,False,12853,2293,31,6.2,157,44,10447,0,2,7,2,11,5,0,0,,0,0,0,0,0,0,,0,0,21
86,KR_6410354305,True,16356,4650,32,6.4,143,48,12752,1,12,3,13,15,4,0,0,,0,0,0,0,0,0,,0,0,False,12933,1943,30,6.0,168,35,12012,0,3,12,3,30,3,0,0,,0,0,0,0,0,0,,0,0,43
87,KR_6392236974,False,14133,3038,31,6.2,173,32,14630,1,6,7,3,8,17,0,0,,0,0,0,0,0,0,,0,0,True,14048,3988,33,6.6,148,52,12135,0,7,6,2,89,2,0,0,,0,0,0,0,0,0,,0,0,33
88,KR_6439631596,True,19628,3213,33,6.6,158,48,15583,1,14,3,13,12,3,1,0,BOT_LANE,1,0,0,1,0,1,HEXTECH_DRAGON,1,0,False,12579,3554,31,6.2,174,40,11196,0,3,14,1,16,1,0,0,,0,0,0,0,0,0,,0,0,22
89,KR_6445951372,True,16752,3752,33,6.6,179,59,11803,1,10,1,6,12,1,0,0,,0,0,0,0,0,0,,0,0,False,12299,1484,31,6.2,179,40,7386,0,1,10,1,13,1,0,0,,0,0,0,0,0,0,,0,0,25
90,KR_6445625253,True,14894,3359,31,6.2,199,55,8640,1,4,4,3,14,2,0,0,,0,0,0,0,0,0,,0,0,False,13561,2286,31,6.2,186,33,8870,0,4,4,5,12,2,0,0,,0,0,0,0,0,0,,0,0,20
91,KR_6446584173,False,14869,3434,34,6.8,177,56,12494,1,6,3,2,10,22,0,0,,0,0,0,0,0,0,,0,0,True,13548,2798,33,6.6,174,40,13376,0,3,6,2,321,0,0,0,,0,0,0,0,0,1,CHEMTECH_DRAGON,1,0,34
92,KR_6369828859,False,13857,2667,33,6.6,168,44,10192,0,5,5,1,0,1,0,0,,0,0,0,0,0,0,,0,0,True,13885,4340,32,6.4,150,44,10833,1,5,5,3,0,0,0,0,,0,0,0,0,0,0,,0,0,37
93,KR_6329177494,True,14125,2365,32,6.4,196,36,8458,1,4,2,2,15,1,0,0,,0,0,0,0,0,0,,0,0,False,12342,2042,33,6.6,168,48,8922,0,2,4,0,152,0,0,0,,0,0,0,0,0,1,AIR_DRAGON,1,0,17
94,KR_6422419621,True,14792,6052,33,6.6,182,44,13858,0,7,4,5,9,1,0,0,,0,0,0,0,0,0,,0,0,False,12489,1689,30,6.0,149,40,13108,1,4,7,1,10,3,0,0,,0,0,0,0,0,0,,0,0,18
95,KR_6446725206,True,13623,4568,32,6.4,177,44,9044,1,4,3,5,31,1,0,0,,0,0,0,0,0,0,,0,0,False,13365,3620,30,6.0,176,36,9179,0,3,4,3,14,7,0,0,,0,0,0,0,0,0,,0,0,40
96,KR_6441394241,True,17810,2265,33,6.6,153,60,14862,1,10,2,10,33,3,1,0,BOT_LANE,1,0,0,1,0,0,,0,0,False,11971,2171,29,5.8,180,24,11687,0,2,10,0,13,0,0,0,,0,0,0,0,0,0,,0,0,17
97,KR_6446753313,False,13473,3703,31,6.2,159,44,13904,0,3,5,3,44,1,0,0,,0,0,0,0,0,0,,0,0,True,14261,2486,33,6.6,171,36,11098,1,5,3,6,13,15,0,0,,0,0,0,0,0,0,,0,0,30
98,KR_6434407198,True,15497,4337,32,6.4,194,44,12624,0,7,5,7,17,2,0,0,,0,0,0,0,0,1,FIRE_DRAGON,1,0,False,15249,2764,32,6.4,186,64,9986,1,5,7,6,13,2,0,0,,0,0,0,0,0,0,,0,0,28
99,KR_6433710256,False,12089,1974,30,6.0,131,48,9213,0,3,4,2,13,1,0,0,,0,0,0,0,0,0,,0,0,True,14499,2484,30,6.0,163,35,11209,1,4,3,6,17,1,0,0,,0,0,0,0,0,0,,0,0,29
100,KR_6412265036,True,14978,2418,34,6.8,175,52,12379,1,6,6,5,13,2,0,0,,0,0,0,0,0,0,,0,0,False,13999,2414,31,6.2,182,44,16395,0,6,6,4,13,2,0,0,,0,0,0,0,0,1,FIRE_DRAGON,1,0,32
101,KR_6397212111,False,12019,4324,31,6.2,128,58,7101,0,3,6,1,6,1,0,0,,0,0,0,0,0,0,,0,0,True,15329,2129,33,6.6,185,45,9650,1,6,3,5,10,1,0,0,,0,0,0,0,0,0,,0,0,20
102,KR_6396371220,True,14932,3202,33,6.6,176,35,14510,1,7,3,6,7,0,0,0,,0,0,0,0,0,0,,0,0,False,12340,2255,32,6.4,153,52,10560,0,3,7,1,11,0,0,0,,0,0,0,0,0,0,,0,0,36
103,KR_6428894921,True,16898,2453,30,6.0,169,48,13910,1,11,9,10,12,2,0,0,,0,0,0,0,0,0,,0,0,False,15391,3091,28,5.6,130,38,15070,0,9,11,10,9,2,0,0,,0,0,0,0,0,0,,0,0,36
