,gameId,blueWins,blueTotalGolds,blueCurrentGolds,blueTotalLevel,blueAvgLevel,blueTotalMinionKills,blueTotalJungleMinionKills,blueTotalDamageToChampion,blueFirstBlood,blueKill,blueDeath,blueAssist,blueWardPlaced,blueWardKills,blueFirstTower,blueFirstInhibitor,blueFirstTowerLane,blueTowerKills,blueMidTowerKills,blueTopTowerKills,blueBotTowerKills,blueInhibitor,blueFirstDragon,blueDragonType,blueDragon,blueRiftHeralds,redWins,redTotalGolds,redCurrentGolds,redTotalLevel,redAvgLevel,redTotalMinionKills,redTotalJungleMinionKills,redTotalDamageToChampion,redFirstBlood,redKill,redDeath,redAssist,redWardPlaced,redWardKills,redFirstTower,redFirstInhibitor,redFirstTowerLane,redTowerKills,redMidTowerKills,redTopTowerKills,redBotTowerKills,redInhibitor,redFirstDragon,redDragonType,redDragon,redRiftHeralds,matchMin
30,KR_6420873992,True,14623,3808,32,6.4,218,56,12426,0,2,2,4,23,4,0,0,,0,0,0,0,0,1,CHEMTECH_DRAGON,1,1,False,14248,3383,33,6.6,206,52,10548,1,2,2,2,13,4,0,0,,0,0,0,0,0,0,,0,0,36
31,KR_6423545166,False,12814,3934,31,6.2,204,36,9029,0,1,6,0,17,2,0,0,,0,0,0,0,0,0,,0,0,True,15585,1630,31,6.2,214,40,10347,1,6,1,8,27,2,0,0,,0,0,0,0,0,0,,0,0,17
32,KR_6405785888,False,14667,4177,32,6.4,203,51,11526,0,2,6,2,15,3,0,0,,0,0,0,0,0,0,,0,1,True,16725,3980,32,6.4,225,44,14025,1,6,2,7,17,4,0,0,,0,0,0,0,0,0,,0,0,32
33,KR_6416559145,False,14940,3345,34,6.8,224,55,9299,0,3,4,5,28,6,0,0,,0,0,0,0,0,0,,0,0,True,15278,3233,33,6.6,235,52,12792,1,4,3,7,17,2,0,0,,0,0,0,0,0,1,HEXTECH_DRAGON,1,0,21
34,KR_6412971919,False,16198,3333,32,6.4,171,48,16431,0,9,6,8,15,2,0,0,,0,0,0,0,0,0,,0,0,True,16086,2196,31,6.2,195,44,16917,1,6,9,8,21,3,0,0,,0,0,0,0,0,1,FIRE_DRAGON,1,1,30
35,KR_6424139725,True,15113,3253,32,6.4,197,40,12487,1,5,2,6,21,3,0,0,,0,0,0,0,0,0,,0,0,False,14237,4947,31,6.2,210,52,12180,0,2,5,3,15,3,0,0,,0,0,0,0,0,1,HEXTECH_DRAGON,1,1,30
36,KR_6423214362,True,15043,2228,30,6.0,176,48,11807,0,6,5,11,23,5,0,0,,0,0,0,0,0,1,FIRE_DRAGON,1,0,False,14050,2800,28,5.6,187,28,13082,1,5,6,4,62,6,0,0,,0,0,0,0,0,0,,0,0,24
37,KR_6424317033,True,14879,1114,34,6.8,218,48,10815,0,5,3,4,18,8,0,0,,0,0,0,0,0,1,CHEMTECH_DRAGON,1,0,False,13522,1552,32,6.4,198,52,7388,1,3,5,0,24,4,0,0,,0,0,0,0,0,0,,0,0,23
38,KR_6419522394,False,14948,5348,34,6.8,232,54,12196,1,4,2,0,18,2,0,0,,0,0,0,0,0,0,,0,1,True,13728,2618,32,6.4,228,45,10550,0,2,4,0,17,5,0,0,,0,0,0,0,0,0,,0,0,21
39,KR_6397296568,True,17859,4129,34,6.8,213,44,15250,1,11,2,14,16,4,0,0,,0,0,0,0,0,0,,0,0,False,13016,1246,31,6.2,193,48,13052,0,2,11,1,16,3,0,0,,0,0,0,0,0,0,,0,0,25
40,KR_6423462711,False,16252,4547,34,6.8,226,66,12143,0,5,5,4,20,1,0,0,,0,0,0,0,0,0,,0,1,True,14347,2917,33,6.6,182,44,9200,1,5,5,4,24,5,0,0,,0,0,0,0,0,1,HEXTECH_DRAGON,1,0,36
41,KR_6419001612,False,16496,1881,32,6.4,211,36,12483,0,6,3,7,16,2,0,0,,0,0,0,0,0,0,,0,0,True,14237,3082,32,6.4,181,62,13534,1,3,6,3,23,3,0,0,,0,0,0,0,0,0,,0,1,26
42,KR_6415701292,False,12865,1445,30,6.0,169,51,9986,0,2,5,3,14,5,0,0,,0,0,0,0,0,0,,0,1,True,14946,2356,32,6.4,215,44,9910,1,5,2,6,17,3,0,0,,0,0,0,0,0,1,EARTH_DRAGON,1,0,19
43,KR_6413750459,True,16159,5264,34,6.8,226,63,12044,1,5,5,8,19,0,0,0,,0,0,0,0,0,0,,0,1,False,15691,3686,34,6.8,231,48,9523,0,5,5,5,16,1,0,0,,0,0,0,0,0,1,WATER_DRAGON,1,0,33
44,KR_6409298037,True,13894,3724,33,6.6,192,44,13682,1,4,2,4,16,4,0,0,,0,0,0,0,0,0,,0,0,False,13079,2324,31,6.2,220,30,11370,0,2,4,3,18,3,0,0,,0,0,0,0,0,0,,0,0,24
45,KR_6424351818,True,16615,4100,31,6.2,188,48,12503,1,9,4,20,16,2,0,0,,0,0,0,0,0,1,EARTH_DRAGON,1,0,False,14820,4165,30,6.0,203,43,8445,0,4,9,7,13,4,0,0,,0,0,0,0,0,0,,0,1,22
46,KR_6425222611,True,14422,2112,34,6.8,227,56,14663,0,2,2,1,24,6,0,0,,0,0,0,0,0,1,WATER_DRAGON,1,0,False,13174,2994,33,6.6,192,44,8746,1,2,2,1,61,5,0,0,,0,0,0,0,0,0,,0,0,27
47,KR_6407037965,True,16709,3394,33,6.6,217,48,14773,1,9,2,11,21,6,0,0,,0,0,0,0,0,1,FIRE_DRAGON,1,0,False,13777,827,32,6.4,180,56,13553,0,2,9,2,22,5,0,0,,0,0,0,0,0,0,,0,1,22
48,KR_6413509075,False,15140,3795,31,6.2,183,44,12439,0,6,4,9,18,2,0,0,,0,0,0,0,0,0,,0,0,True,14855,2760,31,6.2,212,48,14466,1,4,6,6,23,4,0,0,,0,0,0,0,0,0,,0,0,23
49,KR_6425000792,False,15311,3211,31,6.2,200,44,13036,1,6,5,8,15,1,0,0,,0,0,0,0,0,0,,0,0,True,16185,2830,32,6.4,217,44,12100,0,5,6,12,18,3,0,0,,0,0,0,0,0,0,,0,0,30
50,KR_6409853043,False,15250,4760,30,6.0,186,52,15887,0,6,7,11,26,5,0,0,,0,0,0,0,0,0,,0,0,True,15170,4330,31,6.2,169,35,17438,1,7,6,7,58,4,0,0,,0,0,0,0,0,0,,0,0,30
51,KR_6414690438,False,13289,3474,33,6.6,214,34,13339,0,2,6,4,16,4,0,0,,0,0,0,0,0,0,,0,0,True,15752,3002,33,6.6,220,30,13135,1,6,2,5,15,6,0,0,,0,0,0,0,0,0,,0,0,33
52,KR_6425163421,False,15506,3331,31,6.2,197,36,12561,1,6,6,10,19,2,0,0,,0,0,0,0,0,0,,0,0,True,16096,3171,32,6.4,210,48,13971,0,6,6,12,19,3,0,0,,0,0,0,0,0,0,,0,1,35
53,KR_6411525910,True,15360,1770,32,6.4,234,48,15059,1,5,4,4,18,5,0,0,,0,0,0,0,0,0,,0,0,False,14979,1989,32,6.4,209,47,12432,0,4,5,7,18,7,0,0,,0,0,0,0,0,1,CHEMTECH_DRAGON,1,0,22
54,KR_6421795174,True,15267,2217,33,6.6,204,52,12819,0,5,5,6,13,5,0,0,,0,0,0,0,0,0,,0,0,False,15220,2960,32,6.4,208,52,11383,1,5,5,5,18,2,0,0,,0,0,0,0,0,1,FIRE_DRAGON,1,1,21
55,KR_6410331782,True,15256,1491,32,6.4,200,43,13235,0,7,4,6,15,3,0,0,,0,0,0,0,0,1,EARTH_DRAGON,1,0,False,14156,2656,31,6.2,209,42,10765,1,4,7,2,17,2,0,0,,0,0,0,0,0,0,,0,0,22
56,KR_6419333857,True,13907,3567,33,6.6,203,42,11007,1,3,4,4,15,3,0,0,,0,0,0,0,0,1,WATER_DRAGON,1,0,False,15225,3720,32,6.4,225,50,10818,0,4,3,4,16,1,0,0,,0,0,0,0,0,0,,0,0,26
57,KR_6422482825,False,13873,2238,32,6.4,170,44,11528,1,4,10,4,17,3,0,0,,0,0,0,0,0,0,,0,0,True,16685,2130,31,6.2,232,36,16063,0,10,4,13,17,7,0,0,,0,0,0,0,0,1,HEXTECH_DRAGON,1,0,24
58,KR_6414419250,False,14461,1971,32,6.4,200,28,13631,0,4,9,5,17,1,0,0,,0,0,0,0,0,0,,0,0,True,17018,2083,33,6.6,221,31,15876,1,9,4,9,15,12,0,0,,0,0,0,0,0,0,,0,0,22
59,KR_6399016392,True,13005,2870,32,6.4,242,44,8207,0,0,5,0,17,1,0,0,,0,0,0,0,0,0,,0,0,False,15441,3136,33,6.6,245,48,11466,1,5,0,3,16,6,0,0,,0,0,0,0,0,0,,0,0,24
60,KR_6423029675,False,15365,4730,32,6.4,186,30,13827,1,6,5,8,16,2,0,0,,0,0,0,0,0,0,,0,1,True,14888,3488,33,6.6,227,46,15874,0,5,6,1,14,5,0,0,,0,0,0,0,0,0,,0,0,31
61,KR_6408255014,True,18420,3975,34,6.8,247,36,13887,1,12,3,9,16,2,0,0,,0,0,0,0,0,0,,0,0,False,13749,3224,31,6.2,196,47,11078,0,3,12,0,18,0,0,0,,0,0,0,0,0,0,,0,0,21
62,KR_6423933089,False,13655,2005,33,6.6,197,40,8220,1,3,4,1,23,5,0,0,,0,0,0,0,0,0,,0,1,True,13980,1415,31,6.2,178,52,9138,0,4,3,5,18,1,0,0,,0,0,0,0,0,1,FIRE_DRAGON,1,0,24
63,KR_6417858212,False,13682,1692,30,6.0,190,44,13075,1,3,13,2,14,0,0,0,,0,0,0,0,0,1,CHEMTECH_DRAGON,1,0,True,19980,3435,35,7.0,245,56,19371,0,13,3,16,14,5,0,0,,0,0,0,0,0,0,,0,0,17
64,KR_6416771544,True,14746,2726,31,6.2,178,44,15490,0,5,10,7,20,3,0,0,,0,0,0,0,0,1,WATER_DRAGON,1,0,False,17996,5081,35,7.0,234,52,16780,1,10,5,9,14,3,0,0,,0,0,0,0,0,0,,0,1,31
65,KR_6413746363,False,14653,2138,33,6.6,220,52,10607,1,3,9,2,11,1,0,0,,0,0,0,0,0,0,,0,0,True,16906,3056,33,6.6,202,44,15345,0,9,3,9,19,3,0,0,,0,0,0,0,0,1,AIR_DRAGON,1,0,21
66,KR_6415769791,True,15583,4913,34,6.8,215,59,11695,0,4,4,4,15,4,0,0,,0,0,0,0,0,0,,0,1,False,14361,3246,31,6.2,199,36,11476,1,4,4,5,16,1,0,0,,0,0,0,0,0,0,,0,0,21
67,KR_6403885628,True,17369,2749,33,6.6,243,46,12284,1,8,2,9,14,10,0,0,,0,0,0,0,0,1,HEXTECH_DRAGON,1,0,False,13468,3608,33,6.6,188,66,9167,0,2,8,3,45,2,0,0,,0,0,0,0,0,0,,0,0,20
68,KR_6414708910,True,16339,3239,32,6.4,220,52,14059,1,7,5,10,11,2,0,0,,0,0,0,0,0,0,,0,1,False,13993,1628,31,6.2,202,40,9259,0,5,7,4,20,1,0,0,,0,0,0,0,0,0,,0,0,25
69,KR_6424058772,False,14173,2873,33,6.6,232,48,7771,1,1,1,2,18,3,0,0,,0,0,0,0,0,0,,0,0,True,14551,4681,34,6.8,236,64,6680,0,1,1,1,12,4,0,0,,0,0,0,0,0,1,FIRE_DRAGON,1,0,31
70,KR_6414797310,False,15889,4189,33,6.6,228,52,10726,0,5,8,10,16,4,0,0,,0,0,0,0,0,0,,0,1,True,17472,4292,34,6.8,228,52,13923,1,8,5,13,23,6,0,0,,0,0,0,0,0,0,,0,0,30
71,KR_6420374855,True,17239,3719,33,6.6,216,56,17423,1,9,3,10,13,3,0,0,,0,0,0,0,0,1,AIR_DRAGON,1,1,False,13169,2204,31,6.2,184,35,11783,0,3,9,3,16,3,0,0,,0,0,0,0,0,0,,0,0,18
72,KR_6421798766,False,15133,2468,31,6.2,219,40,15158,1,7,6,9,14,3,0,0,,0,0,0,0,0,0,,0,0,True,14784,3644,33,6.6,192,52,11832,0,6,7,5,19,2,0,0,,0,0,0,0,0,1,EARTH_DRAGON,1,0,27
73,KR_6419739550,True,16255,3890,31,6.2,221,52,14304,1,4,2,4,18,5,0,0,,0,0,0,0,0,0,,0,0,False,13343,2063,31,6.2,214,43,8935,0,2,4,1,17,4,0,0,,0,0,0,0,0,0,,0,1,17
74,KR_6414279110,True,16772,2432,33,6.6,209,72,14549,1,8,7,16,16,3,0,0,,0,0,0,0,0,0,,0,0,False,16835,3075,33,6.6,205,48,16104,0,7,8,11,14,6,0,0,,0,0,0,0,0,0,,0,0,36
75,KR_6404490987,False,14493,4358,31,6.2,214,27,12744,1,4,7,3,15,3,0,0,,0,0,0,0,0,0,,0,0,True,16118,4898,33,6.6,230,44,16136,0,7,4,5,18,2,0,0,,0,0,0,0,0,1,FIRE_DRAGON,1,0,28
76,KR_6423885571,False,17120,1445,35,7.0,227,54,15413,0,8,4,11,18,4,0,0,,0,0,0,0,0,0,,0,1,True,14524,1924,31,6.2,220,40,12891,1,4,8,6,12,3,0,0,,0,0,0,0,0,1,CHEMTECH_DRAGON,1,0,34
77,KR_6413899848,False,14085,1280,31,6.2,192,48,12341,0,3,9,2,15,3,0,0,,0,0,0,0,0,0,,0,0,True,17323,3723,33,6.6,196,52,12885,1,9,3,8,16,3,0,0,,0,0,0,0,0,0,,0,0,22
78,KR_6425245790,False,14960,2685,32,6.4,202,52,14550,0,4,3,7,24,4,0,0,,0,0,0,0,0,0,,0,0,True,14050,3195,31,6.2,192,56,9656,1,3,4,2,24,7,0,0,,0,0,0,0,0,0,,0,0,31
79,KR_6421952598,True,17589,949,31,6.2,181,48,17035,0,14,5,10,32,3,0,0,,0,0,0,0,0,0,,0,0,False,15033,1373,29,5.8,196,24,14134,1,5,14,4,15,3,0,0,,0,0,0,0,0,0,,0,0,17
80,KR_6423996021,False,12807,1447,31,6.2,231,44,5604,0,0,6,0,13,2,0,0,,0,0,0,0,0,0,,0,0,True,15622,2727,34,6.8,223,56,10725,1,6,0,7,17,2,0,0,,0,0,0,0,0,1,EARTH_DRAGON,1,1,17
81,KR_6402563632,False,14516,3736,30,6.0,197,40,13392,1,4,8,5,14,4,0,0,,0,0,0,0,0,0,,0,1,True,15140,1655,30,6.0,145,54,11230,0,8,4,8,16,2,0,0,,0,0,0,0,0,1,FIRE_DRAGON,1,0,27
82,KR_6411545075,True,15240,3360,31,6.2,192,44,11914,1,6,3,5,17,4,0,0,,0,0,0,0,0,0,,0,0,False,14983,3758,32,6.4,216,48,11385,0,3,6,4,15,3,0,0,,0,0,0,0,0,1,WATER_DRAGON,1,0,17
83,KR_6409326473,True,16249,3809,32,6.4,213,39,15702,1,6,2,6,16,15,0,0,,0,0,0,0,0,0,,0,0,False,13853,918,33,6.6,226,52,10255,0,2,6,2,39,0,0,0,,0,0,0,0,0,0,,0,0,22
84,KR_6416794605,False,13856,2056,32,6.4,209,60,9286,1,2,6,2,16,3,0,0,,0,0,0,0,0,0,,0,1,True,15785,3985,33,6.6,210,32,11762,0,6,2,6,15,3,0,0,,0,0,0,0,0,0,,0,0,24
85,KR_6420015182,True,17039,3934,32,6.4,205,36,17364,1,10,7,12,16,3,0,0,,0,0,0,0,0,0,,0,1,False,15163,3593,29,5.8,186,39,15674,0,7,10,12,18,4,0,0,,0,0,0,0,0,1,EARTH_DRAGON,1,0,32
86,KR_6414739431,True,14563,2998,33,6.6,230,44,10976,0,3,3,4,12,4,0,0,,0,0,0,0,0,0,,0,1,False,14356,1006,33,6.6,193,44,11813,1,3,3,3,16,2,0,0,,0,0,0,0,0,1,EARTH_DRAGON,1,0,24
87,KR_6417290180,True,15196,3931,34,6.8,227,48,11320,1,5,2,4,9,3,0,0,,0,0,0,0,0,0,,0,0,False,13447,2567,31,6.2,219,43,11801,0,2,5,2,14,1,0,0,,0,0,0,0,0,1,WATER_DRAGON,1,0,23
88,KR_6418308074,True,18380,1535,32,6.4,205,52,23071,1,12,5,11,26,18,0,0,,0,0,0,0,0,1,FIRE_DRAGON,1,0,False,14788,3178,31,6.2,169,48,15609,0,5,12,8,42,4,0,0,,0,0,0,0,0,0,,0,0,22
89,KR_6415572216,True,18072,3727,32,6.4,233,28,20759,1,11,6,18,16,4,0,0,,0,0,0,0,0,1,WATER_DRAGON,1,0,False,15142,3497,32,6.4,177,51,12261,0,6,11,14,14,5,0,0,,0,0,0,0,0,0,,0,0,17
90,KR_6413476071,True,15564,2674,32,6.4,216,38,15908,0,6,10,6,27,4,0,0,,0,0,0,0,0,0,,0,0,False,16989,3379,32,6.4,205,40,15397,1,10,6,9,15,4,0,0,,0,0,0,0,0,0,,0,0,22
91,KR_6418292069,False,15844,1464,30,6.0,187,40,14296,1,8,6,11,10,4,0,0,,0,0,0,0,0,1,CHEMTECH_DRAGON,1,0,True,15775,5665,31,6.2,198,48,11529,0,6,8,12,16,1,0,0,,0,0,0,0,0,0,,0,1,27
92,KR_6411316625,False,15525,1955,30,6.0,199,40,11802,1,7,7,9,17,4,0,0,,0,0,0,0,0,0,,0,0,True,15423,2173,31,6.2,205,52,13835,0,7,7,5,17,3,0,0,,0,0,0,0,0,0,,0,0,30
93,KR_6418221327,True,17457,3487,33,6.6,202,49,18242,0,11,2,18,14,5,0,0,,0,0,0,0,0,1,FIRE_DRAGON,1,0,False,13689,2209,31,6.2,209,44,16256,1,2,11,2,18,4,0,0,,0,0,0,0,0,0,,0,0,17
94,KR_6417535585,True,16112,2537,31,6.2,195,56,14010,0,8,4,8,18,8,0,0,,0,0,0,0,0,0,,0,0,False,14145,2625,32,6.4,208,52,10772,1,4,8,0,105,4,0,0,,0,0,0,0,0,0,,0,1,25
95,KR_6418764313,True,13944,2984,32,6.4,187,53,11971,1,3,5,3,35,2,0,0,,0,0,0,0,0,1,CHEMTECH_DRAGON,1,0,False,15172,1762,32,6.4,204,50,12910,0,5,3,8,38,2,0,0,,0,0,0,0,0,0,,0,0,24
96,KR_6407054825,True,17310,4390,35,7.0,221,56,15023,1,9,4,11,17,4,0,0,,0,0,0,0,0,0,,0,0,False,14935,2070,31,6.2,190,52,11916,0,4,9,4,15,4,0,0,,0,0,0,0,0,1,WATER_DRAGON,1,0,18
97,KR_6403849568,True,14921,4346,32,6.4,217,38,10118,1,5,1,7,18,3,0,0,,0,0,0,0,0,0,,0,1,False,15049,4644,33,6.6,225,69,9850,0,1,5,0,15,4,1,0,BOT_LANE,1,0,0,1,0,1,CHEMTECH_DRAGON,1,0,27
98,KR_6424777723,True,14508,4698,31,6.2,176,36,10614,0,7,2,10,14,2,0,0,,0,0,0,0,0,1,HEXTECH_DRAGON,1,0,False,12748,2998,28,5.6,188,43,9809,1,2,7,1,12,3,0,0,,0,0,0,0,0,0,,0,0,30
99,KR_6425137884,True,16051,3156,33,6.6,217,56,10768,0,6,5,6,16,4,0,0,,0,0,0,0,0,0,,0,0,False,14745,2360,31,6.2,222,41,10657,1,5,6,5,19,8,0,0,,0,0,0,0,0,1,CHEMTECH_DRAGON,1,0,23
100,KR_6414889379,False,14026,1166,31,6.2,189,44,13419,1,3,5,5,18,2,0,0,,0,0,0,0,0,0,,0,0,True,14542,2437,32,6.4,236,43,13347,0,5,3,3,18,2,0,0,,0,0,0,0,0,0,,0,0,31
