,blueWins,blueFirstBlood,blueFirstTower,blueFirstInhibitor,blueFirstDragon,matchMin,TotalGold_Gap,AvgLever_Gap,TotalMinionKills_Gap,TotalJungleMinionKills_Gap,TotalDamageToChampion_Gap,Kill_Gap,Assist_Gap,WardPlaced_Gap,WardKills_Gap,TowerKills_Gap,MidTowerKills_Gap,TopTowerKills_Gap,BotTowerKills_Gap,Inhibitor_Gap,Dragon_Gap,RiftHeralds_Gap,humanPrediction
16,False,0,0,0,0,29,-1921,0.20000000000000107,1,-7,-2652,-6,-5,-10,-6,0,0,0,0,0,-1,1,0
17,True,1,1,0,1,27,4816,0.40000000000000036,3,-18,2881,10,16,-14,10,1,0,0,1,0,2,1,1
18,True,1,0,0,0,33,1393,-0.20000000000000107,20,-4,274,-4,-6,-16,1,-1,0,-1,0,0,0,1,0
19,False,1,0,0,0,21,-3319,-0.20000000000000107,-11,7,-16962,-5,-9,-9,3,0,0,0,-1,0,-1,1,0
20,True,0,0,0,1,23,192,0.40000000000000036,10,0,7709,-1,-6,-1,3,0,0,0,0,0,0,1,0
21,False,0,0,0,0,22,-5447,-0.40000000000000036,-34,-9,-2127,-9,-10,1,-5,1,0,1,-2,0,-2,1,0
22,False,1,0,0,0,20,-8561,-0.8000000000000007,-92,-28,-9728,-11,-22,-52,-1,-1,0,-1,0,0,-1,1,0
23,False,0,0,0,0,21,-5599,-0.40000000000000036,-98,12,-8415,-4,-6,91,2,-1,0,-1,-1,0,-2,-1,0
24,True,0,0,0,1,31,-1508,-0.3999999999999986,8,-13,162,0,-4,-5,-1,0,0,-1,1,0,1,-1,0
25,True,0,0,0,0,33,1536,-0.20000000000000107,26,-8,9648,1,4,1,6,0,0,0,0,0,-2,-1,1
26,False,1,0,0,0,18,7,0.1999999999999993,37,2,-4426,-5,-13,23,1,0,0,0,0,0,-2,-1,0
27,False,1,1,0,0,17,-1888,0.20000000000000107,-57,5,-10275,-4,-3,-18,1,1,1,0,-1,0,-1,1,0
28,True,0,0,0,0,24,-203,-0.1999999999999993,-43,0,2032,-1,-2,-4,-2,0,0,0,0,0,-1,1,0
29,False,0,1,0,0,25,-154,0.0,-41,0,4205,2,4,43,-4,1,1,0,0,0,-2,1,1
30,True,0,1,0,1,36,287,-0.5999999999999996,0,0,361,-2,1,10,-2,1,0,0,1,0,2,1,0
31,False,0,0,0,0,17,-10403,-1.4000000000000004,-70,-50,-4188,-12,-13,-35,-1,0,0,0,-1,0,-1,-1,0
32,False,0,0,0,0,32,-5651,-0.1999999999999993,-60,-2,-8558,-6,-3,1,2,0,-1,0,0,0,0,1,0
33,False,0,0,0,0,21,-1666,0.0,-13,7,-3095,-3,-3,25,3,0,0,0,0,0,-1,-1,0
34,False,0,1,0,0,30,2845,0.5999999999999996,-11,7,3205,6,5,-5,3,1,0,0,1,0,0,-1,1
35,True,1,0,0,0,30,1311,-0.20000000000000107,-7,-33,6524,5,12,13,2,0,0,-1,1,0,-2,-1,1
36,True,0,0,0,1,24,1478,0.0,-20,35,3724,1,10,-64,0,-1,0,-1,0,0,1,1,1
37,True,0,0,0,1,23,2976,0.0,34,0,2849,2,-1,-6,7,0,0,0,-1,0,1,1,1
38,False,1,0,0,1,21,-1411,-0.3999999999999986,-36,9,-94,-5,-6,5,-3,0,0,0,0,0,1,1,0
39,True,1,1,0,0,25,7851,0.7999999999999989,47,0,3860,10,11,-6,3,2,1,0,1,0,-1,1,1
40,False,0,0,0,0,36,4861,0.5999999999999996,92,26,6811,2,2,-4,-1,-1,0,-1,0,0,0,1,1
41,False,0,1,0,1,26,1571,-0.40000000000000036,37,-24,-8198,1,-1,-15,2,1,0,0,1,0,1,-1,1
42,False,0,0,0,0,19,-5767,-0.6000000000000014,-76,-11,-3531,-7,-10,-10,5,-1,0,-1,0,0,-2,1,0
43,True,1,0,0,0,33,2150,-0.1999999999999993,-6,27,6090,3,13,-1,-2,0,0,0,0,0,0,1,1
44,True,1,0,0,1,24,777,0.0,-34,7,2773,2,3,0,5,0,0,0,0,0,1,-1,1
45,True,1,1,0,1,22,3867,0.20000000000000107,-28,4,8384,11,23,4,1,1,0,0,1,0,2,-1,1
46,True,0,1,0,1,27,3059,0.1999999999999993,36,25,5143,-3,-1,-65,5,1,0,1,0,0,2,1,0
47,True,1,0,0,1,22,2183,0.40000000000000036,56,10,1823,6,3,-3,4,0,0,0,0,0,0,-1,1
48,False,0,0,0,0,23,-5094,-0.6000000000000014,-48,-5,-11156,-5,-7,-10,-4,0,0,0,-1,0,-1,1,0
49,False,1,0,0,0,30,-3353,0.0,-16,14,-4607,-2,-11,-10,1,0,-1,0,0,0,-1,-1,0
50,False,0,0,0,0,30,2887,0.40000000000000036,50,41,-751,1,9,-47,3,0,0,0,0,0,-1,1,1
51,False,0,0,0,0,33,-4839,-0.1999999999999993,24,-1,-1254,-5,-2,0,-4,0,0,0,-1,0,-1,-1,0
52,False,1,0,0,1,35,-855,0.0,-16,-28,-1282,3,5,8,-3,0,0,0,-1,0,1,-1,1
53,True,1,0,0,0,22,3898,0.20000000000000107,62,0,7964,2,-2,3,3,0,-1,0,0,0,0,1,1
54,True,0,0,0,0,21,3819,0.40000000000000036,4,12,4800,6,12,0,5,0,0,0,0,0,-1,-1,1
55,True,0,0,0,1,22,6079,0.40000000000000036,13,29,10103,8,11,0,1,0,0,0,0,0,2,1,1
56,True,1,0,0,1,26,-2193,0.40000000000000036,-13,-12,4437,1,2,-4,4,0,-1,0,0,0,1,-1,1
57,False,1,0,0,0,24,-3679,-0.6000000000000014,-102,12,-6803,-8,-12,-4,-9,1,1,0,-1,0,0,1,0
58,False,0,0,0,1,22,-5775,-0.7999999999999989,-7,-15,-6393,-12,-13,4,-15,0,-1,0,0,0,1,-1,0
59,True,0,0,0,1,24,-524,0.40000000000000036,29,-8,-389,-1,3,5,1,0,0,0,0,0,1,-1,0
60,False,1,1,0,0,31,-335,-0.40000000000000036,-23,-32,-4216,-3,2,13,-9,1,0,1,0,0,-1,1,0
61,True,1,0,0,0,21,9401,1.1999999999999993,81,-20,7079,15,20,-3,2,-1,0,-1,0,0,-1,1,1
62,False,1,0,0,0,24,-3838,-0.7999999999999989,23,-28,-5131,-6,-12,16,-2,0,0,0,-1,0,-2,1,0
63,False,1,0,0,1,17,-12157,-1.4000000000000004,-67,-24,-16483,-18,-23,-1,-2,-1,-2,-1,0,0,0,-1,0
64,True,0,0,0,1,31,-2977,-0.5999999999999996,-88,-8,-2138,-4,2,18,-5,-1,0,-1,0,0,0,-1,0
65,False,1,0,0,0,21,-4186,-0.1999999999999993,-11,9,-9362,-11,-9,-20,1,0,0,0,0,0,-2,1,0
66,True,0,1,0,0,21,5907,0.5999999999999996,21,31,3501,5,2,-4,4,2,1,1,0,0,-1,1,1
67,True,1,1,0,1,20,6596,0.1999999999999993,80,-12,5214,6,4,-47,9,2,0,1,1,0,0,1,1
68,True,1,1,0,0,25,3693,0.0,15,8,10800,4,9,-13,4,1,1,0,0,0,-1,1,1
69,False,1,0,0,0,31,-1375,-0.5999999999999996,-45,-29,189,2,5,4,-1,0,-1,0,0,0,0,1,1
70,False,0,0,0,0,30,75,0.0,28,4,-3770,-2,0,-7,-6,0,0,0,0,0,-1,1,0
71,True,1,1,0,1,18,11401,1.1999999999999993,80,27,12932,14,18,0,5,2,1,0,1,0,2,1,1
72,False,1,0,0,0,27,-1106,-0.1999999999999993,19,5,3265,-1,-3,-15,2,0,0,0,0,0,-2,1,0
73,True,1,1,0,1,17,8961,0.5999999999999996,14,-1,17199,10,10,8,3,2,1,0,1,0,1,-1,1
74,True,1,0,0,0,36,1186,0.0,-12,20,-192,1,5,-2,0,0,0,0,0,0,-1,1,1
75,False,1,0,0,0,28,-666,0.0,-27,-17,-7816,0,5,-3,-4,0,0,0,0,0,-2,1,0
76,False,0,0,0,0,34,-69,0.0,4,7,-2656,-2,-6,11,0,0,0,0,0,0,-1,1,0
77,False,0,0,0,0,22,-8564,-0.8000000000000007,1,-20,-2770,-12,-9,1,-5,-2,0,-2,-2,0,-1,-1,0
78,False,0,0,0,0,31,3036,0.40000000000000036,18,2,8287,2,7,6,0,0,0,0,0,0,0,1,1
79,True,0,1,0,1,17,6371,1.0,-15,45,4036,14,10,32,-1,2,1,0,1,0,1,1,1
80,False,0,0,0,0,17,-7951,-1.0,-27,-28,-10868,-15,-14,2,-5,0,0,0,-1,0,-2,-1,0
81,False,1,0,0,0,27,-2617,-1.0,32,-12,729,-10,-11,6,-3,0,0,0,-1,0,-2,1,0
82,True,1,0,0,0,17,1753,0.1999999999999993,-33,-8,4007,6,5,12,3,0,-1,0,0,0,-2,1,1
83,True,1,1,0,1,22,7187,0.1999999999999993,-22,-14,14978,10,17,-33,26,1,0,0,1,0,1,1,1
84,False,1,1,0,0,24,-1946,-0.5999999999999996,-33,30,-4095,-4,-3,1,-3,2,0,2,-1,0,-1,1,0
85,True,1,1,0,0,32,4483,1.0000000000000009,63,-2,3028,4,-8,3,-1,1,0,1,0,0,-1,1,1
86,True,0,1,0,0,24,3075,0.1999999999999993,84,-4,-523,1,-4,-6,5,2,0,2,-1,0,-2,1,1
87,True,1,0,0,0,23,2476,0.3999999999999986,16,13,1833,5,2,-7,3,0,0,0,0,0,0,1,1
88,True,1,1,0,1,22,7340,0.3999999999999986,60,20,17634,11,7,-25,24,1,0,0,0,0,1,1,1
89,True,1,0,0,1,17,9416,1.0,52,-23,16749,14,12,13,-7,2,1,1,-1,0,2,1,1
90,True,0,1,0,1,22,1692,0.1999999999999993,17,4,3579,1,-3,23,-1,1,0,0,1,0,1,-1,1
91,False,1,0,0,1,27,-1884,-0.1999999999999993,9,-8,-2186,-2,-9,-9,2,0,0,0,-1,0,0,-1,0
92,False,1,0,0,1,30,996,-0.20000000000000107,21,-7,-1510,0,7,-1,0,0,0,0,0,0,1,1,0
93,True,0,1,0,1,17,10793,1.0,36,14,7944,19,31,6,0,3,2,0,1,0,1,1,1
94,True,0,0,0,0,25,2745,0.1999999999999993,-2,2,7855,8,11,-140,1,0,0,0,-1,0,-1,-1,1
95,True,1,0,0,1,24,882,0.1999999999999993,-4,7,3645,1,3,4,2,0,0,0,0,0,2,0,1
96,True,1,1,0,0,18,7156,0.3999999999999986,52,-9,6312,11,13,2,-3,2,0,0,2,0,-2,1,1
97,True,1,0,0,0,27,-669,0.0,-9,-28,1483,5,9,1,-1,0,0,0,-1,0,-2,1,1
98,True,0,0,0,1,30,6140,0.6000000000000014,8,-2,5617,11,18,18,-5,0,0,0,0,0,2,1,1
99,True,0,0,0,0,23,1498,-0.1999999999999993,2,4,2326,3,4,-1,-4,0,0,0,0,0,-2,1,1
100,False,1,1,0,0,31,-489,-0.5999999999999996,-62,5,1790,-4,-5,9,-8,1,0,0,1,0,-1,1,0
101,True,0,1,0,1,24,5682,1.0,56,-5,6817,9,17,6,4,1,0,0,1,0,2,-1,1
102,True,1,1,0,0,28,-2356,-0.40000000000000036,39,-32,-3288,-3,-9,-9,0,1,0,0,1,0,0,-1,0
103,True,1,1,0,1,21,4955,0.7999999999999989,3,5,5684,7,7,-2,3,1,0,0,1,0,1,1,1
104,True,1,0,0,0,31,1169,0.0,1,10,756,2,0,-38,2,-1,0,-1,0,0,0,1,1
105,True,1,1,0,0,28,946,0.0,-28,-8,196,3,7,6,-2,1,0,1,-1,0,-1,1,1
106,False,0,0,0,1,37,743,0.1999999999999993,-21,1,5614,4,6,13,6,-1,0,-1,0,0,1,1,1
107,False,0,0,0,0,17,-10820,-1.200000000000001,-46,-34,-20014,-13,-21,-8,2,-1,-1,-1,-1,0,-1,1,0
108,False,0,0,0,0,29,-2906,-0.5999999999999996,-62,31,3346,-5,-6,-7,-2,0,0,0,-1,0,-1,1,0
109,False,1,0,0,1,27,-1234,0.0,-24,21,7497,-4,-8,-4,4,0,0,0,0,0,1,-1,0
110,True,0,1,0,0,31,-1436,0.0,-2,-7,-3665,-2,-4,24,-1,1,0,0,1,0,-1,-1,0
111,False,1,0,0,1,26,-2490,-0.1999999999999993,-17,-23,-7167,-2,3,10,3,0,0,0,0,0,2,-1,0
112,False,0,0,0,0,25,-6971,-1.0000000000000009,-32,-55,-9784,-4,-6,-35,-9,0,-1,0,-1,0,-1,-1,0
113,False,1,0,0,1,22,-3156,-0.1999999999999993,2,-34,-2930,0,2,-6,-7,0,0,0,-1,0,0,-1,0
114,False,0,0,0,0,23,1089,0.39999999999999947,36,-22,1574,2,11,17,-1,-2,0,-2,-1,0,-2,-1,1
115,True,0,1,0,0,26,4123,0.5999999999999996,23,8,6384,4,13,1,-2,1,0,0,1,0,0,-1,1
116,False,1,0,0,0,17,-11962,-1.0,-53,-31,-15977,-16,-18,-15,-1,0,-1,0,-2,0,-1,-1,0
117,False,0,1,0,1,27,2322,0.1999999999999993,24,-11,7390,-1,-8,6,0,1,0,1,0,0,1,1,0
118,True,1,0,0,0,23,3152,0.20000000000000107,-64,24,-7546,6,10,-19,-4,0,0,0,0,0,-1,1,1
119,False,0,0,0,1,31,-3488,-0.3999999999999986,-5,14,-3845,-6,-12,-3,-2,0,0,0,0,0,0,1,0
120,True,0,1,0,1,23,3747,0.8000000000000007,41,0,9863,4,8,8,0,1,0,0,1,0,1,1,1
121,True,1,0,0,0,27,2444,0.20000000000000107,-38,-16,638,10,9,4,-4,0,0,-1,1,0,-1,-1,1
122,False,0,0,0,0,25,-1561,0.0,15,-15,-1847,2,-2,-31,-2,-1,0,-1,0,0,-1,-1,1
123,True,1,1,0,1,17,8303,1.0,53,12,9214,13,21,7,3,1,1,0,0,0,2,1,1
124,True,0,1,0,0,39,3555,0.3999999999999986,20,24,1447,-1,4,4,-6,2,1,1,0,0,-1,1,0
125,False,0,0,0,0,26,-3719,-0.8000000000000007,-65,11,-6919,-6,-7,2,-2,0,0,0,0,0,0,1,0
126,False,0,0,0,0,37,-4101,-0.40000000000000036,-30,-13,-3589,1,3,-9,-4,0,-1,0,0,0,-1,-1,1
127,False,0,0,0,0,24,-1737,-0.40000000000000036,47,-5,-6586,-4,-11,4,-8,0,0,0,0,0,-2,1,0
128,True,1,1,0,1,37,1787,0.0,51,-6,-2061,1,2,1,-2,1,0,1,0,0,0,1,1
129,True,0,0,0,0,26,1366,0.0,10,9,-7943,2,4,104,-5,0,0,0,0,0,0,1,1
130,False,0,0,0,0,17,-6430,-1.0,-68,-23,-7497,-7,-4,1,-6,-1,-1,-1,0,0,-2,-1,0
131,False,1,0,0,0,27,-1232,-0.20000000000000107,-7,-1,-8780,-3,-4,-4,-1,0,-1,0,-1,0,-1,1,0
132,True,1,1,0,0,28,3548,0.1999999999999993,2,-6,13467,2,6,-3,4,1,0,0,1,0,0,1,1
133,True,0,0,0,0,32,-1625,-0.1999999999999993,7,-13,-604,0,0,-6,3,0,0,0,-1,0,-1,1,0
134,False,1,0,0,1,36,-2803,0.0,-12,0,-1427,-1,-5,3,-4,0,-2,0,0,0,1,-1,0
135,True,1,1,0,1,23,2546,0.0,-26,-25,6556,4,9,-2,-4,1,0,1,0,0,2,1,1
136,False,0,0,0,1,28,-6590,-0.5999999999999996,-72,0,-12097,-5,-8,-62,5,-1,0,-1,-1,0,0,-1,0
137,True,1,0,0,1,30,2857,1.1999999999999993,52,15,1345,9,10,3,-9,1,0,1,-1,0,1,-1,1
138,False,0,0,0,0,33,-618,-0.20000000000000107,37,-2,-1922,-4,-9,6,-1,-1,0,-1,0,0,0,1,0
139,False,1,0,0,1,22,-1681,-0.6000000000000014,-54,4,-6250,-2,4,-17,5,-1,0,-1,-1,0,1,-1,0
140,False,1,0,0,0,30,492,0.40000000000000036,16,-32,6277,1,5,7,1,0,0,-1,1,0,-1,-1,1
141,False,0,0,0,1,27,665,0.0,15,-1,5297,2,1,2,3,0,0,0,0,0,0,1,1
142,True,1,0,0,0,29,-3816,0.1999999999999993,-46,-17,2082,-1,-5,-6,0,-1,0,-1,-1,0,-1,-1,0
143,False,0,0,0,0,18,-9443,-1.0000000000000009,-41,-22,-6257,-15,-27,1,-2,-1,0,-1,-1,0,-1,-1,0
144,True,1,0,0,0,34,2403,0.0,-16,-9,-3444,3,14,-29,2,0,0,0,0,0,-1,1,1
145,False,0,0,0,1,30,-5552,0.1999999999999993,-22,38,-929,-8,-17,-19,-6,0,-1,0,-1,0,0,-1,0
146,True,1,1,0,0,33,2710,0.0,3,40,-2862,2,2,3,1,1,1,0,0,0,-1,1,1
147,True,1,1,0,1,22,3546,-0.20000000000000107,36,-20,-1601,4,3,-3,4,1,0,1,0,0,1,1,1
148,False,1,0,0,0,30,1603,0.0,-25,12,5888,6,6,-4,3,-1,0,-1,0,0,0,-1,1
149,True,1,1,0,0,34,2946,0.7999999999999989,-4,19,2016,7,10,4,-1,1,0,1,0,0,-1,1,1
150,False,1,0,0,1,33,-4030,-0.7999999999999989,-48,22,-3668,-3,-1,-2,1,0,0,0,0,0,1,-1,0
151,True,0,1,0,0,23,-3787,-0.40000000000000036,-6,-2,-12018,-10,-19,4,2,1,0,1,0,0,-2,-1,0
152,False,1,0,0,0,25,-641,0.0,27,-24,5597,0,-4,-10,0,0,0,0,-1,0,-1,-1,0
153,True,0,1,0,1,34,4382,0.5999999999999996,-7,-2,1307,10,10,42,10,1,0,0,1,0,1,1,1
154,True,0,1,0,0,20,3900,0.1999999999999993,9,15,5742,4,6,36,1,1,1,0,0,0,-2,1,1
155,True,0,0,0,0,31,4271,0.40000000000000036,15,24,5477,6,6,90,4,0,0,0,0,0,0,1,1
156,False,1,0,0,1,17,-6008,-1.0,-16,-7,-9604,-9,-13,4,-7,0,-1,0,0,0,0,-1,0
157,False,1,0,0,1,26,-4118,0.0,-59,16,-4230,-3,5,1,0,0,-1,0,-1,0,0,-1,0
158,False,0,1,0,0,28,5422,0.5999999999999996,107,-40,8243,6,5,5,-2,1,0,0,1,0,-2,-1,1
159,False,0,0,0,1,31,-957,0.6000000000000014,-70,23,2574,2,5,18,0,0,0,0,-1,0,1,-1,1
160,False,0,0,0,0,23,-2716,-0.40000000000000036,-55,-15,-8093,-5,1,-38,-4,1,0,1,-1,0,-2,1,0
161,True,1,0,0,0,20,-1261,0.40000000000000036,22,16,321,4,8,5,2,0,0,0,-1,0,-1,-1,1
162,True,1,1,0,1,25,6711,0.7999999999999989,9,13,10016,14,15,9,-6,1,0,0,1,0,1,1,1
163,True,1,1,0,1,29,3127,0.1999999999999993,46,19,-642,3,1,1,-6,1,0,0,1,0,1,1,1
164,True,0,0,0,1,27,3153,0.40000000000000036,17,-4,11637,6,6,14,-4,0,0,-1,1,0,0,-1,1
165,True,0,1,0,1,27,394,0.5999999999999996,-1,-11,-6171,2,3,-15,6,1,0,1,0,0,1,0,1
166,False,1,1,0,0,26,1365,-0.1999999999999993,-29,0,2952,0,2,8,-5,1,0,0,1,0,0,1,0
167,False,0,0,0,1,17,-6742,-1.0,-106,3,-9271,-5,-4,-7,0,-1,0,-1,0,0,1,-1,0
168,False,1,0,0,0,28,-2543,0.1999999999999993,-19,-11,-3078,3,1,-9,-2,0,0,0,-1,0,-1,-1,1
169,False,0,0,0,0,25,-710,-0.40000000000000036,-57,20,-1786,0,2,-2,-3,0,0,0,0,0,-2,1,0
170,True,1,0,0,1,24,2065,0.1999999999999993,52,20,1294,2,-1,2,4,0,0,0,0,0,1,1,1
171,False,0,0,0,0,26,-4789,-0.3999999999999986,-44,-6,-8577,-10,-8,1,-4,0,0,0,-1,0,-2,1,0
172,True,0,0,0,0,19,1856,0.1999999999999993,41,-2,1506,1,-1,4,1,0,0,0,0,0,0,1,1
173,True,1,0,0,0,27,424,0.20000000000000107,32,-8,1704,-1,-3,0,-3,0,0,0,0,0,0,1,0
174,True,0,0,0,0,20,1468,0.1999999999999993,32,5,-3732,0,-1,8,-2,0,0,0,0,0,0,1,0
175,True,1,0,0,1,18,8120,0.8000000000000007,31,28,3240,12,17,2,-2,0,0,0,0,0,1,1,1
176,False,0,0,0,0,17,-7874,-1.5999999999999996,-63,-41,-10830,-10,-2,-5,2,-2,0,-2,-1,0,-1,-1,0
177,False,0,0,0,0,22,-7364,-0.8000000000000007,-95,-8,-4937,-9,-11,-8,1,0,0,0,0,0,-1,-1,0
178,False,0,1,0,0,34,2017,0.0,-2,-20,-3051,-3,-1,-9,2,2,1,0,1,0,0,1,0
179,True,1,0,0,0,26,736,-0.1999999999999993,36,-18,-4723,1,-1,-16,-2,0,0,0,-1,0,-1,-1,1
180,False,0,0,0,0,23,-9905,-1.0,-87,-16,-8819,-16,-17,-4,-3,0,-1,0,-1,0,0,-1,0
181,True,0,1,0,0,23,3365,0.40000000000000036,62,22,7069,4,5,-17,-8,1,0,1,0,0,0,1,1
182,False,1,0,0,1,25,286,0.0,6,12,-5910,2,-1,7,1,0,0,0,0,0,1,-1,1
183,False,0,0,0,0,20,-10544,-0.7999999999999989,-116,-46,-23261,-11,-14,-4,2,0,-2,0,-2,0,-1,-1,0
184,True,0,1,0,1,30,287,0.1999999999999993,13,-5,-1220,0,2,-8,8,1,0,1,0,0,1,-1,0
185,False,0,0,0,0,34,-1987,-0.1999999999999993,-6,0,-6631,-5,-12,11,-7,0,0,0,0,0,-1,1,0
186,True,1,1,0,0,23,6872,0.5999999999999996,47,-8,6252,10,3,-9,5,2,1,1,-1,0,0,1,1
187,True,1,1,0,0,28,3570,0.7999999999999989,29,38,-5692,1,-7,-4,2,1,0,0,0,0,-2,1,1
188,True,1,0,0,1,19,899,0.40000000000000036,76,8,605,-4,-10,6,4,0,0,0,0,0,2,-1,0
189,False,1,0,0,1,35,-2,0.20000000000000107,-36,26,5364,0,-3,-1,3,0,0,0,0,0,1,1,0
190,True,1,1,0,1,26,7189,0.8000000000000007,9,-4,10862,12,10,-50,5,1,0,0,1,0,1,1,1
191,True,0,0,0,0,31,438,-0.20000000000000107,59,-28,-4376,0,0,-1,4,0,0,0,0,0,-2,1,0
192,False,0,0,0,0,31,-3061,0.0,8,-4,-4529,-4,4,28,-14,0,0,0,0,0,-1,-1,0
193,True,1,0,0,1,25,460,0.1999999999999993,60,3,4782,-1,1,-7,3,0,0,0,0,0,2,-1,0
194,False,1,0,0,1,21,-1562,-0.40000000000000036,-2,-24,-3946,0,-6,-8,8,0,0,0,0,0,0,-1,0
195,True,1,0,0,1,22,2364,1.0,58,0,222,3,0,-27,6,0,0,0,0,0,1,-1,1
196,False,0,0,0,0,17,-12501,-1.200000000000001,-53,-45,-4205,-14,-13,-28,1,-1,-1,-1,-1,0,0,-1,0
197,False,0,0,0,0,20,-1300,0.0,11,1,-5355,-3,2,242,3,-1,0,-1,-1,0,0,-1,0
198,True,0,0,0,1,43,-1255,-0.5999999999999996,-72,-19,1975,5,13,12,2,-1,0,-1,0,0,1,-1,1
199,False,0,0,0,0,29,-266,0.0,11,-14,-4240,3,3,-20,3,0,0,0,-1,0,-2,1,1
200,True,0,1,0,0,22,7357,0.3999999999999986,35,33,520,5,3,-5,-6,2,1,1,0,0,-1,1,1
201,True,0,0,0,0,29,-5426,-0.6000000000000005,-68,23,-5901,-6,-9,24,-10,-1,0,-1,-1,0,-2,-1,0
202,True,1,1,0,1,26,5969,0.5999999999999996,33,6,3549,6,9,-25,0,2,0,1,1,0,1,1,1
203,True,1,1,0,1,17,7578,0.5999999999999996,67,-11,9100,8,11,3,5,1,1,0,0,0,2,1,1
204,False,1,0,0,0,23,436,0.0,64,12,4275,0,-6,126,3,0,0,0,0,0,-1,0,0
205,False,1,0,0,1,27,-3807,-0.5999999999999996,-80,19,-5608,-4,-2,74,-4,0,-1,0,0,0,1,-1,0
206,True,1,0,0,0,34,4781,0.5999999999999996,26,4,8398,8,11,0,3,0,0,0,0,0,-1,1,1
207,True,1,0,0,0,33,2541,0.6000000000000014,28,17,-491,2,3,12,2,0,0,0,0,0,-1,-1,1
208,False,1,0,0,0,21,-2604,-0.40000000000000036,-25,0,-4176,-7,-5,7,-6,0,0,0,0,0,-2,1,0
209,False,1,1,0,0,19,-3883,-0.5999999999999996,-34,-9,-7990,-4,-6,-3,0,1,-1,1,-1,0,-1,1,0
210,False,0,0,0,1,26,-1312,-0.5999999999999996,58,12,1992,-8,-7,-53,-7,0,0,0,0,0,1,1,0
211,True,1,0,0,1,23,424,-0.1999999999999993,44,9,-1398,-1,-2,-13,1,0,0,0,0,0,1,-1,0
212,True,0,0,0,0,27,-2439,-0.1999999999999993,-26,1,7050,-4,-1,-8,-4,0,0,0,0,0,-1,-1,0
213,False,0,0,0,0,32,-2468,-0.40000000000000036,38,-31,-3024,-3,-3,-51,3,0,0,0,0,0,-1,-1,0
214,True,1,0,0,0,28,6556,0.1999999999999993,22,-4,11854,9,13,-27,2,0,-1,0,0,0,-1,1,1
215,False,0,0,0,0,30,-3695,-0.20000000000000107,14,-26,-3911,-7,-10,-7,5,0,0,0,0,0,-2,-1,0
216,True,1,1,0,1,22,1702,0.1999999999999993,-17,16,4101,5,2,6,-3,1,0,0,1,0,1,1,1
217,True,1,1,0,0,34,4068,0.40000000000000036,34,-4,10403,9,3,10,-9,1,0,0,1,0,0,-1,1
218,False,0,0,0,0,21,-3045,-0.20000000000000107,-36,-8,-371,-6,-9,4,7,1,0,1,-1,0,-2,1,0
219,False,0,0,0,0,38,-1011,-0.40000000000000036,-19,-31,1574,2,5,0,5,0,0,0,0,0,-1,-1,1
