blueWins,blueTotalGolds,blueTotalLevel,blueTotalMinionKills,blueTotalJungleMinionKills,blueTotalDamageToChampion,blueFirstBlood,blueKill,blueDeath,blueAssist,blueWardPlaced,blueWardKills,blueFirstTower,blueFirstInhibitor,blueTowerKills,blueMidTowerKills,blueTopTowerKills,blueBotTowerKills,blueInhibitor,blueFirstDragon,blueDragon,blueRiftHeralds,redTotalGolds,redTotalLevel,redTotalMinionKills,redTotalJungleMinionKills,redTotalDamageToChampion,redFirstBlood,redKill,redDeath,redAssist,redWardPlaced,redWardKills,redFirstTower,redFirstInhibitor,redTowerKills,redMidTowerKills,redTopTowerKills,redBotTowerKills,redInhibitor,redFirstDragon,redDragon,redRiftHeralds,matchMin,blueWATER_DRAGON,blueFIRE_DRAGON,blueAIR_DRAGON,blueEARTH_DRAGON,blueCHEMTECH_DRAGON,blueHEXTECH_DRAGON,redWATER_DRAGON,redFIRE_DRAGON,redAIR_DRAGON,redEARTH_DRAGON,redCHEMTECH_DRAGON,redHEXTECH_DRAGON
0,14342,28,210,44,10873,0,8,3,12,27,3,0,0,0,0,0,0,0,0,0,0,15860,36,194,56,13634,1,3,8,4,17,0,0,0,0,0,0,0,0,1,1,0,37,0,0,0,0,0,0,0,1,0,0,0,0
1,11842,26,169,32,11798,1,6,6,6,15,1,0,0,0,0,0,0,0,0,0,1,17142,36,192,43,17779,0,6,6,4,17,1,0,0,0,0,0,0,0,1,1,0,30,0,0,0,0,0,0,0,0,0,1,0,0
0,13621,28,188,60,12482,0,6,4,9,10,1,0,0,0,0,0,0,0,0,0,0,16829,38,234,36,13385,1,4,6,6,12,1,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0
0,11821,26,168,42,11380,1,4,3,4,10,5,0,0,0,0,0,0,0,0,0,0,15816,37,193,40,14383,0,3,4,3,20,3,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0
0,15090,27,174,44,13769,1,14,5,12,115,2,0,0,0,0,0,0,0,1,1,0,16951,35,155,43,19795,0,5,14,4,11,1,0,0,0,0,0,0,0,0,0,0,32,0,0,0,1,0,0,0,0,0,0,0,0
0,12810,26,205,52,9329,0,3,5,3,17,0,0,0,0,0,0,0,0,0,0,0,17085,38,217,64,11617,1,5,3,9,14,1,0,0,0,0,0,0,0,1,1,0,41,0,0,0,0,0,0,0,0,1,0,0,0
1,15369,28,201,48,15462,1,11,4,12,15,2,0,0,0,0,0,0,0,0,0,0,17038,35,185,28,11436,0,4,11,5,10,2,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0
1,13635,26,210,27,10538,1,7,8,4,18,9,0,0,0,0,0,0,0,0,0,0,17741,36,198,36,15280,0,8,7,8,20,8,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0
1,12510,26,169,40,7684,1,6,1,7,15,0,0,0,0,0,0,0,0,0,0,1,15360,37,204,56,12473,0,1,6,0,10,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0
0,12114,25,168,36,11302,0,6,14,3,12,1,0,0,0,0,0,0,0,0,0,0,19781,38,162,44,18781,1,14,6,10,13,2,0,0,0,0,0,0,0,1,1,0,25,0,0,0,0,0,0,0,0,0,0,0,1
1,14070,24,148,28,15730,0,11,11,8,12,1,0,0,0,0,0,0,0,0,0,1,18828,34,167,32,19171,1,11,11,11,16,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0
1,13651,26,188,40,13716,1,8,5,6,16,2,0,0,0,0,0,0,0,0,0,0,16274,36,201,35,14362,0,5,8,6,17,4,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0
1,12237,29,165,52,4830,1,6,3,6,12,3,0,0,0,0,0,0,0,0,0,1,17744,36,203,44,12515,0,3,6,6,27,1,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0
1,13318,26,188,37,10711,0,7,6,7,14,4,0,0,0,0,0,0,0,0,0,0,17604,36,195,50,11508,1,6,7,6,13,3,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0
1,12753,25,126,46,7914,0,6,6,7,11,5,0,0,0,0,0,0,0,0,0,0,17563,37,254,36,15219,1,6,6,5,14,1,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0
0,11812,26,183,44,11554,0,3,8,1,19,3,0,0,0,0,0,0,0,0,0,0,18392,38,206,44,12300,1,8,3,5,14,6,0,0,0,0,0,0,0,1,1,0,25,0,0,0,0,0,0,0,0,0,1,0,0
0,11600,27,176,48,10808,1,4,7,3,15,3,0,0,0,0,0,0,0,0,0,0,17967,39,216,52,14801,0,7,4,7,14,5,0,0,0,0,0,0,0,1,1,0,26,0,0,0,0,0,0,0,0,0,0,0,1
0,10658,26,173,51,7330,1,1,8,1,16,4,0,0,0,0,0,0,0,1,1,0,17594,37,192,44,13985,0,8,1,8,17,1,0,0,0,0,0,0,0,0,0,0,32,0,1,0,0,0,0,0,0,0,0,0,0
0,11754,26,175,36,7744,1,4,4,4,21,3,0,0,0,0,0,0,0,0,0,0,16673,39,205,52,14133,0,4,4,4,12,2,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0
1,13250,26,172,44,9665,0,8,5,9,12,4,0,0,0,0,0,0,0,1,1,0,18394,37,187,52,16199,1,5,8,7,13,0,0,0,0,0,0,0,0,0,0,0,21,0,1,0,0,0,0,0,0,0,0,0,0
1,14255,27,187,55,14043,0,10,9,11,18,4,0,0,0,0,0,0,0,0,0,0,19125,36,169,34,12994,1,9,10,7,16,1,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0
0,12567,27,182,40,9736,0,5,6,4,12,0,0,0,0,0,0,0,0,0,0,0,17715,39,197,56,16399,1,6,5,5,13,1,0,0,0,0,0,0,0,1,1,1,22,0,0,0,0,0,0,0,0,0,1,0,0
1,11175,25,193,52,8200,0,2,5,3,22,1,0,0,0,0,0,0,0,0,0,0,17553,38,220,44,12225,1,5,2,5,19,3,0,0,0,0,0,0,0,0,0,1,41,0,0,0,0,0,0,0,0,0,0,0,0
1,17137,29,206,52,14226,1,13,5,15,9,1,0,0,0,0,0,0,0,0,0,1,17422,34,185,38,11731,0,5,13,4,10,0,1,0,1,0,0,1,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0
0,15122,26,181,56,12108,1,10,4,17,17,1,0,0,0,0,0,0,0,0,0,1,16294,36,176,40,13144,0,4,10,5,24,2,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0
1,14497,29,187,52,14146,1,10,5,7,15,1,0,0,0,0,0,0,0,1,1,0,17083,38,222,47,13369,0,5,10,4,11,3,0,0,0,0,0,0,0,0,0,0,23,0,0,0,1,0,0,0,0,0,0,0,0
0,12274,28,194,48,14142,0,3,9,2,16,2,0,0,0,0,0,0,0,0,0,1,18530,38,197,44,16588,1,9,3,13,14,4,0,0,0,0,0,0,0,1,1,0,23,0,0,0,0,0,0,0,0,0,0,0,1
0,12272,26,191,36,9149,1,4,1,5,14,15,0,0,0,0,0,0,0,0,0,0,15153,35,214,59,9800,0,1,4,1,40,1,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0
0,13608,27,193,36,12464,0,8,4,10,12,5,0,0,0,0,0,0,0,0,0,0,16746,36,212,51,13336,1,4,8,4,14,2,0,0,0,0,0,0,0,1,1,1,31,0,0,0,0,0,0,1,0,0,0,0,0
1,15721,27,184,31,14986,0,14,6,22,13,4,0,0,0,0,0,0,0,0,0,0,17364,35,162,40,16809,1,6,14,7,11,1,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0
1,12665,27,192,48,7330,0,4,5,7,15,3,0,0,0,0,0,0,0,0,0,0,17547,38,203,52,9825,1,5,4,5,15,4,0,0,0,0,0,0,0,1,1,0,37,0,0,0,0,0,0,0,1,0,0,0,0
0,12920,28,197,64,9461,0,4,4,3,24,2,0,0,0,0,0,0,0,0,0,0,17182,38,189,52,12003,1,4,4,5,79,1,0,0,0,0,0,0,0,0,0,1,32,0,0,0,0,0,0,0,0,0,0,0,0
0,12036,26,172,52,7077,0,5,12,3,14,1,0,0,0,0,0,0,0,0,0,0,20081,37,186,52,18328,1,12,5,11,12,3,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0
1,14702,26,183,44,12247,1,11,3,10,19,6,0,0,0,0,0,0,0,0,0,0,15320,34,167,36,10815,0,3,11,2,29,1,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0
1,12951,27,210,44,13453,1,6,2,5,16,3,0,0,0,0,0,0,0,1,1,0,15217,37,166,48,11947,0,2,6,3,11,3,0,0,0,0,0,0,0,0,0,0,30,0,1,0,0,0,0,0,0,0,0,0,0
0,15683,28,203,39,19164,0,11,12,10,13,5,0,0,0,0,0,0,0,0,0,1,20418,39,193,60,20339,1,12,11,14,14,2,0,0,0,0,0,0,0,1,1,0,26,0,0,0,0,0,0,1,0,0,0,0,0
0,12159,28,187,52,8336,0,3,2,5,12,3,0,0,0,0,0,0,0,1,1,0,15046,37,214,36,11317,1,2,3,2,16,3,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,1,0,0,0,0,0,0,0
0,11771,27,179,44,8902,1,5,6,4,54,2,0,0,0,0,0,0,0,0,0,0,17476,38,185,48,14873,0,6,5,8,15,13,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0
1,11429,27,164,48,12409,0,6,8,5,10,1,0,0,0,0,0,0,0,0,0,1,19509,37,217,40,20704,1,8,6,9,13,1,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0
0,12044,26,194,52,9327,0,3,2,6,18,0,0,0,0,0,0,0,0,1,1,0,14830,39,187,48,8295,1,2,3,1,10,2,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,1,0,0,0,0,0,0,0
1,13320,27,196,52,12000,1,6,4,8,16,4,0,0,0,0,0,0,0,0,0,1,15752,39,190,40,14596,0,4,6,10,19,2,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0
0,11525,27,189,47,9030,0,4,7,4,11,1,0,0,0,0,0,0,0,0,0,0,17839,37,206,40,17116,1,7,4,7,8,0,0,0,0,0,0,0,0,1,1,0,42,0,0,0,0,0,0,0,1,0,0,0,0
0,12130,26,204,50,7929,0,3,12,5,19,2,0,0,0,0,0,0,0,0,0,0,20099,38,243,41,14969,1,12,3,11,10,5,0,0,0,0,0,0,0,1,1,0,31,0,0,0,0,0,0,0,0,0,1,0,0
1,12628,26,184,35,11486,1,8,5,6,12,1,0,0,0,0,0,0,0,0,0,0,17246,38,210,49,16187,0,5,8,3,10,2,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0
0,12522,27,202,48,10047,1,4,3,4,14,2,0,0,0,0,0,0,0,0,0,0,15087,38,200,51,8454,0,3,4,1,13,1,0,0,0,0,0,0,0,1,1,0,23,0,0,0,0,0,0,1,0,0,0,0,0
1,13226,26,190,41,12797,1,8,7,8,27,7,0,0,0,0,0,0,0,0,0,0,18128,37,204,54,16067,0,7,8,4,15,1,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0
0,12424,26,153,44,13920,1,8,9,6,21,4,0,0,0,0,0,0,0,0,0,0,17515,36,197,44,17473,0,9,8,9,40,2,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0
0,13133,26,176,32,8919,0,7,13,6,13,0,0,0,0,0,0,0,0,0,0,0,20694,37,212,52,18708,1,13,7,18,13,2,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0
1,13258,27,190,40,11938,1,7,7,6,15,2,0,0,0,0,0,0,0,0,0,1,17137,35,185,44,15139,0,7,7,4,22,2,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0
0,12173,27,158,31,11557,1,6,8,4,9,1,0,0,0,0,0,0,0,0,0,0,17900,36,170,52,17502,0,8,6,8,21,0,0,0,0,0,0,0,0,0,0,1,27,0,0,0,0,0,0,0,0,0,0,0,0
1,13548,27,161,40,11146,1,10,5,9,15,4,0,0,0,0,0,0,0,0,0,0,16590,34,178,24,14286,0,5,10,6,22,2,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0
0,11912,28,203,52,8551,1,3,3,1,17,2,0,0,0,0,0,0,0,0,0,0,16130,40,174,68,12372,0,3,3,1,17,4,0,0,0,0,0,0,0,1,1,0,24,0,0,0,0,0,0,0,0,0,0,1,0
0,11889,25,163,52,10207,0,3,9,3,10,2,0,0,0,0,0,0,0,0,0,1,18833,36,221,40,17984,1,9,3,13,34,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0
1,12634,25,132,40,11343,0,9,6,12,16,5,0,0,0,0,0,0,0,1,1,0,19041,36,262,48,17177,1,6,9,5,10,3,0,0,0,0,0,0,0,0,0,1,38,0,0,1,0,0,0,0,0,0,0,0,0
1,13261,28,186,44,10068,1,7,3,6,13,1,0,0,0,0,0,0,0,0,0,0,15836,37,202,43,12235,0,3,7,4,10,3,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0
1,11200,25,180,44,8284,0,2,3,4,13,3,0,0,0,0,0,0,0,1,1,0,15518,37,190,48,10455,1,3,2,3,23,1,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,1,0,0,0,0,0,0
0,11873,27,198,44,8943,1,3,6,3,11,1,0,0,0,0,0,0,0,0,0,0,17003,37,205,47,13544,0,6,3,4,11,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0
0,12663,27,192,50,13057,1,5,5,3,10,4,0,0,0,0,0,0,0,0,0,0,16429,38,170,41,15369,0,5,5,6,13,1,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0
1,12265,26,187,60,9265,0,3,6,5,16,1,0,0,0,0,0,0,0,1,1,0,17018,38,178,44,15094,1,6,3,10,12,5,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,1,0,0,0,0,0,0,0
0,12718,26,175,40,11344,0,6,10,6,12,2,0,0,0,0,0,0,0,0,0,0,19221,37,215,52,15021,1,10,6,10,15,2,0,0,0,0,0,0,0,1,1,0,25,0,0,0,0,0,0,0,1,0,0,0,0
0,12757,28,204,59,8697,1,4,4,5,14,3,0,0,0,0,0,0,0,1,1,0,16770,38,206,52,10871,0,4,4,11,14,1,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,1,0,0,0,0,0,0,0
1,13315,26,227,48,12135,0,5,2,5,12,0,0,0,0,0,0,0,0,1,1,0,15505,38,213,44,8461,1,2,5,1,12,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,1,0,0,0,0,0,0,0
1,15434,27,155,48,18094,1,14,9,18,18,2,0,0,0,0,0,0,0,0,0,0,20321,36,169,39,20367,0,9,14,11,22,3,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0
1,13920,28,227,53,11277,0,8,3,7,16,3,0,0,0,0,0,0,0,1,1,0,16873,39,216,54,13125,1,3,8,2,13,2,0,0,0,0,0,0,0,0,0,0,21,0,0,1,0,0,0,0,0,0,0,0,0
1,13835,27,179,40,14276,1,10,1,6,26,6,0,0,0,0,0,0,0,0,0,0,15126,36,172,48,12575,0,1,10,1,15,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0
1,13618,28,231,55,8311,1,3,0,3,13,5,0,0,0,0,0,0,0,1,1,0,14382,37,199,48,9809,0,0,3,0,13,1,0,0,0,0,0,0,0,0,0,0,20,0,0,1,0,0,0,0,0,0,0,0,0
0,11607,27,206,44,9241,1,2,8,4,13,9,0,0,0,0,0,0,0,0,0,0,17791,40,234,56,15166,0,8,2,5,37,2,0,0,0,0,0,0,0,1,1,0,30,0,0,0,0,0,0,0,1,0,0,0,0
0,10736,26,169,48,8687,0,1,10,2,47,3,0,0,0,0,0,0,0,1,1,0,20092,40,232,52,16386,1,10,1,10,18,4,0,0,0,0,0,0,0,0,0,0,31,1,0,0,0,0,0,0,0,0,0,0,0
0,11665,27,186,44,6013,0,3,6,3,15,5,0,0,0,0,0,0,0,0,0,0,17548,38,215,60,11504,1,6,3,7,14,2,0,0,0,0,0,0,0,1,1,0,24,0,0,0,0,0,0,0,0,0,0,0,1
1,12346,28,238,62,7475,0,2,1,3,13,6,0,0,0,0,0,0,0,1,1,0,15308,36,227,49,7489,1,1,2,1,17,2,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,1,0,0,0,0,0,0
0,13694,28,200,52,10015,1,7,6,6,18,3,0,0,0,0,0,0,0,0,0,0,18100,37,202,52,15482,0,6,7,8,14,2,0,0,0,0,0,0,0,1,1,1,30,0,0,0,0,0,0,0,0,0,0,1,0
0,12134,25,179,36,10651,0,6,5,4,72,5,0,0,0,0,0,0,0,0,0,0,16216,36,155,56,15730,1,5,6,3,17,1,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0
0,13533,28,188,44,12511,1,6,5,11,13,4,0,0,0,0,0,0,0,0,0,0,16488,38,203,48,14188,0,5,6,6,12,1,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0
0,11162,25,131,48,8783,0,4,4,5,9,3,0,0,0,0,0,0,0,0,0,0,17062,37,207,36,12500,1,4,4,3,16,2,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0
1,13357,27,204,51,9730,0,5,5,4,25,5,0,0,0,0,0,0,0,0,0,1,16321,37,230,48,13105,1,5,5,6,17,6,0,0,0,0,0,0,0,1,1,0,18,0,0,0,0,0,0,1,0,0,0,0,0
0,11031,26,161,56,7029,0,4,10,2,8,0,0,0,0,0,0,0,0,0,0,0,21097,38,231,52,21409,1,10,4,7,10,1,0,0,0,0,0,0,0,1,1,0,20,0,0,0,0,0,0,0,0,0,1,0,0
0,12192,27,148,43,7789,0,8,5,9,7,4,0,0,0,0,0,0,0,0,0,0,18154,37,208,36,16624,1,5,8,4,16,2,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0
0,11028,26,183,54,9921,1,1,8,0,14,1,0,0,0,0,0,0,0,0,0,0,18025,40,233,52,12921,0,8,1,5,13,4,0,0,0,0,0,0,0,1,1,0,25,0,0,0,0,0,0,0,1,0,0,0,0
1,13701,24,155,40,13513,1,12,5,10,17,0,0,0,0,0,0,0,0,0,0,0,16272,33,173,32,16157,0,5,12,2,10,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0
0,8851,21,127,35,4062,0,0,5,0,9,1,0,0,0,0,0,0,0,0,0,0,20313,39,238,64,10456,1,5,0,4,17,0,1,0,1,0,1,0,0,1,1,1,18,0,0,0,0,0,0,0,0,1,0,0,0
