,gameId,blueWins,blueTotalGolds,blueCurrentGolds,blueTotalLevel,blueAvgLevel,blueTotalMinionKills,blueTotalJungleMinionKills,blueTotalDamageToChampion,blueFirstBlood,blueKill,blueDeath,blueAssist,blueWardPlaced,blueWardKills,blueFirstTower,blueFirstInhibitor,blueFirstTowerLane,blueTowerKills,blueMidTowerKills,blueTopTowerKills,blueBotTowerKills,blueInhibitor,blueFirstDragon,blueDragonType,blueDragon,blueRiftHeralds,redWins,redTotalGolds,redCurrentGolds,redTotalLevel,redAvgLevel,redTotalMinionKills,redTotalJungleMinionKills,redTotalDamageToChampion,redFirstBlood,redKill,redDeath,redAssist,redWardPlaced,redWardKills,redFirstTower,redFirstInhibitor,redFirstTowerLane,redTowerKills,redMidTowerKills,redTopTowerKills,redBotTowerKills,redInhibitor,redFirstDragon,redDragonType,redDragon,redRiftHeralds,matchMin
10,KR_6427059200,False,15992,3807,32,6.4,202,48,12631,1,8,1,7,50,2,0,0,,0,0,0,0,0,0,,0,0,True,12720,2505,32,6.4,188,48,8350,0,1,8,0,14,2,0,0,,0,0,0,0,0,0,,0,0,43
11,KR_6446520388,False,15078,4448,31,6.2,208,52,10451,1,5,7,2,33,4,0,0,,0,0,0,0,0,0,,0,0,True,15315,3900,33,6.6,186,52,12405,0,7,5,10,14,3,0,0,,0,0,0,0,0,0,,0,1,29
12,KR_6445583025,True,16458,4648,33,6.6,171,52,16748,1,10,6,6,13,2,0,0,,0,0,0,0,0,0,,0,0,False,14787,3207,31,6.2,177,36,13523,0,6,10,7,20,0,0,0,,0,0,0,0,0,0,,0,0,32
13,KR_6445589881,True,16431,3271,32,6.4,189,56,13738,0,9,6,5,17,1,0,0,,0,0,0,0,0,1,WATER_DRAGON,1,0,False,15423,3883,33,6.6,180,39,16301,1,6,9,7,14,2,0,0,,0,0,0,0,0,0,,0,1,33
14,KR_6445857401,False,14919,3004,30,6.0,188,48,11160,1,6,4,7,15,1,0,0,,0,0,0,0,0,0,,0,0,True,13655,1635,31,6.2,194,44,11722,0,4,6,5,40,4,0,0,,0,0,0,0,0,0,,0,0,23
15,KR_6429563494,False,15050,3605,32,6.4,186,52,14226,1,6,5,5,12,2,0,0,,0,0,0,0,0,1,CHEMTECH_DRAGON,1,0,True,14639,3299,32,6.4,207,48,10704,0,5,6,3,12,3,0,0,,0,0,0,0,0,0,,0,0,32
16,KR_6442131743,False,13534,2384,30,6.0,195,33,10958,0,3,7,7,13,1,0,0,,0,0,0,0,0,0,,0,0,True,15654,5444,31,6.2,192,50,11307,1,7,3,10,16,0,0,0,,0,0,0,0,0,0,,0,0,28
17,KR_6439395914,False,18201,2626,33,6.6,190,48,14726,0,11,3,19,7,3,0,0,,0,0,0,0,0,1,FIRE_DRAGON,1,0,True,14588,2458,32,6.4,196,44,13790,1,3,11,2,13,1,0,0,,0,0,0,0,0,0,,0,1,24
18,KR_6444174758,False,15282,2722,32,6.4,204,43,11750,0,6,6,7,17,2,0,0,,0,0,0,0,0,0,,0,0,True,15369,1979,31,6.2,178,60,11569,1,6,6,7,16,3,0,0,,0,0,0,0,0,1,FIRE_DRAGON,1,0,33
19,KR_6446343706,False,14699,3374,32,6.4,232,48,10159,0,3,6,5,16,5,0,0,,0,0,0,0,0,0,,0,0,True,15558,4373,33,6.6,203,36,11171,1,6,3,5,72,2,0,0,,0,0,0,0,0,0,,0,0,29
20,KR_6446613085,False,15109,3359,31,6.2,166,43,10045,0,6,6,12,20,3,0,0,,0,0,0,0,0,0,,0,0,True,15583,1458,33,6.6,204,56,13631,1,6,6,3,17,4,0,0,,0,0,0,0,0,1,WATER_DRAGON,1,1,32
21,KR_6445443192,True,14959,2344,30,6.0,183,36,10830,1,6,4,9,15,3,0,0,,0,0,0,0,0,0,,0,0,False,13749,2029,30,6.0,177,52,14305,0,4,6,3,14,2,0,0,,0,0,0,0,0,0,,0,0,36
22,KR_6443852215,True,16016,3316,30,6.0,173,36,15908,0,9,11,13,16,1,0,0,,0,0,0,0,0,0,,0,0,False,15950,2510,30,6.0,171,44,15023,1,11,9,11,15,2,0,0,,0,0,0,0,0,0,,0,0,26
23,KR_6405069597,False,12177,3922,32,6.4,195,44,8114,0,0,5,0,35,2,0,0,,0,0,0,0,0,0,,0,0,True,14764,3999,33,6.6,229,40,11490,1,5,0,7,16,3,0,0,,0,0,0,0,0,0,,0,0,23
24,KR_6402220280,True,15068,3123,32,6.4,177,52,11129,1,5,5,4,15,2,0,0,,0,0,0,0,0,0,,0,0,False,14944,2919,32,6.4,189,41,15508,0,5,5,6,20,3,0,0,,0,0,0,0,0,0,,0,0,37
25,KR_6445492379,True,14500,3260,34,6.8,201,48,8784,1,4,2,3,129,4,0,0,,0,0,0,0,0,0,,0,0,False,13719,3974,33,6.6,215,44,8434,0,2,4,2,17,2,0,0,,0,0,0,0,0,0,,0,0,17
26,KR_6437728801,False,13923,1528,31,6.2,180,32,15310,1,5,14,4,10,1,0,0,,0,0,0,0,0,0,,0,0,True,17736,3901,35,7.0,163,56,18452,0,14,5,9,11,0,0,0,,0,0,0,0,0,0,,0,1,23
27,KR_6398654325,True,13531,2426,32,6.4,186,44,12549,0,2,5,1,14,7,0,0,,0,0,0,0,0,0,,0,1,False,14412,2867,32,6.4,191,40,11071,1,5,2,10,19,3,0,0,,0,0,0,0,0,1,HEXTECH_DRAGON,1,0,30
28,KR_6436467900,False,12108,3048,32,6.4,170,47,8339,0,1,3,0,10,2,0,0,,0,0,0,0,0,0,,0,0,True,14608,2178,33,6.6,223,52,11425,1,3,1,2,21,2,0,0,,0,0,0,0,0,1,CHEMTECH_DRAGON,1,0,29
29,KR_6436080268,False,13696,966,29,5.8,188,36,12337,1,3,5,4,11,1,0,0,,0,0,0,0,0,0,,0,0,True,14642,5232,33,6.6,190,68,12778,0,5,3,2,15,2,0,0,,0,0,0,0,0,0,,0,0,23
30,KR_6325861106,False,13736,1661,32,6.4,171,56,12208,0,3,7,3,11,3,0,0,,0,0,0,0,0,0,,0,1,True,14774,1214,32,6.4,168,40,14716,1,7,3,4,17,2,0,0,,0,0,0,0,0,1,WATER_DRAGON,1,0,26
31,KR_6446632022,False,13957,2582,32,6.4,200,40,10390,0,5,3,3,17,2,0,0,,0,0,0,0,0,0,,0,0,True,13885,3050,31,6.2,178,48,9860,1,3,5,3,16,1,0,0,,0,0,0,0,0,1,AIR_DRAGON,1,0,38
32,KR_6374401077,True,13497,2227,33,6.6,190,43,10621,1,3,3,3,0,4,0,0,,0,0,0,0,0,0,,0,0,False,13528,3143,32,6.4,198,41,11638,0,3,3,3,0,1,0,0,,0,0,0,0,0,0,,0,0,39
33,KR_6445787386,False,15593,2798,31,6.2,166,44,14055,1,9,6,10,15,4,0,0,,0,0,0,0,0,1,EARTH_DRAGON,1,0,True,15435,2239,32,6.4,186,52,14853,0,6,9,10,15,4,0,0,,0,0,0,0,0,0,,0,0,26
34,KR_6440375026,True,15536,4531,33,6.6,220,46,12844,1,6,1,3,21,1,0,0,,0,0,0,0,0,1,CHEMTECH_DRAGON,1,0,False,12728,2513,32,6.4,196,37,9739,0,1,6,1,15,5,0,0,,0,0,0,0,0,0,,0,0,34
35,KR_6441225811,False,15613,2593,31,6.2,183,35,12746,0,6,9,8,20,2,0,0,,0,0,0,0,0,0,,0,0,True,16138,1668,31,6.2,190,52,12596,1,9,6,10,14,4,0,0,,0,0,0,0,0,0,,0,1,25
36,KR_6445805492,True,13881,2841,31,6.2,185,36,14121,0,3,7,1,14,3,0,0,,0,0,0,0,0,0,,0,0,False,15210,2615,32,6.4,167,44,13514,1,7,3,10,14,0,0,0,,0,0,0,0,0,0,,0,0,33
37,KR_6445378569,True,12568,2783,34,6.8,216,44,10438,0,0,1,0,32,4,0,0,,0,0,0,0,0,0,,0,0,False,13400,2985,32,6.4,216,43,6301,1,1,0,2,18,13,0,0,,0,0,0,0,0,0,,0,0,27
38,KR_6445394552,False,15183,3673,33,6.6,213,48,11249,0,5,5,8,27,2,0,0,,0,0,0,0,0,0,,0,0,True,14189,3564,32,6.4,188,43,11902,1,5,5,3,14,0,0,0,,0,0,0,0,0,0,,0,0,26
39,KR_6444325476,False,15374,1594,33,6.6,199,52,12509,1,6,3,5,12,2,0,0,,0,0,0,0,0,0,,0,0,True,13329,2494,31,6.2,165,60,9681,0,3,6,6,9,0,0,0,,0,0,0,0,0,1,FIRE_DRAGON,1,0,23
40,KR_6445727506,False,14316,2706,31,6.2,179,52,12649,1,4,3,3,13,0,0,0,,0,0,0,0,0,1,EARTH_DRAGON,1,0,True,13485,4000,30,6.0,181,52,11592,0,3,4,5,14,0,0,0,,0,0,0,0,0,0,,0,0,32
41,KR_6446392852,True,13981,2716,33,6.6,195,60,9703,0,4,1,2,7,2,0,0,,0,0,0,0,0,0,,0,0,False,12822,3342,32,6.4,189,51,10893,1,1,4,0,16,2,0,0,,0,0,0,0,0,0,,0,1,21
42,KR_6445589546,False,13293,1618,33,6.6,195,36,9595,0,3,4,2,8,2,0,0,,0,0,0,0,0,0,,0,0,True,15195,2705,33,6.6,206,55,12296,1,4,3,3,12,1,0,0,,0,0,0,0,0,1,AIR_DRAGON,1,0,31
43,KR_6444014038,False,14417,2662,32,6.4,154,56,14140,0,5,10,5,11,2,0,0,,0,0,0,0,0,0,,0,0,True,16781,1316,32,6.4,179,52,13166,1,10,5,11,15,1,0,0,,0,0,0,0,0,1,WATER_DRAGON,1,0,32
44,KR_6439312913,False,14445,4680,32,6.4,207,36,9989,0,4,3,4,28,6,0,0,,0,0,0,0,0,1,CHEMTECH_DRAGON,1,0,True,14414,6149,34,6.8,188,64,9842,1,3,4,1,18,1,0,0,,0,0,0,0,0,0,,0,0,31
45,KR_6443219983,True,14464,4999,33,6.6,220,52,12018,0,3,7,2,18,4,0,0,,0,0,0,0,0,1,HEXTECH_DRAGON,1,0,False,15704,2923,31,6.2,188,35,12558,1,7,3,9,84,2,0,0,,0,0,0,0,0,0,,0,0,25
46,KR_6424760695,True,14804,3579,31,6.2,192,51,10067,1,4,5,4,14,0,0,0,,0,0,0,0,0,0,,0,0,False,15328,2669,33,6.6,182,48,11668,0,5,4,7,12,2,0,0,,0,0,0,0,0,0,,0,0,34
47,KR_6443706964,False,14558,4222,29,5.8,157,32,16613,0,7,14,7,13,2,0,0,,0,0,0,0,0,0,,0,0,True,18234,2514,34,6.8,207,39,20116,1,14,7,12,17,3,0,0,,0,0,0,0,0,0,,0,0,22
48,KR_6446467926,False,14302,2317,32,6.4,205,44,11863,0,5,8,7,14,2,0,0,,0,0,0,0,0,0,,0,0,True,14970,3015,31,6.2,169,36,12917,1,8,5,7,11,3,0,0,,0,0,0,0,0,0,,0,0,35
49,KR_6446688207,False,15653,3123,32,6.4,191,56,9393,1,6,2,7,11,17,0,0,,0,0,0,0,0,0,,0,0,True,12938,1818,31,6.2,180,40,10037,0,2,6,1,34,2,0,0,,0,0,0,0,0,0,,0,0,39
50,KR_6443678960,False,12665,1635,29,5.8,152,33,11836,0,3,9,5,15,1,0,0,,0,0,0,0,0,0,,0,0,True,16497,4947,33,6.6,180,42,15108,1,9,3,8,16,1,0,0,,0,0,0,0,0,1,CHEMTECH_DRAGON,1,0,19
51,KR_6347252592,False,13824,3669,32,6.4,177,44,10602,0,2,11,1,12,0,0,0,,0,0,0,0,0,0,,0,0,True,16811,2746,33,6.6,207,40,16161,1,11,2,7,19,3,0,0,,0,0,0,0,0,0,,0,0,41
52,KR_6441971665,True,16437,3072,31,6.2,169,36,17516,0,10,7,7,17,2,0,0,,0,0,0,0,0,0,,0,0,False,14938,3428,32,6.4,178,44,11831,1,7,10,5,17,6,0,0,,0,0,0,0,0,0,,0,0,27
53,KR_6429568768,False,15592,2602,31,6.2,183,24,13749,0,10,8,13,10,4,0,0,,0,0,0,0,0,0,,0,0,True,16047,1776,31,6.2,167,52,14716,1,8,10,11,14,1,0,0,,0,0,0,0,0,0,,0,0,29
54,KR_6446408961,True,14324,1494,32,6.4,187,44,8332,0,4,5,6,13,2,0,0,,0,0,0,0,0,0,,0,0,False,14795,3680,32,6.4,174,59,11895,1,5,4,4,13,2,0,0,,0,0,0,0,0,1,CHEMTECH_DRAGON,1,1,28
55,KR_6444591650,False,15236,2651,33,6.6,193,52,11525,0,7,4,7,15,2,0,0,,0,0,0,0,0,0,,0,0,True,14639,3784,31,6.2,213,32,13024,1,4,7,4,15,4,0,0,,0,0,0,0,0,0,,0,0,28
56,KR_6438581808,False,13469,4429,33,6.6,174,40,13578,0,3,6,3,19,1,0,0,,0,0,0,0,0,0,,0,0,True,15453,4598,33,6.6,203,56,13762,1,6,3,5,14,1,0,0,,0,0,0,0,0,0,,0,0,30
57,KR_6444316286,False,14278,2763,30,6.0,173,40,12392,0,5,8,9,14,0,0,0,,0,0,0,0,0,1,CHEMTECH_DRAGON,1,0,True,15466,3476,32,6.4,177,48,13111,1,8,5,7,47,0,0,0,,0,0,0,0,0,0,,0,0,26
58,KR_6437270022,True,16177,3312,32,6.4,191,60,13341,1,5,0,7,75,2,0,0,,0,0,0,0,0,0,,0,0,False,12585,3235,32,6.4,188,44,6741,0,0,5,0,18,3,0,0,,0,0,0,0,0,0,,0,0,21
59,KR_6442826447,True,13922,3672,30,6.0,202,36,9787,1,4,5,4,12,1,0,0,,0,0,0,0,0,1,EARTH_DRAGON,1,0,False,14850,5145,32,6.4,214,52,8399,0,5,4,4,10,1,0,0,,0,0,0,0,0,0,,0,0,18
60,KR_6446592065,True,15005,2785,33,6.6,187,50,10889,0,5,5,5,16,3,0,0,,0,0,0,0,0,0,,0,0,False,14982,2087,32,6.4,197,41,11916,1,5,5,3,15,0,0,0,,0,0,0,0,0,0,,0,0,25
61,KR_6370480274,True,15194,5179,34,6.8,177,64,10927,1,5,2,4,0,1,0,0,,0,0,0,0,0,1,CHEMTECH_DRAGON,1,0,False,12867,3132,32,6.4,172,40,12939,0,2,5,2,0,1,0,0,,0,0,0,0,0,0,,0,0,26
62,KR_6446432140,True,14258,843,30,6.0,162,32,12049,0,7,11,12,12,1,0,0,,0,0,0,0,0,1,AIR_DRAGON,1,0,False,18165,4130,33,6.6,189,60,20717,1,11,7,14,77,1,0,0,,0,0,0,0,0,0,,0,0,32
63,KR_6396964461,True,13966,2041,31,6.2,203,39,11626,0,4,6,3,14,0,0,0,,0,0,0,0,0,0,,0,0,False,14759,2069,32,6.4,203,61,11656,1,6,4,2,9,3,0,0,,0,0,0,0,0,0,,0,0,29
64,KR_6445947313,True,13806,1381,32,6.4,181,56,9797,0,4,6,2,9,0,0,0,,0,0,0,0,0,0,,0,0,False,14727,4232,33,6.6,186,40,12329,1,6,4,5,12,0,0,0,,0,0,0,0,0,0,,0,0,32
65,KR_6436620622,True,15077,3317,32,6.4,202,48,15172,0,7,6,5,14,0,0,0,,0,0,0,0,0,1,EARTH_DRAGON,1,0,False,13862,5197,31,6.2,166,40,11141,1,6,7,6,9,2,0,0,,0,0,0,0,0,0,,0,0,21
66,KR_6435907278,True,15880,1815,33,6.6,170,48,13178,1,7,4,9,14,3,0,0,,0,0,0,0,0,0,,0,0,False,14478,1828,32,6.4,184,60,10933,0,4,7,10,16,3,0,0,,0,0,0,0,0,1,CHEMTECH_DRAGON,1,0,26
67,KR_6446698739,False,13155,1480,31,6.2,191,52,7957,0,1,5,2,16,1,0,0,,0,0,0,0,0,0,,0,0,True,15258,1583,33,6.6,219,56,10838,1,5,1,4,11,3,0,0,,0,0,0,0,0,0,,0,0,32
68,KR_6440247703,False,14908,3998,32,6.4,194,40,13055,1,6,10,5,14,2,0,0,,0,0,0,0,0,1,EARTH_DRAGON,1,0,True,16897,4597,33,6.6,206,44,13802,0,10,6,11,13,0,0,0,,0,0,0,0,0,0,,0,0,28
69,KR_6443808118,True,14535,3315,32,6.4,191,44,11405,1,5,5,6,10,14,0,0,,0,0,0,0,0,1,EARTH_DRAGON,1,0,False,14830,3455,33,6.6,193,52,13620,0,5,5,7,40,0,0,0,,0,0,0,0,0,0,,0,0,42
70,KR_6445396740,False,12837,1762,31,6.2,186,41,11624,0,2,9,0,16,11,0,0,,0,0,0,0,0,0,,0,0,True,16093,4328,33,6.6,204,44,16981,1,9,2,5,38,2,0,0,,0,0,0,0,0,1,WATER_DRAGON,1,0,22
71,KR_6445215571,True,14108,2808,31,6.2,209,36,9698,0,4,6,4,14,3,0,0,,0,0,0,0,0,0,,0,0,False,14683,2468,32,6.4,175,52,9857,1,6,4,5,15,3,0,0,,0,0,0,0,0,0,,0,0,42
72,KR_6369001919,True,16220,2770,32,6.4,202,40,13801,0,9,8,10,0,4,0,0,,0,0,0,0,0,1,EARTH_DRAGON,1,0,False,15774,4324,35,7.0,199,52,12460,1,8,9,5,0,3,0,0,,0,0,0,0,0,0,,0,0,27
73,KR_6445518587,True,16538,2138,33,6.6,193,32,14845,1,10,6,8,10,3,0,0,,0,0,0,0,0,0,,0,1,False,14660,2895,33,6.6,186,56,10458,0,6,10,4,14,0,0,0,,0,0,0,0,0,1,AIR_DRAGON,1,0,27
74,KR_6446697244,True,13995,2390,32,6.4,198,47,10998,0,3,6,6,11,0,0,0,,0,0,0,0,0,0,,0,0,False,15227,4386,32,6.4,197,44,11219,1,6,3,8,15,3,0,0,,0,0,0,0,0,1,HEXTECH_DRAGON,1,0,32
75,KR_6444693379,False,13003,3513,33,6.6,196,40,7686,0,2,5,2,16,3,0,0,,0,0,0,0,0,0,,0,0,True,14536,3801,32,6.4,196,52,12132,1,5,2,3,16,2,0,0,,0,0,0,0,0,1,EARTH_DRAGON,1,0,24
76,KR_6440793655,True,15865,4080,32,6.4,190,35,14037,1,8,4,11,18,3,0,0,,0,0,0,0,0,1,HEXTECH_DRAGON,1,0,False,13596,3146,32,6.4,168,48,13074,0,4,8,3,15,1,0,0,,0,0,0,0,0,0,,0,0,36
77,KR_6443439251,False,14765,5305,31,6.2,188,61,10482,1,3,3,2,11,2,0,0,,0,0,0,0,0,1,AIR_DRAGON,1,1,True,12843,1368,31,6.2,185,38,6054,0,3,3,2,11,3,0,0,,0,0,0,0,0,0,,0,0,39
78,KR_6434876387,False,14254,2434,32,6.4,192,40,12493,0,4,7,7,12,3,0,0,,0,0,0,0,0,0,,0,0,True,15872,5432,32,6.4,211,56,10913,1,7,4,9,47,1,0,0,,0,0,0,0,0,1,WATER_DRAGON,1,0,22
79,KR_6445690341,True,16144,3509,32,6.4,205,47,12522,0,6,7,2,20,3,1,0,TOP_LANE,1,0,1,0,0,1,EARTH_DRAGON,1,0,False,14291,2436,31,6.2,158,44,9474,1,7,6,4,12,1,0,0,,0,0,0,0,0,0,,0,0,25
80,KR_6436280930,True,16336,5121,31,6.2,163,48,13970,0,10,7,10,14,4,0,0,,0,0,0,0,0,1,HEXTECH_DRAGON,1,0,False,15498,3713,33,6.6,192,43,11216,1,7,10,4,18,3,0,0,,0,0,0,0,0,0,,0,1,29
81,KR_6438928680,False,14203,3563,32,6.4,185,35,12295,0,5,5,7,11,4,0,0,,0,0,0,0,0,0,,0,0,True,14962,3922,32,6.4,200,68,13384,1,5,5,4,14,1,0,0,,0,0,0,0,0,0,,0,0,30
82,KR_6423535237,False,14802,1977,31,6.2,201,50,11652,1,6,7,6,7,3,0,0,,0,0,0,0,0,0,,0,0,True,16098,4943,33,6.6,222,46,14250,0,7,6,8,19,1,0,0,,0,0,0,0,0,1,HEXTECH_DRAGON,1,0,31
83,KR_6419453270,True,15999,1369,31,6.2,196,44,14151,1,7,8,11,15,2,0,0,,0,0,0,0,0,0,,0,0,False,15870,3315,32,6.4,189,48,12299,0,8,7,9,25,1,0,0,,0,0,0,0,0,1,WATER_DRAGON,1,0,32
84,KR_6445380357,True,17135,5195,32,6.4,196,44,15052,1,8,6,9,13,3,0,0,,0,0,0,0,0,0,,0,0,False,14459,1599,32,6.4,182,32,11467,0,6,8,5,12,2,0,0,,0,0,0,0,0,0,,0,0,27
85,KR_6437583314,False,13733,3253,28,5.6,135,39,15301,0,5,16,4,21,2,0,0,,0,0,0,0,0,0,,0,0,True,20199,4064,33,6.6,181,52,22849,1,16,5,14,15,2,0,0,,0,0,0,0,0,1,WATER_DRAGON,1,1,22
86,KR_6431035472,True,16580,1965,30,6.0,154,44,15895,0,10,5,12,17,4,0,0,,0,0,0,0,0,1,FIRE_DRAGON,1,0,False,15085,4175,31,6.2,176,44,14378,1,5,10,3,158,2,0,0,,0,0,0,0,0,0,,0,0,34
87,KR_6439549763,False,13974,2049,30,6.0,144,32,10737,0,5,13,2,11,1,0,0,,0,0,0,0,0,0,,0,1,True,18655,3640,34,6.8,179,68,18731,1,13,5,11,13,3,0,0,,0,0,0,0,0,0,,0,0,20
88,KR_6443107946,True,17173,5598,32,6.4,172,38,14202,1,9,5,8,274,1,0,0,,0,0,0,0,0,0,,0,0,False,14070,2185,32,6.4,168,44,9665,0,5,9,3,24,2,0,0,,0,0,0,0,0,0,,0,0,30
89,KR_6443304465,False,13259,2754,31,6.2,159,43,8715,1,4,10,1,43,1,0,0,,0,0,0,0,0,0,,0,0,True,16576,4996,34,6.8,194,44,13061,0,10,4,11,15,2,0,0,,0,0,0,0,0,1,CHEMTECH_DRAGON,1,0,33
90,KR_6442393862,False,16130,4750,33,6.6,204,44,10910,1,6,3,7,14,2,0,0,,0,0,0,0,0,0,,0,1,True,13624,3524,31,6.2,161,52,9892,0,3,6,2,12,0,0,0,,0,0,0,0,0,0,,0,0,29
91,KR_6442166088,False,14168,3688,30,6.0,188,44,14330,0,4,6,7,8,2,0,0,,0,0,0,0,0,0,,0,0,True,14086,1991,30,6.0,158,32,9920,1,6,4,11,17,2,0,0,,0,0,0,0,0,1,EARTH_DRAGON,1,0,42
92,KR_6441930293,False,15275,1315,33,6.6,172,51,10621,1,7,2,6,13,0,0,0,,0,0,0,0,0,0,,0,1,True,13626,3191,33,6.6,205,36,9413,0,2,7,2,14,1,0,0,,0,0,0,0,0,0,,0,0,36
93,KR_6439109630,True,14749,3639,31,6.2,166,44,14052,1,5,8,6,18,0,0,0,,0,0,0,0,0,0,,0,0,False,15834,3664,32,6.4,195,44,13527,0,8,5,10,15,2,0,0,,0,0,0,0,0,0,,0,0,24
94,KR_6443966935,True,15852,2927,33,6.6,195,43,12703,1,8,5,6,13,6,0,0,,0,0,0,0,0,0,,0,0,False,14382,3892,33,6.6,184,36,10087,0,5,8,2,15,3,0,0,,0,0,0,0,0,0,,0,0,31
95,KR_6446642581,False,16816,3231,31,6.2,185,48,17040,1,10,6,11,14,2,0,0,,0,0,0,0,0,0,,0,0,True,14476,3526,31,6.2,173,40,12227,0,6,10,10,13,3,0,0,,0,0,0,0,0,0,,0,0,35
96,KR_6413775399,False,16420,3160,31,6.2,190,43,17783,1,10,6,23,16,2,0,0,,0,0,0,0,0,1,AIR_DRAGON,1,0,True,14962,3422,31,6.2,157,40,10177,0,6,10,6,13,1,0,0,,0,0,0,0,0,0,,0,0,19
97,KR_6446646182,False,15779,3439,34,6.8,179,64,11573,1,8,3,5,19,3,0,0,,0,0,0,0,0,0,,0,0,True,14453,2913,32,6.4,220,44,12614,0,3,8,3,16,3,0,0,,0,0,0,0,0,0,,0,1,28
98,KR_6433714727,False,15522,2697,30,6.0,181,49,12366,1,7,9,3,14,2,0,0,,0,0,0,0,0,0,,0,0,True,15039,4939,32,6.4,161,38,16008,0,9,7,7,15,3,0,0,,0,0,0,0,0,0,,0,0,35
99,KR_6439946260,True,15963,5238,32,6.4,214,52,11621,1,7,2,4,16,5,0,0,,0,0,0,0,0,1,WATER_DRAGON,1,0,False,12288,2768,31,6.2,170,52,8862,0,2,7,1,25,4,0,0,,0,0,0,0,0,0,,0,0,29
100,KR_6437430692,True,14924,3539,33,6.6,206,36,10382,1,5,1,8,16,2,0,0,,0,0,0,0,0,0,,0,0,False,12961,3016,32,6.4,204,56,7075,0,1,5,1,13,5,0,0,,0,0,0,0,0,1,FIRE_DRAGON,1,0,31
101,KR_6371794275,True,15294,5779,33,6.6,184,40,14099,0,8,4,7,0,1,0,0,,0,0,0,0,0,0,,0,0,False,14164,3004,32,6.4,190,36,11096,1,4,8,2,0,1,0,0,,0,0,0,0,0,0,,0,0,36
102,KR_6445387855,True,15138,5598,33,6.6,187,62,9827,0,5,7,3,13,3,0,0,,0,0,0,0,0,0,,0,1,False,15324,3274,32,6.4,190,48,10633,1,7,5,5,14,1,0,0,,0,0,0,0,0,1,EARTH_DRAGON,1,0,36
