,gameId,blueWins,blueTotalGolds,blueCurrentGolds,blueTotalLevel,blueAvgLevel,blueTotalMinionKills,blueTotalJungleMinionKills,blueTotalDamageToChampion,blueFirstBlood,blueKill,blueDeath,blueAssist,blueWardPlaced,blueWardKills,blueFirstTower,blueFirstInhibitor,blueFirstTowerLane,blueTowerKills,blueMidTowerKills,blueTopTowerKills,blueBotTowerKills,blueInhibitor,blueFirstDragon,blueDragonType,blueDragon,blueRiftHeralds,redWins,redTotalGolds,redCurrentGolds,redTotalLevel,redAvgLevel,redTotalMinionKills,redTotalJungleMinionKills,redTotalDamageToChampion,redFirstBlood,redKill,redDeath,redAssist,redWardPlaced,redWardKills,redFirstTower,redFirstInhibitor,redFirstTowerLane,redTowerKills,redMidTowerKills,redTopTowerKills,redBotTowerKills,redInhibitor,redFirstDragon,redDragonType,redDragon,redRiftHeralds,matchMin
11,KR_6431480270,True,27737,1667,45,9.0,366,95,24302,1,12,9,18,23,9,1,0,TOP_LANE,2,0,2,0,0,1,EARTH_DRAGON,1,1,False,24006,2826,42,8.4,302,63,24226,0,9,12,7,23,6,0,0,,1,0,0,1,0,0,FIRE_DRAGON,1,0,36
12,KR_6443646082,True,25626,4401,45,9.0,346,89,21244,1,13,9,8,29,1,0,0,,0,0,0,0,0,1,EARTH_DRAGON,1,1,False,24953,4243,43,8.6,366,50,28072,0,9,13,9,22,6,0,0,,0,0,0,0,0,0,,0,0,31
13,KR_6437615521,True,22430,3375,44,8.8,320,68,25764,1,5,9,4,21,5,0,0,,0,0,0,0,0,1,CHEMTECH_DRAGON,1,1,False,23591,3151,45,9.0,328,80,27540,0,9,5,8,29,3,0,0,,0,0,0,0,0,0,AIR_DRAGON,1,0,30
14,KR_6441766004,False,24867,2792,45,9.0,336,88,26917,1,9,13,17,65,5,0,0,,0,0,0,0,0,1,HEXTECH_DRAGON,1,0,True,26217,4273,43,8.6,305,72,21716,0,13,9,17,34,33,0,0,,0,0,0,0,0,0,,0,1,33
15,KR_6425476863,False,25158,5428,44,8.8,318,69,28994,1,12,16,9,18,9,0,0,,0,0,0,0,0,1,HEXTECH_DRAGON,1,0,True,27010,2755,46,9.2,291,63,32516,0,16,12,15,29,8,0,0,,0,0,0,0,0,0,,0,1,28
16,KR_6429563898,True,27989,3564,44,8.8,337,73,30892,0,13,9,12,58,9,1,0,MID_LANE,2,1,0,1,0,1,CHEMTECH_DRAGON,1,1,False,23618,2232,43,8.6,319,70,24727,1,9,13,7,30,6,0,0,,1,0,1,0,0,0,,0,0,29
17,KR_6446008310,False,25675,3025,44,8.8,318,77,27504,0,11,19,6,30,3,0,0,,0,0,0,0,0,0,,0,1,True,28402,3857,44,8.8,285,86,28546,1,19,11,18,28,4,0,0,,0,0,0,0,0,1,EARTH_DRAGON,1,0,31
18,KR_6445494313,False,24383,3218,43,8.6,353,55,22808,1,8,12,9,31,6,0,0,,0,0,0,0,0,1,WATER_DRAGON,1,1,True,23853,2258,43,8.6,305,75,24961,0,12,8,15,128,7,0,0,,0,0,0,0,0,0,,0,0,34
19,KR_6440418333,True,24238,3743,44,8.8,358,90,21864,1,6,6,10,67,5,0,0,,0,0,0,0,0,1,"HEXTECH_DRAGON,AIR_DRAGON",2,1,False,22359,2339,44,8.8,328,65,18517,0,6,6,7,19,29,0,0,,0,0,0,0,0,0,,0,0,27
20,KR_6433974555,False,22859,3574,44,8.8,305,83,21143,0,7,14,10,95,6,0,0,,0,0,0,0,0,0,,0,0,True,28740,4500,47,9.4,351,100,28415,1,14,7,18,39,6,1,0,MID_LANE,1,1,0,0,0,1,"AIR_DRAGON,HEXTECH_DRAGON",2,1,25
21,KR_6437281874,True,25433,8678,44,8.8,368,70,19286,0,7,8,5,16,8,1,0,TOP_LANE,1,0,1,0,0,0,,0,1,False,22768,1958,43,8.6,322,65,23536,1,8,7,9,33,4,0,0,,0,0,0,0,0,1,WATER_DRAGON,1,0,32
22,KR_6432588582,True,24129,1674,43,8.6,348,52,23002,0,10,12,6,25,5,0,0,,0,0,0,0,0,1,WATER_DRAGON,1,0,False,25538,3594,44,8.8,332,82,26910,1,12,10,16,25,8,0,0,,0,0,0,0,0,0,AIR_DRAGON,1,1,32
23,KR_6446394996,True,26287,2617,41,8.2,326,57,27629,0,11,11,13,28,6,1,0,MID_LANE,1,1,0,0,0,0,,0,1,False,23766,2781,38,7.6,302,51,25455,1,11,11,12,24,4,0,0,,0,0,0,0,0,0,,0,0,26
24,KR_6446456395,False,23702,3877,44,8.8,361,70,25196,1,6,6,7,28,4,0,0,,0,0,0,0,0,1,WATER_DRAGON,1,1,True,22848,3378,46,9.2,379,73,17452,0,6,6,7,20,5,0,0,,0,0,0,0,0,0,,0,0,41
25,KR_6446621428,False,23435,3231,43,8.6,338,72,18128,0,7,12,10,23,10,0,0,,0,0,0,0,0,0,HEXTECH_DRAGON,1,1,True,26752,4297,45,9.0,373,87,25121,1,12,7,14,32,6,0,0,,0,0,0,0,0,1,AIR_DRAGON,1,0,26
26,KR_6439487772,True,28201,2821,47,9.4,363,88,28621,0,13,7,24,33,11,0,0,,0,0,0,0,0,0,,0,1,False,23782,2547,43,8.6,353,83,22203,1,7,13,12,27,10,1,0,TOP_LANE,1,0,1,0,0,1,FIRE_DRAGON,1,0,31
27,KR_6428022946,False,18683,1573,39,7.8,326,55,20115,0,1,18,1,18,6,0,0,,0,0,0,0,0,0,,0,0,True,30472,4297,47,9.4,344,88,27918,1,18,1,18,98,8,1,0,BOT_LANE,3,2,0,1,0,1,"WATER_DRAGON,FIRE_DRAGON",2,1,21
28,KR_6446270580,True,25291,3680,42,8.4,264,64,24122,1,13,17,14,23,4,0,0,,0,0,0,0,0,0,,0,1,False,26923,4113,44,8.8,313,64,29628,0,17,13,17,42,2,0,0,,0,0,0,0,0,1,WATER_DRAGON,1,0,39
29,KR_6431304159,False,25638,6668,45,9.0,321,72,27784,0,11,11,15,31,9,0,0,,0,0,0,0,0,1,AIR_DRAGON,1,1,True,26234,3084,44,8.8,343,76,33178,1,11,11,13,26,10,1,0,BOT_LANE,1,0,0,1,0,0,,0,0,37
30,KR_6433516695,False,25460,3505,41,8.2,280,56,30533,1,14,16,18,19,4,0,0,,0,0,0,0,0,0,,0,0,True,28535,4177,43,8.6,304,72,36136,0,16,14,13,50,5,1,0,BOT_LANE,2,1,0,1,0,1,EARTH_DRAGON,1,1,30
31,KR_6435277396,False,22231,4116,38,7.6,228,46,22783,0,11,16,13,117,1,0,0,,0,0,0,0,0,0,,0,0,True,29790,5675,44,8.8,315,76,26663,1,16,11,27,44,4,1,0,TOP_LANE,2,0,1,1,0,1,AIR_DRAGON,1,1,18
32,KR_6442921908,False,22674,2589,39,7.8,263,71,19691,0,11,5,11,57,5,0,0,,0,0,0,0,0,1,FIRE_DRAGON,1,1,True,24232,3367,43,8.6,361,72,20621,1,5,11,6,26,8,1,0,TOP_LANE,1,0,1,0,0,0,,0,0,28
33,KR_6446424106,True,25843,4478,47,9.4,388,91,23218,1,8,2,9,26,6,1,0,BOT_LANE,1,0,0,1,0,1,"FIRE_DRAGON,WATER_DRAGON",2,0,False,21516,2271,43,8.6,322,88,20146,0,2,8,3,23,2,0,0,,0,0,0,0,0,0,,0,1,26
34,KR_6435918439,True,25607,1982,46,9.2,352,68,24429,0,10,8,14,34,5,1,0,BOT_LANE,1,0,0,1,0,1,AIR_DRAGON,1,0,False,24772,3122,46,9.2,360,84,18617,1,8,10,8,22,2,0,0,,0,0,0,0,0,0,,0,1,25
35,KR_6443837820,True,28101,6056,44,8.8,343,78,31090,1,15,10,8,22,4,1,0,MID_LANE,2,1,1,0,0,1,CHEMTECH_DRAGON,1,1,False,23096,1771,42,8.4,306,52,20509,0,10,15,10,32,5,0,0,,0,0,0,0,0,0,,0,0,24
36,KR_6446694952,False,21608,5863,43,8.6,351,88,19250,0,4,5,3,26,9,0,0,,0,0,0,0,0,1,CHEMTECH_DRAGON,1,0,True,23534,3329,44,8.8,360,79,17933,1,5,4,5,43,6,1,0,TOP_LANE,1,0,1,0,0,0,FIRE_DRAGON,1,1,37
37,KR_6446668837,False,23744,2939,44,8.8,350,67,19503,1,8,9,5,25,9,0,0,,0,0,0,0,0,0,,0,0,True,23706,1226,43,8.6,319,76,25340,0,9,8,8,24,5,0,0,,0,0,0,0,0,1,WATER_DRAGON,1,1,27
38,KR_6431147555,True,25743,2663,44,8.8,325,72,27191,1,17,12,20,27,6,0,0,,0,0,0,0,0,1,"CHEMTECH_DRAGON,EARTH_DRAGON",2,0,False,26400,5291,46,9.2,292,84,28162,0,12,17,10,26,4,1,0,TOP_LANE,1,0,1,0,0,0,,0,1,24
39,KR_6440938141,True,23411,3116,42,8.4,312,49,26128,0,10,19,13,29,6,0,0,,0,0,0,0,0,1,WATER_DRAGON,1,0,False,28387,3742,47,9.4,325,80,35095,1,19,10,16,240,9,0,0,,0,0,0,0,0,0,,0,1,33
40,KR_6431371821,False,23097,1017,41,8.2,283,49,22668,0,8,16,11,189,3,0,0,,1,0,1,0,0,0,,0,0,True,29429,5505,43,8.6,325,82,28412,1,16,8,21,91,8,1,0,BOT_LANE,1,0,0,1,0,1,FIRE_DRAGON,1,1,20
41,KR_6441118607,True,26312,3586,45,9.0,359,76,30137,1,12,8,9,32,10,1,0,BOT_LANE,1,0,0,1,0,0,,0,0,False,24242,3637,42,8.4,339,67,27545,0,8,12,11,24,6,0,0,,0,0,0,0,0,1,HEXTECH_DRAGON,1,1,28
42,KR_6439692498,True,27036,7281,45,9.0,366,76,26224,0,13,8,13,53,6,1,0,BOT_LANE,1,0,0,1,0,0,,0,0,False,23167,1432,40,8.0,299,64,21071,1,8,13,9,24,8,0,0,,0,0,0,0,0,1,HEXTECH_DRAGON,1,1,25
43,KR_6446723638,False,24066,2581,43,8.6,362,79,20503,1,7,5,9,25,12,0,0,,0,0,0,0,0,1,AIR_DRAGON,1,1,True,21841,4051,44,8.8,351,63,21607,0,5,7,4,25,7,0,0,,0,0,0,0,0,0,,0,0,36
44,KR_6445226349,True,22602,1972,43,8.6,322,80,22154,0,6,13,6,61,7,0,0,,0,0,0,0,0,0,,0,0,False,27618,5898,47,9.4,364,86,23746,1,13,6,14,62,8,1,0,TOP_LANE,1,0,1,0,0,1,AIR_DRAGON,1,1,33
45,KR_6443488253,False,21726,3161,43,8.6,339,76,19095,0,3,13,1,26,3,0,0,,0,0,0,0,0,0,,0,0,True,27659,8118,46,9.2,296,84,26546,1,13,3,15,84,3,1,0,BOT_LANE,2,0,0,2,0,1,CHEMTECH_DRAGON,1,1,22
46,KR_6441609972,True,28578,4608,47,9.4,332,91,36999,0,23,9,18,24,3,0,0,,0,0,0,0,0,1,"WATER_DRAGON,AIR_DRAGON",2,1,False,21451,1966,40,8.0,284,10,28170,1,9,23,7,19,2,0,0,,0,0,0,0,0,0,,0,0,17
47,KR_6446436932,True,24329,2544,42,8.4,330,64,24292,0,10,16,11,26,8,0,0,,0,0,0,0,0,0,,0,1,False,27046,2755,43,8.6,316,71,30521,1,16,10,20,27,8,0,0,,0,0,0,0,0,1,CHEMTECH_DRAGON,1,0,41
48,KR_6443630068,False,24564,2219,43,8.6,271,88,26850,1,11,20,13,25,3,0,0,,0,0,0,0,0,0,,0,0,True,29088,4253,46,9.2,346,60,32510,0,20,11,16,102,5,0,0,,0,0,0,0,0,1,EARTH_DRAGON,1,1,20
49,KR_6445844271,False,25596,3726,43,8.6,291,67,26900,0,15,16,24,20,9,0,0,,0,0,0,0,0,1,FIRE_DRAGON,1,0,True,29034,2769,44,8.8,331,60,31360,1,16,15,18,23,7,1,0,BOT_LANE,1,0,0,1,0,0,,0,1,24
50,KR_6445197731,True,28214,4944,42,8.4,320,71,34701,0,16,8,18,29,9,0,0,,0,0,0,0,0,0,CHEMTECH_DRAGON,1,1,False,22183,5113,40,8.0,295,60,22769,1,8,16,8,34,6,0,0,,0,0,0,0,0,1,WATER_DRAGON,1,0,25
51,KR_6444899599,True,31888,4868,46,9.2,360,96,33990,0,21,9,22,27,5,1,0,BOT_LANE,3,1,1,1,0,1,"EARTH_DRAGON,FIRE_DRAGON",2,1,False,24163,4863,41,8.2,302,43,26939,1,9,21,9,27,6,0,0,,0,0,0,0,0,0,,0,0,24
52,KR_6445790925,True,22940,2995,43,8.6,360,74,18559,1,7,9,3,24,7,0,0,,0,0,0,0,0,1,AIR_DRAGON,1,0,False,24295,2390,43,8.6,338,72,23067,0,9,7,7,38,6,0,0,,0,0,0,0,0,0,,0,1,28
53,KR_6403955120,True,26866,3871,43,8.6,327,64,31704,1,15,6,19,22,7,1,0,TOP_LANE,1,0,1,0,0,1,WATER_DRAGON,1,0,False,21246,4181,42,8.4,279,84,27217,0,6,15,8,62,6,0,0,,0,0,0,0,0,0,,0,1,17
54,KR_6414284833,False,28226,4436,45,9.0,340,68,32027,0,15,10,14,20,8,1,0,BOT_LANE,1,0,0,1,0,0,,0,0,True,25159,799,44,8.8,337,72,23034,1,10,15,10,23,5,0,0,,0,0,0,0,0,1,WATER_DRAGON,1,1,33
55,KR_6417256064,True,26078,3108,45,9.0,375,64,20815,1,10,9,9,33,9,0,0,,0,0,0,0,0,1,CHEMTECH_DRAGON,1,1,False,24150,4450,44,8.8,341,79,27381,0,9,10,10,28,9,0,0,,0,0,0,0,0,0,,0,0,32
56,KR_6443725055,True,24587,3522,46,9.2,311,67,32093,0,10,14,10,40,8,0,0,,0,0,0,0,0,1,HEXTECH_DRAGON,1,0,False,25264,4524,45,9.0,337,88,28509,1,14,10,5,29,8,0,0,,0,0,0,0,0,0,,0,1,30
57,KR_6440589529,True,26175,4220,43,8.6,332,50,30499,0,13,10,13,38,5,1,0,TOP_LANE,1,0,1,0,0,0,,0,1,False,25343,3773,43,8.6,320,80,22948,1,10,13,11,25,5,0,0,,0,0,0,0,0,1,HEXTECH_DRAGON,1,0,28
58,KR_6445656701,False,25477,2972,43,8.6,315,52,26279,1,14,12,9,22,3,0,0,,1,0,0,1,0,1,CHEMTECH_DRAGON,1,0,True,25626,3401,45,9.0,326,92,30982,0,12,14,9,24,5,1,0,TOP_LANE,1,0,1,0,0,0,,0,1,38
59,KR_6440666461,False,22684,2694,44,8.8,309,95,18601,0,6,5,13,46,8,0,0,,0,0,0,0,0,1,EARTH_DRAGON,1,0,True,24654,5485,43,8.6,335,64,18214,1,5,6,9,28,8,1,0,BOT_LANE,1,0,0,1,0,0,HEXTECH_DRAGON,1,1,33
60,KR_6446123254,True,30492,5747,46,9.2,357,59,32546,1,18,9,19,32,6,0,0,,0,0,0,0,0,1,EARTH_DRAGON,1,0,False,24089,1509,41,8.2,258,64,27947,0,9,18,13,275,8,1,0,BOT_LANE,2,0,1,1,0,0,HEXTECH_DRAGON,1,1,25
61,KR_6440234318,False,23564,2294,42,8.4,328,60,18847,1,8,10,9,25,10,0,0,,0,0,0,0,0,1,CHEMTECH_DRAGON,1,1,True,26314,5146,45,9.0,387,72,19270,0,10,8,13,92,7,1,0,TOP_LANE,1,0,1,0,0,0,,0,0,32
62,KR_6414113143,True,26953,2508,44,8.8,337,71,26691,0,11,12,8,34,9,1,0,TOP_LANE,2,0,2,0,0,0,,0,1,False,24950,1915,44,8.8,349,68,23471,1,12,11,12,31,14,0,0,,0,0,0,0,0,1,EARTH_DRAGON,1,0,30
63,KR_6446236634,True,24768,7223,45,9.0,355,78,24968,1,10,2,16,29,4,0,0,,0,0,0,0,0,1,EARTH_DRAGON,1,1,False,19963,1833,42,8.4,332,66,21079,0,2,10,5,20,10,0,0,,0,0,0,0,0,0,,0,0,24
64,KR_6446220198,True,26350,2845,45,9.0,346,77,27195,1,12,10,5,22,5,1,0,TOP_LANE,1,0,1,0,0,0,,0,1,False,24080,2300,43,8.6,290,70,22149,0,10,12,9,87,5,0,0,,0,0,0,0,0,1,HEXTECH_DRAGON,1,0,36
65,KR_6424512582,False,20748,2608,43,8.6,269,81,23243,0,6,12,6,29,8,0,0,,0,0,0,0,0,0,,0,0,True,28119,3054,46,9.2,341,107,27683,1,12,6,13,26,5,1,0,TOP_LANE,1,0,1,0,0,1,EARTH_DRAGON,1,1,17
66,KR_6445774368,False,22433,1943,42,8.4,357,88,21940,0,5,16,5,52,7,0,0,,0,0,0,0,0,0,,0,0,True,29954,3684,48,9.6,347,84,31635,1,16,5,18,26,22,1,0,BOT_LANE,2,0,0,2,0,1,"HEXTECH_DRAGON,CHEMTECH_DRAGON",2,1,18
67,KR_6445663119,True,26897,3437,45,9.0,340,68,27140,0,12,9,12,22,8,1,0,BOT_LANE,1,0,0,1,0,1,WATER_DRAGON,1,1,False,22130,1440,43,8.6,308,60,24098,1,9,12,7,24,2,0,0,,0,0,0,0,0,0,,0,0,17
68,KR_6445953326,True,25914,2519,42,8.4,352,58,26371,1,11,12,9,28,6,0,0,,0,0,0,0,0,0,,0,1,False,27208,4353,47,9.4,352,72,22357,0,12,11,11,27,4,1,0,BOT_LANE,2,0,0,2,0,1,FIRE_DRAGON,1,0,26
69,KR_6439525746,True,24907,5947,44,8.8,405,69,26215,1,8,4,12,26,7,0,0,,0,0,0,0,0,1,CHEMTECH_DRAGON,1,1,False,21473,3283,43,8.6,354,65,23025,0,4,8,3,23,6,0,0,,0,0,0,0,0,0,,0,0,29
70,KR_6446705470,True,23015,1505,46,9.2,343,72,20894,0,8,7,10,48,8,0,0,,0,0,0,0,0,0,,0,1,False,22186,2311,44,8.8,341,64,24493,1,7,8,3,23,9,0,0,,0,0,0,0,0,1,EARTH_DRAGON,1,0,41
71,KR_6403290163,False,25367,2079,42,8.4,317,62,23989,1,9,8,7,26,5,1,0,BOT_LANE,1,0,0,1,0,0,,0,1,True,20942,2372,43,8.6,268,85,22937,0,8,9,4,49,7,0,0,,0,0,0,0,0,1,AIR_DRAGON,1,0,41
72,KR_6444997201,True,27805,6260,46,9.2,312,68,34541,0,17,15,24,26,4,0,0,,0,0,0,0,0,1,FIRE_DRAGON,1,0,False,27583,3693,43,8.6,315,52,33402,1,15,17,12,26,9,1,0,TOP_LANE,1,0,1,0,0,0,,0,1,30
73,KR_6429929538,False,21136,3226,42,8.4,292,68,24304,1,5,14,4,126,8,0,0,,0,0,0,0,0,0,,0,1,True,25273,3908,45,9.0,311,60,30389,0,14,5,9,39,13,1,0,TOP_LANE,1,0,1,0,0,0,,0,0,22
74,KR_6446357430,True,26499,1304,44,8.8,344,76,25772,1,13,8,12,38,7,1,0,BOT_LANE,1,0,0,1,0,1,EARTH_DRAGON,1,1,False,23652,3106,44,8.8,355,72,21075,0,8,13,6,24,10,0,0,,0,0,0,0,0,0,,0,0,29
75,KR_6445214769,True,35038,2621,46,9.2,352,107,37479,1,23,12,25,26,8,1,0,BOT_LANE,3,1,1,1,0,1,"HEXTECH_DRAGON,AIR_DRAGON",2,1,False,23319,2264,40,8.0,238,55,27027,0,12,23,7,28,6,0,0,,1,0,1,0,0,0,,0,0,17
76,KR_6445523664,False,29257,4102,45,9.0,362,66,26072,1,15,6,18,33,5,1,0,TOP_LANE,1,0,1,0,0,1,HEXTECH_DRAGON,1,1,True,21855,3205,42,8.4,316,66,24724,0,6,15,7,19,10,0,0,,0,0,0,0,0,0,,0,0,43
77,KR_6445143629,True,30872,3507,45,9.0,348,55,31816,1,21,4,27,54,7,1,0,TOP_LANE,1,0,1,0,0,1,EARTH_DRAGON,1,1,False,20741,1566,40,8.0,321,64,22965,0,4,21,5,22,5,0,0,,0,0,0,0,0,0,,0,0,21
78,KR_6445510246,False,24639,3109,43,8.6,318,64,23246,0,10,9,18,57,13,0,0,,0,0,0,0,0,1,CHEMTECH_DRAGON,1,0,True,23525,2660,42,8.4,325,68,18261,1,9,10,12,28,9,0,0,,0,0,0,0,0,0,,0,0,33
79,KR_6433767479,False,21424,4874,43,8.6,325,66,19262,0,6,5,2,24,3,0,0,,0,0,0,0,0,0,,0,1,True,23613,4268,45,9.0,341,69,27477,1,5,6,6,24,7,1,0,BOT_LANE,1,0,0,1,0,1,AIR_DRAGON,1,0,22
80,KR_6445250301,False,22500,3910,42,8.4,301,63,19293,1,7,6,11,29,8,0,0,,0,0,0,0,0,0,,0,0,True,23782,4317,45,9.0,350,88,24904,0,6,7,8,26,8,0,0,,0,0,0,0,0,1,"CHEMTECH_DRAGON,FIRE_DRAGON",2,1,31
81,KR_6436625622,False,21588,2113,43,8.6,322,51,18515,1,6,18,8,20,14,0,0,,0,0,0,0,0,0,,0,0,True,28957,1427,45,9.0,333,95,26490,0,18,6,30,36,3,1,0,BOT_LANE,1,0,0,1,0,1,EARTH_DRAGON,1,1,28
82,KR_6446738698,False,24970,2452,42,8.4,343,54,21368,0,11,12,17,22,7,0,0,,0,0,0,0,0,0,,0,0,True,26697,7867,44,8.8,309,81,25631,1,12,11,19,35,9,1,0,TOP_LANE,1,0,1,0,0,1,WATER_DRAGON,1,1,30
83,KR_6446275807,True,25275,3840,46,9.2,339,88,26201,1,10,8,13,26,6,0,0,,0,0,0,0,0,0,CHEMTECH_DRAGON,1,0,False,23485,3266,44,8.8,306,84,21623,0,8,10,6,30,7,0,0,,0,0,0,0,0,1,HEXTECH_DRAGON,1,1,27
84,KR_6445351311,True,28938,6518,45,9.0,351,73,27113,1,18,4,22,35,12,1,0,TOP_LANE,1,0,1,0,0,1,HEXTECH_DRAGON,1,0,False,21490,2975,42,8.4,304,82,16908,0,4,18,4,26,7,0,0,,0,0,0,0,0,0,,0,1,17
85,KR_6427377247,False,21080,3080,41,8.2,364,72,11525,0,1,7,1,27,10,0,0,,0,0,0,0,0,1,EARTH_DRAGON,1,0,True,24862,5872,46,9.2,338,92,22927,1,7,1,8,29,13,1,0,BOT_LANE,1,0,0,1,0,0,FIRE_DRAGON,1,1,20
86,KR_6438030774,False,23942,1802,44,8.8,359,70,17165,1,7,12,5,24,9,0,0,,0,0,0,0,0,0,,0,0,True,26075,2600,44,8.8,358,80,25818,0,12,7,12,66,5,0,0,,0,0,0,0,0,0,,0,1,33
87,KR_6422402551,False,23868,3183,42,8.4,320,66,22683,0,9,12,10,28,7,0,0,,0,0,0,0,0,0,,0,1,True,24943,3698,45,9.0,305,85,20443,1,12,9,12,25,10,0,0,,0,0,0,0,0,1,FIRE_DRAGON,1,0,31
88,KR_6439620674,False,20823,2433,41,8.2,326,72,19170,0,4,13,5,25,6,0,0,,0,0,0,0,0,1,CHEMTECH_DRAGON,1,1,True,26688,6248,45,9.0,347,96,21738,1,13,4,16,22,5,0,0,,0,0,0,0,0,0,EARTH_DRAGON,1,0,15
89,KR_6439572792,True,30259,1104,46,9.2,376,75,31427,1,17,4,27,20,8,0,0,,1,0,0,1,0,0,,0,1,False,20051,1891,41,8.2,305,56,16222,0,4,17,3,28,0,1,0,TOP_LANE,1,0,1,0,0,1,CHEMTECH_DRAGON,1,0,20
90,KR_6445995824,True,24504,2154,42,8.4,347,72,23861,1,10,9,6,19,5,0,0,,0,0,0,0,0,1,EARTH_DRAGON,1,0,False,24844,3100,41,8.2,302,64,23027,0,9,10,10,27,1,0,0,,0,0,0,0,0,0,,0,1,37
91,KR_6446709168,True,31521,5381,46,9.2,356,79,32613,1,19,4,20,24,3,1,0,TOP_LANE,3,2,1,0,0,1,HEXTECH_DRAGON,1,1,False,19148,2718,38,7.6,261,75,17379,0,4,19,3,25,3,0,0,,0,0,0,0,0,0,,0,0,19
92,KR_6436545183,False,23488,1979,42,8.4,282,67,26781,1,10,8,10,62,3,0,0,,0,0,0,0,0,0,,0,0,True,23298,3373,42,8.4,315,68,22971,0,8,10,10,28,11,0,0,,0,0,0,0,0,1,"HEXTECH_DRAGON,EARTH_DRAGON",2,1,29
